model_name,sample_idx,method,tree_idx,tree,num_contexts,likelihood,opt,opt_idx
model1,11,smc,7,000 1 10 100,4,-1642.288959208323,0,4
model1,11,smc,8,00 1 10,3,-1644.9603247452906,0,4
model1,11,smc,9,0 1,2,-1666.3830179880415,0,4
model1,12,smc,0,000000 000010 000100 001000 001010 1 10000 100000 100010 10010 100100 10100 101000 101010,14,-1715.305204335933,0,7
model1,12,smc,1,000000 000010 000100 001010 1 1000 10000 100000 100010 10010 100100 10100 101010,13,-1715.305733869871,0,7
model1,12,smc,2,000000 000010 00100 001010 1 1000 10000 100000 100010 10010 10100 101010,12,-1715.3388350327446,0,7
model1,12,smc,3,0000 000010 00100 001010 1 1000 100010 10010 10100 101010,10,-1715.5239922847782,0,7
model1,12,smc,4,0000 000010 001010 1 100 1000 100010 10010 101010,9,-1715.764146251782,0,7
model1,12,smc,5,0000 0010 001010 1 100 1000 101010,7,-1716.7058711580387,0,7
model1,12,smc,6,0000 1 10 100 1000,5,-1717.9694721696706,0,7
model1,12,smc,7,000 1 10 100,4,-1719.0736991277959,1,7
model1,12,smc,8,00 1 10,3,-1720.975638727161,0,7
model1,12,smc,9,0 1,2,-1735.7765262653459,0,7
model1,13,smc,0,00000 000010 000100 001000 001010 1 10000 100010 10010 100100 10100 101000 101010,13,-1692.198971942481,0,4
model1,13,smc,1,00000 000010 001000 001010 1 100 10000 100010 10010 101000 101010,11,-1692.219152690571,0,4
model1,13,smc,2,00000 000010 001010 1 100 1000 10000 100010 10010 101010,10,-1692.6531598326412,0,4
model1,13,smc,3,0000 000010 001010 1 100 1000 100010 10010 101010,9,-1693.2632499791957,0,4
model1,13,smc,4,0000 1 10 100 1000,5,-1696.7240511348175,1,4
model1,13,smc,5,000 1 10 100,4,-1697.8967918876679,0,4
model1,13,smc,6,00 1 10,3,-1701.1406284277432,0,4
model1,13,smc,7,0 1,2,-1714.5612864762065,0,4
model1,14,smc,0,000000 000010 000100 001000 001010 1 10000 100000 100010 10010 100100 10100 101000 101010,14,-1660.6603146310563,0,7
model1,14,smc,1,000000 000010 00100 001000 001010 1 10000 100000 100010 10010 10100 101000 101010,13,-1660.6735371869668,0,7
model1,14,smc,2,00000 000010 00100 001000 001010 1 10000 100010 10010 10100 101000 101010,12,-1660.7988647595025,0,7
