model_name,sample_idx,method,tree_idx,tree,num_contexts,likelihood,opt,opt_idx
model1,54,smc,5,0 1,2,-6824.699015333852,0,3
model1,55,smc,0,000000 1 10 100 1000 10000 100000,7,-6714.502391114022,0,1
model1,55,smc,1,0000 1 10 100 1000,5,-6715.580102217893,1,1
model1,55,smc,2,000 1 10 100,4,-6717.841543323766,0,1
model1,55,smc,3,00 1 10,3,-6721.996035691682,0,1
model1,55,smc,4,0 1,2,-6766.905196480167,0,1
model1,56,smc,0,000000 1 10 100 1000 10000 100000,7,-6787.297424144567,0,3
model1,56,smc,1,00000 1 10 100 1000 10000,6,-6787.488189330716,0,3
model1,56,smc,2,0000 1 10 100 1000,5,-6787.940730048829,0,3
model1,56,smc,3,00 1 10,3,-6791.7343205562065,1,3
model1,56,smc,4,0 1,2,-6833.713427620141,0,3
model1,57,smc,0,000000 1 10 100 1000 10000 100000,7,-6663.298201316858,0,1
model1,57,smc,1,000 1 10 100,4,-6665.303942351677,1,1
model1,57,smc,2,00 1 10,3,-6669.197560636974,0,1
model1,57,smc,3,0 1,2,-6726.4852847886905,0,1
model1,58,smc,0,000000 1 10 100 1000 10000 100000,7,-6832.847432509356,0,2
model1,58,smc,1,0000 1 10 100 1000,5,-6832.921837513812,0,2
model1,58,smc,2,000 1 10 100,4,-6833.071239207038,1,2
model1,58,smc,3,00 1 10,3,-6842.025581292926,0,2
model1,58,smc,4,0 1,2,-6903.824139448057,0,2
model1,59,smc,0,000000 1 10 100 1000 10000 100000,7,-6724.601068844277,0,2
model1,59,smc,1,00000 1 10 100 1000 10000,6,-6725.31780415444,0,2
model1,59,smc,2,000 1 10 100,4,-6727.874401316326,1,2
model1,59,smc,3,00 1 10,3,-6732.76383032269,0,2
model1,59,smc,4,0 1,2,-6767.891122476614,0,2
model1,60,smc,0,000000 1 10 100 1000 10000 100000,7,-6766.098848554093,0,1
model1,60,smc,1,000 1 10 100,4,-6769.10550061032,1,1
model1,60,smc,2,00 1 10,3,-6774.493814810021,0,1
model1,60,smc,3,0 1,2,-6811.138827256029,0,1
model1,61,smc,0,000000 1 10 100 1000 10000 100000,7,-6804.551557912135,0,2
model1,61,smc,1,00000 1 10 100 1000 10000,6,-6804.625913103884,0,2
model1,61,smc,2,000 1 10 100,4,-6807.366671743946,1,2
model1,61,smc,3,00 1 10,3,-6809.272145239147,0,2
model1,61,smc,4,0 1,2,-6852.638586765803,0,2
model1,62,smc,0,000000 1 10 100 1000 10000 100000,7,-6751.576658753028,0,1
model1,62,smc,1,000 1 10 100,4,-6758.955802112162,1,1
model1,62,smc,2,00 1 10,3,-6767.139846132176,0,1
model1,62,smc,3,0 1,2,-6805.314795246413,0,1
model1,63,smc,0,000000 1 10 100 1000 10000 100000,7,-6833.449510160017,0,1
model1,63,smc,1,000 1 10 100,4,-6836.864427209892,1,1
model1,63,smc,2,00 1 10,3,-6848.552704577125,0,1
model1,63,smc,3,0 1,2,-6894.026563602092,0,1
model1,64,smc,0,000000 1 10 100 1000 10000 100000,7,-6846.232580093543,0,2
model1,64,smc,1,0000 1 10 100 1000,5,-6846.576207732811,0,2
model1,64,smc,2,000 1 10 100,4,-6846.802059044197,1,2
model1,64,smc,3,00 1 10,3,-6854.303823986016,0,2
model1,64,smc,4,0 1,2,-6906.034429462424,0,2
model1,65,smc,0,000000 1 10 100 1000 10000 100000,7,-6720.299771590736,0,2
model1,65,smc,1,00000 1 10 100 1000 10000,6,-6720.393861615155,0,2
model1,65,smc,2,000 1 10 100,4,-6721.227598583675,1,2
model1,65,smc,3,00 1 10,3,-6726.172696326403,0,2
model1,65,smc,4,0 1,2,-6771.481179216865,0,2
model1,66,smc,0,000000 1 10 100 1000 10000 100000,7,-6770.00957602473,0,2
model1,66,smc,1,000 1 10 100,4,-6770.710065000081,0,2
model1,66,smc,2,00 1 10,3,-6772.589590981234,1,2
model1,66,smc,3,0 1,2,-6821.4742820662805,0,2
model1,67,smc,0,000000 1 10 100 1000 10000 100000,7,-6720.403473240053,0,3
model1,67,smc,1,00000 1 10 100 1000 10000,6,-6720.807239990734,0,3
model1,67,smc,2,0000 1 10 100 1000,5,-6721.401840981758,0,3
model1,67,smc,3,000 1 10 100,4,-6721.457345124388,1,3
model1,67,smc,4,00 1 10,3,-6724.376259621224,0,3
model1,67,smc,5,0 1,2,-6778.3353802532765,0,3
model1,68,smc,0,000000 1 10 100 1000 10000 100000,7,-6732.887971570814,0,3
model1,68,smc,1,00000 1 10 100 1000 10000,6,-6732.893733632154,0,3
model1,68,smc,2,0000 1 10 100 1000,5,-6733.0138929824825,0,3
model1,68,smc,3,00 1 10,3,-6733.202913336886,1,3
model1,68,smc,4,0 1,2,-6790.711435629732,0,3
model1,69,smc,0,000000 1 10 100 1000 10000 100000,7,-6714.74769553639,0,2
model1,69,smc,1,0000 1 10 100 1000,5,-6715.977696722573,0,2
model1,69,smc,2,000 1 10 100,4,-6717.852974596433,1,2
model1,69,smc,3,00 1 10,3,-6726.727808826791,0,2
model1,69,smc,4,0 1,2,-6794.283018028382,0,2
model1,70,smc,0,000000 1 10 100 1000 10000 100000,7,-6791.580798757884,0,2
model1,70,smc,1,0000 1 10 100 1000,5,-6792.501401561295,0,2
model1,70,smc,2,000 1 10 100,4,-6792.597578783502,1,2
model1,70,smc,3,00 1 10,3,-6799.488145809945,0,2
model1,70,smc,4,0 1,2,-6844.952601338731,0,2
model1,71,smc,0,000000 1 10 100 1000 10000 100000,7,-6818.221929730121,0,3
model1,71,smc,1,00000 1 10 100 1000 10000,6,-6818.63170587383,0,3
model1,71,smc,2,000 1 10 100,4,-6820.143325335678,0,3
model1,71,smc,3,00 1 10,3,-6822.2761303404695,1,3
model1,71,smc,4,0 1,2,-6870.518337214737,0,3
model1,72,smc,0,000000 1 10 100 1000 10000 100000,7,-6695.1531746557885,0,1
model1,72,smc,1,000 1 10 100,4,-6697.257555474027,1,1
model1,72,smc,2,00 1 10,3,-6701.796901450066,0,1
model1,72,smc,3,0 1,2,-6747.24132586783,0,1
model1,73,smc,0,000000 1 10 100 1000 10000 100000,7,-6776.997609135711,0,3
model1,73,smc,1,00000 1 10 100 1000 10000,6,-6777.189262562688,0,3
model1,73,smc,2,0000 1 10 100 1000,5,-6777.389783757711,0,3
model1,73,smc,3,000 1 10 100,4,-6777.694870800729,1,3
model1,73,smc,4,00 1 10,3,-6785.403671153041,0,3
model1,73,smc,5,0 1,2,-6849.439317293889,0,3
model1,74,smc,0,000000 1 10 100 1000 10000 100000,7,-6799.799144139653,0,2
model1,74,smc,1,0000 1 10 100 1000,5,-6799.952252989084,0,2
model1,74,smc,2,000 1 10 100,4,-6800.370239755922,1,2
model1,74,smc,3,00 1 10,3,-6804.52460894738,0,2
model1,74,smc,4,0 1,2,-6850.722502609413,0,2
model1,75,smc,0,000000 1 10 100 1000 10000 100000,7,-6766.697802232972,0,3
model1,75,smc,1,00000 1 10 100 1000 10000,6,-6766.761923591033,0,3
model1,75,smc,2,0000 1 10 100 1000,5,-6767.161503151141,0,3
model1,75,smc,3,000 1 10 100,4,-6768.214225631663,1,3
model1,75,smc,4,00 1 10,3,-6772.506841929446,0,3
model1,75,smc,5,0 1,2,-6830.17404081588,0,3
model1,76,smc,0,000000 1 10 100 1000 10000 100000,7,-6746.828464343687,0,2
model1,76,smc,1,00000 1 10 100 1000 10000,6,-6746.972179646078,0,2
model1,76,smc,2,000 1 10 100,4,-6747.48421108352,1,2
model1,76,smc,3,00 1 10,3,-6750.081279396407,0,2
model1,76,smc,4,0 1,2,-6803.04712920436,0,2
model1,77,smc,0,000000 1 10 100 1000 10000 100000,7,-6771.662385606875,0,2
model1,77,smc,1,00000 1 10 100 1000 10000,6,-6771.703073559269,0,2
model1,77,smc,2,000 1 10 100,4,-6772.353790491122,1,2
model1,77,smc,3,00 1 10,3,-6778.459011222016,0,2
model1,77,smc,4,0 1,2,-6840.4607720994345,0,2
model1,78,smc,0,000000 1 10 100 1000 10000 100000,7,-6712.691544734046,0,1
model1,78,smc,1,000 1 10 100,4,-6717.171846590096,1,1
model1,78,smc,2,00 1 10,3,-6721.46687892823,0,1
model1,78,smc,3,0 1,2,-6765.601929250577,0,1
model1,79,smc,0,000000 1 10 100 1000 10000 100000,7,-6782.727344985995,0,1
model1,79,smc,1,000 1 10 100,4,-6784.688418552313,1,1
model1,79,smc,2,00 1 10,3,-6791.535992101997,0,1
model1,79,smc,3,0 1,2,-6842.707326256618,0,1
model1,80,smc,0,000000 1 10 100 1000 10000 100000,7,-6827.3776431446795,0,3
model1,80,smc,1,00000 1 10 100 1000 10000,6,-6827.495174880256,0,3
