model_name,sample_idx,method,tree_idx,tree,num_contexts,likelihood,opt,opt_idx
model1,2,prune,17,000 1 10 100,4,-3463.1972597844483,0,14
model1,2,prune,18,00 1 10,3,-3468.8614821603323,0,14
model1,2,prune,19,0 1,2,-3493.2662463957786,0,14
model1,3,prune,0, 000000 000001 000010 000100 000101 001000 001001 001010 10000 100000 100001 10001 100010 10010 100100 100101 10100 101000 101001 10101 101010,22,-10186.422534141318,0,15
model1,3,prune,1, 000000 000001 000010 000100 001000 001001 00101 001010 10000 100000 100001 10001 100010 10010 100100 10100 101000 101001 10101 101010,21,-10186.422534141318,0,15
model1,3,prune,2, 000000 000001 000010 000100 001000 001001 001010 10000 100000 100001 10001 100010 10010 100100 101 10100 101000 101001 101010,20,-10186.42253414132,0,15
model1,3,prune,3, 000000 000001 000010 000100 001000 001010 10000 100000 100001 10001 100010 1001 10010 100100 101 10100 101000 101010,19,-10186.422534141318,0,15
model1,3,prune,4, 000000 00001 000010 000100 001000 001010 10000 100000 10001 100010 1001 10010 100100 101 10100 101000 101010,18,-10186.422534141318,0,15
model1,3,prune,5, 000000 000010 0001 000100 001000 001010 10000 100000 100010 1001 10010 100100 101 10100 101000 101010,17,-10186.422534141318,0,15
model1,3,prune,6, 000000 000010 000100 001 001000 001010 10000 100000 100010 10010 100100 101 10100 101000 101010,16,-10186.422534141318,0,15
model1,3,prune,7,000000 000010 000100 001000 001010 1 10000 100000 100010 10010 100100 10100 101000 101010,14,-3368.229363416911,0,15
model1,3,prune,8,000000 000010 000100 001000 1 10000 100000 100010 10010 100100 1010 10100 101000,13,-3368.375569535659,0,15
model1,3,prune,9,000000 000010 000100 1 1000 10000 100000 100010 10010 100100 1010 10100,12,-3368.597573112078,0,15
model1,3,prune,10,000000 00010 000100 1 1000 10000 100000 10010 100100 1010 10100,11,-3368.9165271169923,0,15
model1,3,prune,11,000000 000100 0010 1 1000 10000 100000 100100 1010 10100,10,-3369.0867444674686,0,15
model1,3,prune,12,000000 000100 1 10 1000 10000 100000 100100 10100,9,-3370.3593633855626,0,15
