model_name,sample_idx,method,tree_idx,tree,num_contexts,likelihood,opt,opt_idx
model1,0,smc,0,000000 000010 000100 001000 001010 1 10000 100000 100010 10010 100100 10100 101000 101010,14,-6710.434639949401,0,1
model1,0,smc,1,000000 000010 000100 001000 1 10000 100000 100010 10010 100100 1010 10100 101000,13,-6710.43688455138,1,1
model1,0,smc,2,000000 000100 001000 1 10 10000 100000 100100 10100 101000,10,-6711.167802558628,0,1
model1,0,smc,3,000000 001000 1 10 100 10000 100000 101000,8,-6711.778130342944,0,1
model1,0,smc,4,000000 1 10 100 1000 10000 100000,7,-6712.1063902325795,0,1
model1,0,smc,5,000 1 10 100,4,-6713.872653821701,0,1
model1,0,smc,6,00 1 10,3,-6725.239226702288,0,1
model1,0,smc,7,0 1,2,-6787.113926324419,0,1
model1,1,smc,0,000000 000010 000100 001000 001010 1 10000 100000 100010 10010 100100 10100 101000 101010,14,-6846.201102529944,0,1
model1,1,smc,1,000000 000010 00100 001000 001010 1 10000 100000 100010 10010 10100 101000 101010,13,-6846.254954369447,1,1
model1,1,smc,2,00000 000010 00100 001000 001010 1 10000 100010 10010 10100 101000 101010,12,-6846.326779375024,0,1
model1,1,smc,3,00000 000010 00100 001010 1 1000 10000 100010 10010 10100 101010,11,-6846.409078138983,0,1
model1,1,smc,4,000 000010 00100 001010 1 100010 10010 10100 101010,9,-6847.583716123533,0,1
model1,1,smc,5,000 0010 00100 001010 1 10100 101010,7,-6848.760796715224,0,1
model1,1,smc,6,000 00100 1 10 10100,5,-6851.19680107469,0,1
model1,1,smc,7,000 1 10 100,4,-6852.791572941498,0,1
model1,1,smc,8,00 1 10,3,-6854.712475899209,0,1
model1,1,smc,9,0 1,2,-6899.444380539692,0,1
