model_name,sample_idx,method,tree_idx,tree,num_contexts,likelihood,opt,opt_idx
model1,5,prune,5, 000000 000010 0001 000100 001000 001010 10000 100000 100010 1001 10010 100100 101 10100 101000 101010,17,-20320.246670417833,0,17
model1,5,prune,6, 000000 000010 000100 001 001000 001010 10000 100000 100010 10010 100100 101 10100 101000 101010,16,-20320.246670417833,0,17
model1,5,prune,7,000000 000010 000100 001000 001010 1 10000 100000 100010 10010 100100 10100 101000 101010,14,-6707.468565568753,0,17
model1,5,prune,8,00000 000010 000100 001000 001010 1 10000 100010 10010 100100 10100 101000 101010,13,-6707.475644833841,0,17
model1,5,prune,9,0000 000010 000100 001000 001010 1 100010 10010 100100 10100 101000 101010,12,-6707.560926929436,0,17
model1,5,prune,10,0000 000010 00100 001000 001010 1 100010 10010 10100 101000 101010,11,-6707.679924390744,0,17
model1,5,prune,11,0000 000010 00100 001000 1 100010 10010 1010 10100 101000,10,-6707.798970838419,0,17
model1,5,prune,12,0000 000010 001000 1 100 100010 10010 1010 101000,9,-6708.5058228466505,0,17
model1,5,prune,13,0000 00010 001000 1 100 10010 1010 101000,8,-6709.988392744619,0,17
model1,5,prune,14,0000 0010 001000 1 100 1010 101000,7,-6710.1951770565865,0,17
model1,5,prune,15,0000 001000 1 10 100 101000,6,-6710.458010627313,0,17
model1,5,prune,16,0000 1 10 100 1000,5,-6712.495165287961,0,17
model1,5,prune,17,000 1 10 100,4,-6712.743721726895,1,17
model1,5,prune,18,00 1 10,3,-6716.639558909617,0,17
model1,5,prune,19,0 1,2,-6751.839330733031,0,17
model1,6,prune,0, 000000 000001 000010 000100 000101 001000 001001 001010 10000 100000 100001 10001 100010 10010 100100 100101 10100 101000 101001 10101 101010,22,-20427.375807425342,0,17
model1,6,prune,1, 000000 000001 000010 000100 001000 001001 00101 001010 10000 100000 100001 10001 100010 10010 100100 10100 101000 101001 10101 101010,21,-20427.375807425342,0,17
model1,6,prune,2, 000000 000001 000010 000100 001000 001001 001010 10000 100000 100001 10001 100010 10010 100100 101 10100 101000 101001 101010,20,-20427.37580742535,0,17
model1,6,prune,3, 000000 000001 000010 000100 001000 001010 10000 100000 100001 10001 100010 1001 10010 100100 101 10100 101000 101010,19,-20427.375807425342,0,17
model1,6,prune,4, 000000 00001 000010 000100 001000 001010 10000 100000 10001 100010 1001 10010 100100 101 10100 101000 101010,18,-20427.37580742535,0,17
model1,6,prune,5, 000000 000010 0001 000100 001000 001010 10000 100000 100010 1001 10010 100100 101 10100 101000 101010,17,-20427.375807425342,0,17
model1,6,prune,6, 000000 000010 000100 001 001000 001010 10000 100000 100010 10010 100100 101 10100 101000 101010,16,-20427.375807425346,0,17
model1,6,prune,7,000000 000010 000100 001000 001010 1 10000 100000 100010 10010 100100 10100 101000 101010,14,-6837.19883513688,0,17
model1,6,prune,8,000000 00010 000100 001000 001010 1 10000 100000 10010 100100 10100 101000 101010,13,-6837.429234510471,0,17
model1,6,prune,9,000000 000100 0010 001000 001010 1 10000 100000 100100 10100 101000 101010,12,-6837.43514851824,0,17
model1,6,prune,10,000000 000100 0010 001010 1 1000 10000 100000 100100 10100 101010,11,-6837.673955516844,0,17
model1,6,prune,11,00000 000100 0010 001010 1 1000 10000 100100 10100 101010,10,-6838.017030632587,0,17
model1,6,prune,12,00000 000100 0010 1 1000 10000 100100 1010 10100,9,-6838.405961194596,0,17
model1,6,prune,13,00000 000100 1 10 1000 10000 100100 10100,8,-6838.660618095579,0,17
model1,6,prune,14,0000 000100 1 10 1000 100100 10100,7,-6839.081211593937,0,17
model1,6,prune,15,000 000100 1 10 100100 10100,6,-6839.388406818981,0,17
model1,6,prune,16,000 00100 1 10 10100,5,-6840.476295442446,0,17
model1,6,prune,17,000 1 10 100,4,-6840.569768950281,1,17
model1,6,prune,18,00 1 10,3,-6848.458967775826,0,17
model1,6,prune,19,0 1,2,-6909.512541392625,0,17
model1,7,prune,0, 000000 000001 000010 000100 000101 001000 001001 001010 10000 100000 100001 10001 100010 10010 100100 100101 10100 101000 101001 10101 101010,22,-20335.496258171814,0,17
model1,7,prune,1, 000000 000001 000010 000100 001000 001001 00101 001010 10000 100000 100001 10001 100010 10010 100100 10100 101000 101001 10101 101010,21,-20335.496258171814,0,17
model1,7,prune,2, 000000 000001 000010 000100 001000 001001 001010 10000 100000 100001 10001 100010 10010 100100 101 10100 101000 101001 101010,20,-20335.496258171814,0,17
model1,7,prune,3, 000000 000001 000010 000100 001000 001010 10000 100000 100001 10001 100010 1001 10010 100100 101 10100 101000 101010,19,-20335.496258171814,0,17
model1,7,prune,4, 000000 00001 000010 000100 001000 001010 10000 100000 10001 100010 1001 10010 100100 101 10100 101000 101010,18,-20335.496258171814,0,17
model1,7,prune,5, 000000 000010 0001 000100 001000 001010 10000 100000 100010 1001 10010 100100 101 10100 101000 101010,17,-20335.496258171814,0,17
model1,7,prune,6, 000000 000010 000100 001 001000 001010 10000 100000 100010 10010 100100 101 10100 101000 101010,16,-20335.49625817181,0,17
model1,7,prune,7,000000 000010 000100 001000 001010 1 10000 100000 100010 10010 100100 10100 101000 101010,14,-6726.521199821126,0,17
model1,7,prune,8,000000 000010 000100 001000 1 10000 100000 100010 10010 100100 1010 10100 101000,13,-6726.559752559608,0,17
model1,7,prune,9,000000 000010 000100 1 1000 10000 100000 100010 10010 100100 1010 10100,12,-6726.862287517271,0,17
model1,7,prune,10,000000 00010 000100 1 1000 10000 100000 10010 100100 1010 10100,11,-6727.427688720547,0,17
model1,7,prune,11,000000 000100 0010 1 1000 10000 100000 100100 1010 10100,10,-6727.718028196795,0,17
model1,7,prune,12,000000 000100 1 10 1000 10000 100000 100100 10100,9,-6728.6711391348435,0,17
model1,7,prune,13,00000 000100 1 10 1000 10000 100100 10100,8,-6729.635895135592,0,17
model1,7,prune,14,0000 000100 1 10 1000 100100 10100,7,-6729.669943092086,0,17
model1,7,prune,15,000 000100 1 10 100100 10100,6,-6730.037909947569,0,17
model1,7,prune,16,000 00100 1 10 10100,5,-6731.5072109447865,0,17
model1,7,prune,17,000 1 10 100,4,-6733.450084797197,1,17
model1,7,prune,18,00 1 10,3,-6737.17420688136,0,17
model1,7,prune,19,0 1,2,-6779.317536518671,0,17
model1,8,prune,0, 000000 000001 000010 000100 000101 001000 001001 001010 10000 100000 100001 10001 100010 10010 100100 100101 10100 101000 101001 10101 101010,22,-20221.828886940464,0,18
model1,8,prune,1, 000000 000001 000010 000100 001000 001001 00101 001010 10000 100000 100001 10001 100010 10010 100100 10100 101000 101001 10101 101010,21,-20221.828886940464,0,18
model1,8,prune,2, 000000 000001 000010 000100 001000 001001 001010 10000 100000 100001 10001 100010 10010 100100 101 10100 101000 101001 101010,20,-20221.828886940464,0,18
model1,8,prune,3, 000000 000001 000010 000100 001000 001010 10000 100000 100001 10001 100010 1001 10010 100100 101 10100 101000 101010,19,-20221.828886940464,0,18
model1,8,prune,4, 000000 00001 000010 000100 001000 001010 10000 100000 10001 100010 1001 10010 100100 101 10100 101000 101010,18,-20221.828886940464,0,18
model1,8,prune,5, 000000 000010 0001 000100 001000 001010 10000 100000 100010 1001 10010 100100 101 10100 101000 101010,17,-20221.828886940464,0,18
model1,8,prune,6, 000000 000010 000100 001 001000 001010 10000 100000 100010 10010 100100 101 10100 101000 101010,16,-20221.828886940464,0,18
model1,8,prune,7,000000 000010 000100 001000 001010 1 10000 100000 100010 10010 100100 10100 101000 101010,14,-6596.587186518,0,18
model1,8,prune,8,000000 000010 000100 001000 1 10000 100000 100010 10010 100100 1010 10100 101000,13,-6596.7813894957135,0,18
model1,8,prune,9,00000 000010 000100 001000 1 10000 100010 10010 100100 1010 10100 101000,12,-6597.160908179299,0,18
model1,8,prune,10,0000 000010 000100 001000 1 100010 10010 100100 1010 10100 101000,11,-6597.164397472892,0,18
model1,8,prune,11,0000 000010 00100 001000 1 100010 10010 1010 10100 101000,10,-6598.652678344983,0,18
model1,8,prune,12,0000 000010 001000 1 100 100010 10010 1010 101000,9,-6599.764082905506,0,18
model1,8,prune,13,0000 00010 001000 1 100 10010 1010 101000,8,-6602.927500195768,0,18
model1,8,prune,14,0000 0010 001000 1 100 1010 101000,7,-6604.42286159891,0,18
model1,8,prune,15,0000 001000 1 10 100 101000,6,-6604.428625749628,0,18
model1,8,prune,16,0000 1 10 100 1000,5,-6607.651548067804,0,18
model1,8,prune,17,000 1 10 100,4,-6608.2850319085455,0,18
model1,8,prune,18,00 1 10,3,-6611.9780544144705,1,18
model1,8,prune,19,0 1,2,-6658.875014697078,0,18
model1,9,prune,0, 000000 000001 000010 000100 000101 001000 001001 001010 10000 100000 100001 10001 100010 10010 100100 100101 10100 101000 101001 10101 101010,22,-20334.247237677115,0,17
model1,9,prune,1, 000000 000001 000010 000100 000101 001000 001010 10000 100000 100001 10001 100010 1001 10010 100100 100101 10100 101000 10101 101010,21,-20334.24723767711,0,17
model1,9,prune,2, 000000 000001 000010 000100 001000 00101 001010 10000 100000 100001 10001 100010 1001 10010 100100 10100 101000 10101 101010,20,-20334.24723767711,0,17
model1,9,prune,3, 000000 000001 000010 000100 001000 001010 10000 100000 100001 10001 100010 1001 10010 100100 101 10100 101000 101010,19,-20334.247237677115,0,17
model1,9,prune,4, 000000 00001 000010 000100 001000 001010 10000 100000 10001 100010 1001 10010 100100 101 10100 101000 101010,18,-20334.247237677115,0,17
model1,9,prune,5, 000000 000010 0001 000100 001000 001010 10000 100000 100010 1001 10010 100100 101 10100 101000 101010,17,-20334.24723767712,0,17
model1,9,prune,6, 000000 000010 000100 001 001000 001010 10000 100000 100010 10010 100100 101 10100 101000 101010,16,-20334.247237677115,0,17
model1,9,prune,7,000000 000010 000100 001000 001010 1 10000 100000 100010 10010 100100 10100 101000 101010,14,-6727.18478079228,0,17
model1,9,prune,8,000000 000010 00100 001000 001010 1 10000 100000 100010 10010 10100 101000 101010,13,-6727.189790975599,0,17
model1,9,prune,9,000000 000010 00100 001000 1 10000 100000 100010 10010 1010 10100 101000,12,-6727.220590681967,0,17
model1,9,prune,10,00000 000010 00100 001000 1 10000 100010 10010 1010 10100 101000,11,-6727.374489621501,0,17
model1,9,prune,11,00000 000010 00100 1 1000 10000 100010 10010 1010 10100,10,-6727.535974230297,0,17
model1,9,prune,12,00000 000010 1 100 1000 10000 100010 10010 1010,9,-6728.197748234124,0,17
model1,9,prune,13,0000 000010 1 100 1000 100010 10010 1010,8,-6728.968469349217,0,17
model1,9,prune,14,000 000010 1 100 100010 10010 1010,7,-6728.969244001186,0,17
model1,9,prune,15,000 00010 1 100 10010 1010,6,-6731.529158420061,0,17
model1,9,prune,16,000 0010 1 100 1010,5,-6731.532852730149,0,17
model1,9,prune,17,000 1 10 100,4,-6731.5374176267,1,17
model1,9,prune,18,00 1 10,3,-6736.560397666267,0,17
model1,9,prune,19,0 1,2,-6792.986322252407,0,17
model1,10,prune,0, 000000 000001 000010 000100 000101 001000 001001 001010 10000 100000 100001 10001 100010 10010 100100 100101 10100 101000 101001 10101 101010,22,-20349.898796664118,0,17
model1,10,prune,1, 000000 000001 000010 000100 000101 001000 001010 10000 100000 100001 10001 100010 1001 10010 100100 100101 10100 101000 10101 101010,21,-20349.898796664118,0,17
model1,10,prune,2, 000000 000001 000010 000100 001000 00101 001010 10000 100000 100001 10001 100010 1001 10010 100100 10100 101000 10101 101010,20,-20349.898796664118,0,17
model1,10,prune,3, 000000 000001 000010 000100 001000 001010 10000 100000 100001 10001 100010 1001 10010 100100 101 10100 101000 101010,19,-20349.898796664118,0,17
model1,10,prune,4, 000000 00001 000010 000100 001000 001010 10000 100000 10001 100010 1001 10010 100100 101 10100 101000 101010,18,-20349.898796664118,0,17
model1,10,prune,5, 000000 000010 0001 000100 001000 001010 10000 100000 100010 1001 10010 100100 101 10100 101000 101010,17,-20349.898796664118,0,17
model1,10,prune,6, 000000 000010 000100 001 001000 001010 10000 100000 100010 10010 100100 101 10100 101000 101010,16,-20349.89879666412,0,17
model1,10,prune,7,000000 000010 000100 001000 001010 1 10000 100000 100010 10010 100100 10100 101000 101010,14,-6742.836339779285,0,17
model1,10,prune,8,000000 000010 00100 001000 001010 1 10000 100000 100010 10010 10100 101000 101010,13,-6742.9129516273715,0,17
model1,10,prune,9,00000 000010 00100 001000 001010 1 10000 100010 10010 10100 101000 101010,12,-6743.537635578907,0,17
model1,10,prune,10,00000 000010 00100 001010 1 1000 10000 100010 10010 10100 101010,11,-6744.530101731365,0,17
model1,10,prune,11,00000 000010 00100 1 1000 10000 100010 10010 1010 10100,10,-6745.567202959513,0,17
model1,10,prune,12,00000 000010 1 100 1000 10000 100010 10010 1010,9,-6746.613856966991,0,17
model1,10,prune,13,0000 000010 1 100 1000 100010 10010 1010,8,-6747.867835542016,0,17
model1,10,prune,14,000 000010 1 100 100010 10010 1010,7,-6747.919067291292,0,17
model1,10,prune,15,000 00010 1 100 10010 1010,6,-6749.578840787874,0,17
model1,10,prune,16,000 0010 1 100 1010,5,-6750.284606151563,0,17
model1,10,prune,17,000 1 10 100,4,-6750.989483239355,1,17
model1,10,prune,18,00 1 10,3,-6759.229086880129,0,17
model1,10,prune,19,0 1,2,-6794.283018028382,0,17
model1,11,prune,0, 000000 000001 000010 000100 000101 001000 001001 001010 10000 100000 100001 10001 100010 10010 100100 100101 10100 101000 101001 10101 101010,22,-20385.802044500757,0,17
model1,11,prune,1, 000000 000001 000010 000100 001000 001001 00101 001010 10000 100000 100001 10001 100010 10010 100100 10100 101000 101001 10101 101010,21,-20385.802044500757,0,17
model1,11,prune,2, 000000 000001 000010 000100 001000 001001 001010 10000 100000 100001 10001 100010 10010 100100 101 10100 101000 101001 101010,20,-20385.802044500757,0,17
model1,11,prune,3, 000000 000001 000010 000100 001000 001010 10000 100000 100001 10001 100010 1001 10010 100100 101 10100 101000 101010,19,-20385.802044500757,0,17
model1,11,prune,4, 000000 00001 000010 000100 001000 001010 10000 100000 10001 100010 1001 10010 100100 101 10100 101000 101010,18,-20385.802044500757,0,17
model1,11,prune,5, 000000 000010 0001 000100 001000 001010 10000 100000 100010 1001 10010 100100 101 10100 101000 101010,17,-20385.80204450076,0,17
model1,11,prune,6, 000000 000010 000100 001 001000 001010 10000 100000 100010 10010 100100 101 10100 101000 101010,16,-20385.802044500757,0,17
model1,11,prune,7,000000 000010 000100 001000 001010 1 10000 100000 100010 10010 100100 10100 101000 101010,14,-6783.231055612072,0,17
model1,11,prune,8,000000 00010 000100 001000 001010 1 10000 100000 10010 100100 10100 101000 101010,13,-6783.2509442487935,0,17
model1,11,prune,9,000000 00010 000100 001010 1 1000 10000 100000 10010 100100 10100 101010,12,-6783.33823315538,0,17
model1,11,prune,10,000000 00010 00100 001010 1 1000 10000 100000 10010 10100 101010,11,-6783.486972106599,0,17
model1,11,prune,11,00000 00010 00100 001010 1 1000 10000 10010 10100 101010,10,-6783.702582069212,0,17
model1,11,prune,12,0000 00010 00100 001010 1 1000 10010 10100 101010,9,-6783.714373632778,0,17
model1,11,prune,13,000 00010 00100 001010 1 10010 10100 101010,8,-6783.804592915863,0,17
model1,11,prune,14,000 00010 001010 1 100 10010 101010,7,-6784.154910015846,0,17
model1,11,prune,15,000 0010 001010 1 100 101010,6,-6784.505227115831,0,17
