model_name,sample_idx,method,tree_idx,tree,num_contexts,likelihood,opt
model1,22,prune,3,000000 000001 000010 000100 001000 001010 10000 100000 100001 10001 100010 1001 10010 100100 101 10100 101000 101010,18,-1714.3708070426035,0
model1,22,prune,4,000000 00001 000010 000100 001000 001010 10000 100000 10001 100010 1001 10010 100100 101 10100 101000 101010,17,-1714.3708070426035,0
model1,22,prune,5,000000 000010 0001 000100 001000 001010 10000 100000 100010 1001 10010 100100 101 10100 101000 101010,16,-1714.3708070426032,0
model1,22,prune,6,000000 000010 000100 001 001000 001010 10000 100000 100010 10010 100100 101 10100 101000 101010,15,-1714.3708070426035,0
model1,22,prune,7,000000 000010 000100 001000 001010 1 10000 100000 100010 10010 100100 10100 101000 101010,14,-1714.3708070426035,0
model1,22,prune,8,000000 000010 000100 001010 1 1000 10000 100000 100010 10010 100100 10100 101010,13,-1714.3798898936318,0
model1,22,prune,9,000000 000010 000100 1 1000 10000 100000 100010 10010 100100 1010 10100,12,-1714.526332012496,0
model1,22,prune,10,00000 000010 000100 1 1000 10000 100010 10010 100100 1010 10100,11,-1714.7878158671174,0
model1,22,prune,11,0000 000010 000100 1 1000 100010 10010 100100 1010 10100,10,-1715.0154092684788,0
model1,22,prune,12,000 000010 000100 1 100010 10010 100100 1010 10100,9,-1715.2594604449669,0
model1,22,prune,13,000 000010 00100 1 100010 10010 1010 10100,8,-1715.7755567770319,0
model1,22,prune,14,000 000010 1 100 100010 10010 1010,7,-1716.0643307026926,0
model1,22,prune,15,000 00010 1 100 10010 1010,6,-1716.7946092261413,0
model1,22,prune,16,000 0010 1 100 1010,5,-1717.0414725264586,0
model1,22,prune,17,000 1 10 100,4,-1718.2828462307166,0
model1,22,prune,18,00 1 10,3,-1720.6561030202006,0
model1,22,prune,19,0 1,2,-1727.8473764990586,1
model1,23,prune,0,000000 000001 000010 000100 000101 001000 001001 001010 10000 100000 100001 10001 100010 10010 100100 100101 10100 101000 101001 10101 101010,21,-1708.0230525002023,0
model1,23,prune,1,000000 000001 000010 000100 001000 001001 00101 001010 10000 100000 100001 10001 100010 10010 100100 10100 101000 101001 10101 101010,20,-1708.0230525002025,0
model1,23,prune,2,000000 000001 000010 000100 001000 001001 001010 10000 100000 100001 10001 100010 10010 100100 101 10100 101000 101001 101010,19,-1708.0230525002023,0
model1,23,prune,3,000000 00001 000010 000100 001000 001001 001010 10000 100000 10001 100010 10010 100100 101 10100 101000 101001 101010,18,-1708.0230525002025,0
model1,23,prune,4,000000 000010 0001 000100 001000 001001 001010 10000 100000 100010 10010 100100 101 10100 101000 101001 101010,17,-1708.0230525002025,0
model1,23,prune,5,000000 000010 0001 000100 001000 001010 10000 100000 100010 1001 10010 100100 101 10100 101000 101010,16,-1708.0230525002023,0
model1,23,prune,6,000000 000010 000100 001 001000 001010 10000 100000 100010 10010 100100 101 10100 101000 101010,15,-1708.0230525002023,0
model1,23,prune,7,000000 000010 000100 001000 001010 1 10000 100000 100010 10010 100100 10100 101000 101010,14,-1708.0230525002023,0
model1,23,prune,8,000000 000010 000100 001010 1 1000 10000 100000 100010 10010 100100 10100 101010,13,-1708.0856734983963,0
model1,23,prune,9,000000 00010 000100 001010 1 1000 10000 100000 10010 100100 10100 101010,12,-1708.1717675618738,0
model1,23,prune,10,000000 000100 0010 001010 1 1000 10000 100000 100100 10100 101010,11,-1708.2015522752147,0
model1,23,prune,11,000000 0010 00100 001010 1 1000 10000 100000 10100 101010,10,-1708.327967998097,0
model1,23,prune,12,000000 0010 001010 1 100 1000 10000 100000 101010,9,-1708.741890080906,0
model1,23,prune,13,000000 0010 1 100 1000 10000 100000 1010,8,-1709.0920123109186,0
model1,23,prune,14,000000 1 10 100 1000 10000 100000,7,-1710.8456463595837,0
model1,23,prune,15,00000 1 10 100 1000 10000,6,-1712.0547999221487,0
model1,23,prune,16,0000 1 10 100 1000,5,-1712.6112321787202,0
model1,23,prune,17,000 1 10 100,4,-1712.6315199243913,0
model1,23,prune,18,00 1 10,3,-1715.1663811009735,0
model1,23,prune,19,0 1,2,-1725.638446768668,1
model1,24,prune,0,000000 000001 000010 000100 000101 001000 001001 001010 10000 100000 100001 10001 100010 10010 100100 100101 10100 101000 101001 10101 101010,21,-1645.9627448283818,0
model1,24,prune,1,000000 000001 000010 000100 001000 001001 00101 001010 10000 100000 100001 10001 100010 10010 100100 10100 101000 101001 10101 101010,20,-1645.9627448283818,0
model1,24,prune,2,000000 000001 000010 000100 001000 001001 001010 10000 100000 100001 10001 100010 10010 100100 101 10100 101000 101001 101010,19,-1645.9627448283818,0
model1,24,prune,3,000000 000001 000010 000100 001000 001010 10000 100000 100001 10001 100010 1001 10010 100100 101 10100 101000 101010,18,-1645.9627448283818,0
model1,24,prune,4,000000 00001 000010 000100 001000 001010 10000 100000 10001 100010 1001 10010 100100 101 10100 101000 101010,17,-1645.9627448283818,0
model1,24,prune,5,000000 000010 0001 000100 001000 001010 10000 100000 100010 1001 10010 100100 101 10100 101000 101010,16,-1645.9627448283818,0
model1,24,prune,6,000000 000010 000100 001 001000 001010 10000 100000 100010 10010 100100 101 10100 101000 101010,15,-1645.9627448283818,0
model1,24,prune,7,000000 000010 000100 001000 001010 1 10000 100000 100010 10010 100100 10100 101000 101010,14,-1645.9627448283818,0
model1,24,prune,8,000000 000010 00100 001000 001010 1 10000 100000 100010 10010 10100 101000 101010,13,-1645.9816676635708,0
model1,24,prune,9,000000 00010 00100 001000 001010 1 10000 100000 10010 10100 101000 101010,12,-1646.0316013204072,0
model1,24,prune,10,000000 00010 00100 001010 1 1000 10000 100000 10010 10100 101010,11,-1646.1677061291707,0
model1,24,prune,11,000000 0010 00100 001010 1 1000 10000 100000 10100 101010,10,-1646.4181813185924,0
model1,24,prune,12,000000 0010 001010 1 100 1000 10000 100000 101010,9,-1647.274238429498,0
model1,24,prune,13,000000 0010 1 100 1000 10000 100000 1010,8,-1648.0643387731466,0
model1,24,prune,14,000000 1 10 100 1000 10000 100000,7,-1649.9751023639603,0
model1,24,prune,15,00000 1 10 100 1000 10000,6,-1650.856053646649,1
model1,24,prune,16,0000 1 10 100 1000,5,-1651.385414022141,0
model1,24,prune,17,000 1 10 100,4,-1651.3982203682099,0
model1,24,prune,18,00 1 10,3,-1651.8200050460957,0
model1,24,prune,19,0 1,2,-1664.0540747714083,0
model1,25,prune,0,000000 000001 000010 000100 000101 001000 001001 001010 10000 100000 100001 10001 100010 10010 100100 100101 10100 101000 101001 10101 101010,21,-1695.7679875214926,0
model1,25,prune,1,000000 000001 000010 000100 001000 001001 00101 001010 10000 100000 100001 10001 100010 10010 100100 10100 101000 101001 10101 101010,20,-1695.7679875214928,0
model1,25,prune,2,000000 000001 000010 000100 001000 001001 001010 10000 100000 100001 10001 100010 10010 100100 101 10100 101000 101001 101010,19,-1695.7679875214928,0
model1,25,prune,3,000000 000001 000010 000100 001000 001010 10000 100000 100001 10001 100010 1001 10010 100100 101 10100 101000 101010,18,-1695.7679875214928,0
model1,25,prune,4,000000 00001 000010 000100 001000 001010 10000 100000 10001 100010 1001 10010 100100 101 10100 101000 101010,17,-1695.7679875214928,0
model1,25,prune,5,000000 000010 0001 000100 001000 001010 10000 100000 100010 1001 10010 100100 101 10100 101000 101010,16,-1695.7679875214926,0
model1,25,prune,6,000000 000010 000100 001 001000 001010 10000 100000 100010 10010 100100 101 10100 101000 101010,15,-1695.7679875214926,0
model1,25,prune,7,000000 000010 000100 001000 001010 1 10000 100000 100010 10010 100100 10100 101000 101010,14,-1695.7679875214926,0
model1,25,prune,8,00000 000010 000100 001000 001010 1 10000 100010 10010 100100 10100 101000 101010,13,-1695.7792009170603,0
model1,25,prune,9,00000 000010 00100 001000 001010 1 10000 100010 10010 10100 101000 101010,12,-1696.0107490149517,0
model1,25,prune,10,00000 000010 001000 001010 1 100 10000 100010 10010 101000 101010,11,-1696.1670200694348,0
model1,25,prune,11,0000 000010 001000 001010 1 100 100010 10010 101000 101010,10,-1696.4096169015988,0
model1,25,prune,12,0000 00010 001000 001010 1 100 10010 101000 101010,9,-1697.8292926655902,0
model1,25,prune,13,0000 0010 001000 001010 1 100 101000 101010,8,-1697.8719098396828,0
model1,25,prune,14,0000 0010 001000 1 100 1010 101000,7,-1699.7570136919055,0
model1,25,prune,15,0000 001000 1 10 100 101000,6,-1699.764315327046,0
model1,25,prune,16,0000 1 10 100 1000,5,-1703.2471304197632,0
model1,25,prune,17,000 1 10 100,4,-1703.943539835956,0
model1,25,prune,18,00 1 10,3,-1707.1055891082947,0
model1,25,prune,19,0 1,2,-1720.2577587328342,1
model1,26,prune,0,000000 000001 000010 000100 000101 001000 001001 001010 10000 100000 100001 10001 100010 10010 100100 100101 10100 101000 101001 10101 101010,21,-1610.1083304473323,0
model1,26,prune,1,000000 00001 000010 000100 000101 001000 001001 001010 10000 100000 10001 100010 10010 100100 100101 10100 101000 101001 10101 101010,20,-1610.1083304473323,0
model1,26,prune,2,000000 000010 0001 000100 000101 001000 001001 001010 10000 100000 100010 10010 100100 100101 10100 101000 101001 10101 101010,19,-1610.1083304473323,0
model1,26,prune,3,000000 000010 0001 000100 000101 001000 001010 10000 100000 100010 1001 10010 100100 100101 10100 101000 10101 101010,18,-1610.1083304473323,0
model1,26,prune,4,000000 000010 000100 000101 001 001000 001010 10000 100000 100010 10010 100100 100101 10100 101000 10101 101010,17,-1610.1083304473323,0
model1,26,prune,5,000000 000010 000100 001 001000 00101 001010 10000 100000 100010 10010 100100 10100 101000 10101 101010,16,-1610.1083304473323,0
model1,26,prune,6,000000 000010 000100 001 001000 001010 10000 100000 100010 10010 100100 101 10100 101000 101010,15,-1610.1083304473323,0
model1,26,prune,7,000000 000010 000100 001000 001010 1 10000 100000 100010 10010 100100 10100 101000 101010,14,-1610.1083304473323,0
model1,26,prune,8,000000 000010 000100 001000 1 10000 100000 100010 10010 100100 1010 10100 101000,13,-1610.2157587406962,0
model1,26,prune,9,000000 000010 00100 001000 1 10000 100000 100010 10010 1010 10100 101000,12,-1610.7651564116602,0
model1,26,prune,10,000000 000010 001000 1 100 10000 100000 100010 10010 1010 101000,11,-1610.7962359672722,0
model1,26,prune,11,00000 000010 001000 1 100 10000 100010 10010 1010 101000,10,-1611.6863842513842,0
model1,26,prune,12,00000 00010 001000 1 100 10000 10010 1010 101000,9,-1613.3424884061988,0
model1,26,prune,13,00000 0010 001000 1 100 10000 1010 101000,8,-1613.432810560365,0
model1,26,prune,14,00000 001000 1 10 100 10000 101000,7,-1613.4466581278928,0
model1,26,prune,15,00000 1 10 100 1000 10000,6,-1615.2434986287228,0
model1,26,prune,16,0000 1 10 100 1000,5,-1617.0834777331077,0
model1,26,prune,17,000 1 10 100,4,-1618.2046555758247,0
model1,26,prune,18,00 1 10,3,-1629.0104292472174,0
model1,26,prune,19,0 1,2,-1636.7975584314217,1
model1,27,prune,0,000000 000001 000010 000100 000101 001000 001001 001010 10000 100000 100001 10001 100010 10010 100100 100101 10100 101000 101001 10101 101010,21,-1716.420174816937,0
model1,27,prune,1,000000 000001 000010 000100 001000 001001 00101 001010 10000 100000 100001 10001 100010 10010 100100 10100 101000 101001 10101 101010,20,-1716.4201748169369,0
model1,27,prune,2,000000 000001 000010 000100 001000 001001 001010 10000 100000 100001 10001 100010 10010 100100 101 10100 101000 101001 101010,19,-1716.420174816937,0
model1,27,prune,3,000000 000001 000010 000100 001000 001010 10000 100000 100001 10001 100010 1001 10010 100100 101 10100 101000 101010,18,-1716.4201748169369,0
model1,27,prune,4,000000 00001 000010 000100 001000 001010 10000 100000 10001 100010 1001 10010 100100 101 10100 101000 101010,17,-1716.4201748169369,0
model1,27,prune,5,000000 000010 0001 000100 001000 001010 10000 100000 100010 1001 10010 100100 101 10100 101000 101010,16,-1716.4201748169369,0
model1,27,prune,6,000000 000010 000100 001 001000 001010 10000 100000 100010 10010 100100 101 10100 101000 101010,15,-1716.420174816937,0
model1,27,prune,7,000000 000010 000100 001000 001010 1 10000 100000 100010 10010 100100 10100 101000 101010,14,-1716.4201748169369,0
model1,27,prune,8,000000 000010 000100 001000 1 10000 100000 100010 10010 100100 1010 10100 101000,13,-1716.4717870639163,0
model1,27,prune,9,000000 000010 00100 001000 1 10000 100000 100010 10010 1010 10100 101000,12,-1716.712306987438,0
model1,27,prune,10,000000 00010 00100 001000 1 10000 100000 10010 1010 10100 101000,11,-1717.0909905014398,0
model1,27,prune,11,000000 0010 00100 001000 1 10000 100000 1010 10100 101000,10,-1717.294626535566,0
model1,27,prune,12,000000 00100 001000 1 10 10000 100000 10100 101000,9,-1718.7053714582476,0
model1,27,prune,13,00000 00100 001000 1 10 10000 10100 101000,8,-1720.0336577458934,0
model1,27,prune,14,0000 00100 001000 1 10 10100 101000,7,-1720.1202370699896,0
model1,27,prune,15,0000 001000 1 10 100 101000,6,-1721.9749438198041,0
model1,27,prune,16,0000 1 10 100 1000,5,-1725.1017962033127,0
model1,27,prune,17,000 1 10 100,4,-1725.176731886255,0
model1,27,prune,18,00 1 10,3,-1725.3297641582199,0
model1,27,prune,19,0 1,2,-1740.9958421604047,1
model1,28,prune,0,000000 000001 000010 000100 000101 001000 001001 001010 10000 100000 100001 10001 100010 10010 100100 100101 10100 101000 101001 10101 101010,21,-1721.300897830662,0
model1,28,prune,1,000000 000001 000010 000100 001000 001001 00101 001010 10000 100000 100001 10001 100010 10010 100100 10100 101000 101001 10101 101010,20,-1721.300897830662,0
model1,28,prune,2,000000 000001 000010 000100 001000 001001 001010 10000 100000 100001 10001 100010 10010 100100 101 10100 101000 101001 101010,19,-1721.300897830662,0
model1,28,prune,3,000000 000001 000010 000100 001000 001010 10000 100000 100001 10001 100010 1001 10010 100100 101 10100 101000 101010,18,-1721.300897830662,0
model1,28,prune,4,000000 00001 000010 000100 001000 001010 10000 100000 10001 100010 1001 10010 100100 101 10100 101000 101010,17,-1721.300897830662,0
model1,28,prune,5,000000 000010 0001 000100 001000 001010 10000 100000 100010 1001 10010 100100 101 10100 101000 101010,16,-1721.3008978306618,0
model1,28,prune,6,000000 000010 000100 001 001000 001010 10000 100000 100010 10010 100100 101 10100 101000 101010,15,-1721.300897830662,0
model1,28,prune,7,000000 000010 000100 001000 001010 1 10000 100000 100010 10010 100100 10100 101000 101010,14,-1721.300897830662,0
model1,28,prune,8,000000 000010 000100 001010 1 1000 10000 100000 100010 10010 100100 10100 101010,13,-1721.6330038609515,0
model1,28,prune,9,00000 000010 000100 001010 1 1000 10000 100010 10010 100100 10100 101010,12,-1721.7583314334872,0
model1,28,prune,10,00000 00010 000100 001010 1 1000 10000 10010 100100 10100 101010,11,-1722.2481068255113,0
model1,28,prune,11,0000 00010 000100 001010 1 1000 10010 100100 10100 101010,10,-1722.9449607246852,0
model1,28,prune,12,000 00010 000100 001010 1 10010 100100 10100 101010,9,-1723.2821623697923,0
model1,28,prune,13,000 000100 0010 001010 1 100100 10100 101010,8,-1724.2393611709604,0
model1,28,prune,14,000 000100 0010 1 100100 1010 10100,7,-1725.7916903879216,0
model1,28,prune,15,000 000100 1 10 100100 10100,6,-1726.950137907073,0
model1,28,prune,16,000 00100 1 10 10100,5,-1729.9156799962673,0
model1,28,prune,17,000 1 10 100,4,-1731.6005031465625,1
model1,28,prune,18,00 1 10,3,-1731.7671410507721,0
model1,28,prune,19,0 1,2,-1746.5902020715075,0
model1,29,prune,0,000000 000001 000010 000100 000101 001000 001001 001010 10000 100000 100001 10001 100010 10010 100100 100101 10100 101000 101001 10101 101010,21,-1705.2813121939903,0
model1,29,prune,1,000000 000001 000010 000100 000101 001000 001010 10000 100000 100001 10001 100010 1001 10010 100100 100101 10100 101000 10101 101010,20,-1705.2813121939903,0
model1,29,prune,2,000000 000001 000010 000100 001000 00101 001010 10000 100000 100001 10001 100010 1001 10010 100100 10100 101000 10101 101010,19,-1705.2813121939905,0
model1,29,prune,3,000000 000001 000010 000100 001000 001010 10000 100000 100001 10001 100010 1001 10010 100100 101 10100 101000 101010,18,-1705.2813121939903,0
model1,29,prune,4,000000 00001 000010 000100 001000 001010 10000 100000 10001 100010 1001 10010 100100 101 10100 101000 101010,17,-1705.2813121939903,0
model1,29,prune,5,000000 000010 0001 000100 001000 001010 10000 100000 100010 1001 10010 100100 101 10100 101000 101010,16,-1705.28131219399,0
model1,29,prune,6,000000 000010 000100 001 001000 001010 10000 100000 100010 10010 100100 101 10100 101000 101010,15,-1705.2813121939903,0
model1,29,prune,7,000000 000010 000100 001000 001010 1 10000 100000 100010 10010 100100 10100 101000 101010,14,-1705.2813121939903,0
model1,29,prune,8,000000 000010 000100 001010 1 1000 10000 100000 100010 10010 100100 10100 101010,13,-1705.405214274208,0
model1,29,prune,9,000000 000010 000100 1 1000 10000 100000 100010 10010 100100 1010 10100,12,-1705.6064932859351,0
model1,29,prune,10,00000 000010 000100 1 1000 10000 100010 10010 100100 1010 10100,11,-1705.807848421442,0
model1,29,prune,11,0000 000010 000100 1 1000 100010 10010 100100 1010 10100,10,-1705.8122453422206,0
model1,29,prune,12,0000 000010 00100 1 1000 100010 10010 1010 10100,9,-1706.0733679427606,0
model1,29,prune,13,0000 000010 1 100 1000 100010 10010 1010,8,-1706.3646903648344,0
model1,29,prune,14,000 000010 1 100 100010 10010 1010,7,-1707.497515789797,0
model1,29,prune,15,000 00010 1 100 10010 1010,6,-1708.7583910819744,1
model1,29,prune,16,000 0010 1 100 1010,5,-1708.7677178098095,0
model1,29,prune,17,000 1 10 100,4,-1708.919185572463,0
model1,29,prune,18,00 1 10,3,-1710.7368217361045,0
model1,29,prune,19,0 1,2,-1726.908468798221,0
model1,30,prune,0,000000 000001 000010 000100 000101 001000 001001 001010 10000 100000 100001 10001 100010 10010 100100 100101 10100 101000 101001 10101 101010,21,-1714.9499508715949,0
model1,30,prune,1,000000 000001 000010 000100 001000 001001 00101 001010 10000 100000 100001 10001 100010 10010 100100 10100 101000 101001 10101 101010,20,-1714.9499508715949,0
model1,30,prune,2,000000 000001 000010 000100 001000 001001 001010 10000 100000 100001 10001 100010 10010 100100 101 10100 101000 101001 101010,19,-1714.9499508715949,0
model1,30,prune,3,000000 000001 000010 000100 001000 001010 10000 100000 100001 10001 100010 1001 10010 100100 101 10100 101000 101010,18,-1714.9499508715949,0
model1,30,prune,4,000000 00001 000010 000100 001000 001010 10000 100000 10001 100010 1001 10010 100100 101 10100 101000 101010,17,-1714.9499508715949,0
model1,30,prune,5,000000 000010 0001 000100 001000 001010 10000 100000 100010 1001 10010 100100 101 10100 101000 101010,16,-1714.9499508715949,0
model1,30,prune,6,000000 000010 000100 001 001000 001010 10000 100000 100010 10010 100100 101 10100 101000 101010,15,-1714.9499508715949,0
model1,30,prune,7,000000 000010 000100 001000 001010 1 10000 100000 100010 10010 100100 10100 101000 101010,14,-1714.9499508715949,0
model1,30,prune,8,000000 000010 00100 001000 001010 1 10000 100000 100010 10010 10100 101000 101010,13,-1714.9530499641555,0
model1,30,prune,9,000000 000010 001000 001010 1 100 10000 100000 100010 10010 101000 101010,12,-1714.9531040333195,0
model1,30,prune,10,000000 000010 001000 1 100 10000 100000 100010 10010 1010 101000,11,-1715.0262805346692,0
model1,30,prune,11,000000 000010 1 100 1000 10000 100000 100010 10010 1010,10,-1715.1865863064277,0
model1,30,prune,12,000000 00010 1 100 1000 10000 100000 10010 1010,9,-1715.5842050673455,0
model1,30,prune,13,000000 0010 1 100 1000 10000 100000 1010,8,-1715.6480219061655,0
model1,30,prune,14,000000 1 10 100 1000 10000 100000,7,-1715.6599440652083,0
model1,30,prune,15,00000 1 10 100 1000 10000,6,-1716.3496932851374,1
model1,30,prune,16,0000 1 10 100 1000,5,-1716.6519170640843,0
model1,30,prune,17,000 1 10 100,4,-1717.0753624721945,0
model1,30,prune,18,00 1 10,3,-1718.969159690757,0
model1,30,prune,19,0 1,2,-1734.7767657671852,0
model1,31,prune,0,000000 000001 000010 000100 000101 001000 001001 001010 10000 100000 100001 10001 100010 10010 100100 100101 10100 101000 101001 10101 101010,21,-1700.234573181668,0
model1,31,prune,1,000000 000001 000010 000100 001000 001001 00101 001010 10000 100000 100001 10001 100010 10010 100100 10100 101000 101001 10101 101010,20,-1700.234573181668,0
model1,31,prune,2,000000 000001 000010 000100 001000 001001 001010 10000 100000 100001 10001 100010 10010 100100 101 10100 101000 101001 101010,19,-1700.234573181668,0
model1,31,prune,3,000000 000001 000010 000100 001000 001010 10000 100000 100001 10001 100010 1001 10010 100100 101 10100 101000 101010,18,-1700.234573181668,0
model1,31,prune,4,000000 00001 000010 000100 001000 001010 10000 100000 10001 100010 1001 10010 100100 101 10100 101000 101010,17,-1700.234573181668,0
model1,31,prune,5,000000 000010 0001 000100 001000 001010 10000 100000 100010 1001 10010 100100 101 10100 101000 101010,16,-1700.234573181668,0
model1,31,prune,6,000000 000010 000100 001 001000 001010 10000 100000 100010 10010 100100 101 10100 101000 101010,15,-1700.234573181668,0
model1,31,prune,7,000000 000010 000100 001000 001010 1 10000 100000 100010 10010 100100 10100 101000 101010,14,-1700.234573181668,0
model1,31,prune,8,000000 000010 000100 001000 1 10000 100000 100010 10010 100100 1010 10100 101000,13,-1700.2596795200811,0
model1,31,prune,9,000000 000010 000100 1 1000 10000 100000 100010 10010 100100 1010 10100,12,-1700.566371171694,0
model1,31,prune,10,000000 00010 000100 1 1000 10000 100000 10010 100100 1010 10100,11,-1700.9805139307507,0
model1,31,prune,11,000000 000100 0010 1 1000 10000 100000 100100 1010 10100,10,-1701.0087539962394,0
model1,31,prune,12,000000 000100 1 10 1000 10000 100000 100100 10100,9,-1701.3592687431744,0
model1,31,prune,13,00000 000100 1 10 1000 10000 100100 10100,8,-1702.2732795736808,0
model1,31,prune,14,0000 000100 1 10 1000 100100 10100,7,-1702.3129551234176,0
model1,31,prune,15,000 000100 1 10 100100 10100,6,-1702.6615602973259,0
model1,31,prune,16,000 00100 1 10 10100,5,-1703.867883562569,1
model1,31,prune,17,000 1 10 100,4,-1703.896123628058,0
model1,31,prune,18,00 1 10,3,-1706.675957298492,0
model1,31,prune,19,0 1,2,-1714.8433233018322,0
model1,32,prune,0,000000 000001 000010 000100 000101 001000 001001 001010 10000 100000 100001 10001 100010 10010 100100 100101 10100 101000 101001 10101 101010,21,-1707.5900823221007,0
model1,32,prune,1,000000 000001 000010 000100 001000 001001 00101 001010 10000 100000 100001 10001 100010 10010 100100 10100 101000 101001 10101 101010,20,-1707.590082322101,0
model1,32,prune,2,000000 000001 000010 000100 001000 001001 001010 10000 100000 100001 10001 100010 10010 100100 101 10100 101000 101001 101010,19,-1707.5900823221007,0
model1,32,prune,3,000000 000001 000010 000100 001000 001010 10000 100000 100001 10001 100010 1001 10010 100100 101 10100 101000 101010,18,-1707.5900823221007,0
model1,32,prune,4,000000 00001 000010 000100 001000 001010 10000 100000 10001 100010 1001 10010 100100 101 10100 101000 101010,17,-1707.5900823221007,0
model1,32,prune,5,000000 000010 0001 000100 001000 001010 10000 100000 100010 1001 10010 100100 101 10100 101000 101010,16,-1707.590082322101,0
model1,32,prune,6,000000 000010 000100 001 001000 001010 10000 100000 100010 10010 100100 101 10100 101000 101010,15,-1707.590082322101,0
model1,32,prune,7,000000 000010 000100 001000 001010 1 10000 100000 100010 10010 100100 10100 101000 101010,14,-1707.5900823221007,0
model1,32,prune,8,000000 000010 000100 001000 1 10000 100000 100010 10010 100100 1010 10100 101000,13,-1707.7668350915274,0
model1,32,prune,9,000000 000010 00100 001000 1 10000 100000 100010 10010 1010 10100 101000,12,-1708.0785547950047,0
model1,32,prune,10,00000 000010 00100 001000 1 10000 100010 10010 1010 10100 101000,11,-1708.4442216364664,0
model1,32,prune,11,00000 00010 00100 001000 1 10000 10010 1010 10100 101000,10,-1708.9361599445372,0
model1,32,prune,12,00000 0010 00100 001000 1 10000 1010 10100 101000,9,-1708.9398651672213,0
model1,32,prune,13,00000 0010 001000 1 100 10000 1010 101000,8,-1709.819888509087,0
model1,32,prune,14,00000 0010 1 100 1000 10000 1010,7,-1710.6822789482144,0
model1,32,prune,15,0000 0010 1 100 1000 1010,6,-1711.7376886961547,1
model1,32,prune,16,000 0010 1 100 1010,5,-1712.0779319443768,0
model1,32,prune,17,000 1 10 100,4,-1714.3561366729616,0
model1,32,prune,18,00 1 10,3,-1715.8663918036773,0
model1,32,prune,19,0 1,2,-1733.5139055689995,0
model1,33,prune,0,000000 000001 000010 000100 000101 001000 001001 001010 10000 100000 100001 10001 100010 10010 100100 100101 10100 101000 101001 10101 101010,21,-1694.7580457081822,0
model1,33,prune,1,000000 000001 000010 000100 000101 001000 001010 10000 100000 100001 10001 100010 1001 10010 100100 100101 10100 101000 10101 101010,20,-1694.7580457081822,0
model1,33,prune,2,000000 000001 000010 000100 001000 00101 001010 10000 100000 100001 10001 100010 1001 10010 100100 10100 101000 10101 101010,19,-1694.7580457081822,0
model1,33,prune,3,000000 000001 000010 000100 001000 001010 10000 100000 100001 10001 100010 1001 10010 100100 101 10100 101000 101010,18,-1694.7580457081822,0
model1,33,prune,4,000000 00001 000010 000100 001000 001010 10000 100000 10001 100010 1001 10010 100100 101 10100 101000 101010,17,-1694.7580457081822,0
model1,33,prune,5,000000 000010 0001 000100 001000 001010 10000 100000 100010 1001 10010 100100 101 10100 101000 101010,16,-1694.7580457081824,0
model1,33,prune,6,000000 000010 000100 001 001000 001010 10000 100000 100010 10010 100100 101 10100 101000 101010,15,-1694.7580457081822,0
model1,33,prune,7,000000 000010 000100 001000 001010 1 10000 100000 100010 10010 100100 10100 101000 101010,14,-1694.7580457081822,0
model1,33,prune,8,00000 000010 000100 001000 001010 1 10000 100010 10010 100100 10100 101000 101010,13,-1694.7810789197838,0
model1,33,prune,9,00000 000010 000100 001010 1 1000 10000 100010 10010 100100 10100 101010,12,-1694.9818917300163,0
model1,33,prune,10,00000 000010 000100 1 1000 10000 100010 10010 100100 1010 10100,11,-1695.5024262104853,0
model1,33,prune,11,00000 000010 00100 1 1000 10000 100010 10010 1010 10100,10,-1696.0507980046918,0
model1,33,prune,12,00000 000010 1 100 1000 10000 100010 10010 1010,9,-1696.0715576807938,0
model1,33,prune,13,00000 00010 1 100 1000 10000 10010 1010,8,-1697.1303996480501,0
model1,33,prune,14,00000 0010 1 100 1000 10000 1010,7,-1697.442173974087,0
model1,33,prune,15,00000 1 10 100 1000 10000,6,-1698.1563398713595,0
model1,33,prune,16,0000 1 10 100 1000,5,-1699.4997618218724,0
model1,33,prune,17,000 1 10 100,4,-1700.2314555216042,0
model1,33,prune,18,00 1 10,3,-1706.5380998334203,0
model1,33,prune,19,0 1,2,-1718.0307400567317,1
model1,34,prune,0,000000 000001 000010 000100 000101 001000 001001 001010 10000 100000 100001 10001 100010 10010 100100 100101 10100 101000 101001 10101 101010,21,-1667.3312999260681,0
model1,34,prune,1,000000 000001 000010 000100 001000 001001 00101 001010 10000 100000 100001 10001 100010 10010 100100 10100 101000 101001 10101 101010,20,-1667.331299926068,0
model1,34,prune,2,000000 000001 000010 000100 001000 001001 001010 10000 100000 100001 10001 100010 10010 100100 101 10100 101000 101001 101010,19,-1667.331299926068,0
model1,34,prune,3,000000 000001 000010 000100 001000 001010 10000 100000 100001 10001 100010 1001 10010 100100 101 10100 101000 101010,18,-1667.331299926068,0
model1,34,prune,4,000000 00001 000010 000100 001000 001010 10000 100000 10001 100010 1001 10010 100100 101 10100 101000 101010,17,-1667.3312999260681,0
model1,34,prune,5,000000 000010 0001 000100 001000 001010 10000 100000 100010 1001 10010 100100 101 10100 101000 101010,16,-1667.331299926068,0
model1,34,prune,6,000000 000010 000100 001 001000 001010 10000 100000 100010 10010 100100 101 10100 101000 101010,15,-1667.3312999260681,0
model1,34,prune,7,000000 000010 000100 001000 001010 1 10000 100000 100010 10010 100100 10100 101000 101010,14,-1667.331299926068,0
