model_name,sample_idx,method,c,tree_idx,tree,num_contexts,likelihood,opt,opt_idx
model1,14,smc,0.15127102772901999,7,00 1 10,3,-3414.9195817625023,1,7
model1,14,smc,5.209921501597224,8,0 1,2,-3438.9121561232187,0,7
model1,15,smc,0.0,0,000000 000010 000100 001000 001010 1 10000 100000 100010 10010 100100 10100 101000 101010,14,-3384.547916871759,0,8
model1,15,smc,0.007420778274536133,1,000000 00010 000100 001000 001010 1 10000 100000 10010 100100 10100 101000 101010,13,-3384.582077911362,0,8
model1,15,smc,0.017913397295465927,2,000000 00010 000100 001010 1 1000 10000 100000 10010 100100 10100 101010,12,-3384.6645685111102,0,8
model1,15,smc,0.024897810293329797,3,000000 00010 00100 001010 1 1000 10000 100000 10010 10100 101010,11,-3384.7792161730154,0,8
model1,15,smc,0.03488655127666672,4,000000 00010 001010 1 100 1000 10000 100000 10010 101010,10,-3384.939873810134,0,8
model1,15,smc,0.03600076928607372,5,000000 0010 001010 1 100 1000 10000 100000 101010,9,-3385.105660799205,0,8
model1,15,smc,0.04943081955579841,6,000 0010 001010 1 100 101010,6,-3385.7885616489193,0,8
model1,15,smc,0.08506869325530955,7,00 0010 001010 1 101010,5,-3386.1803137159463,0,8
model1,15,smc,0.3466117310393082,8,00 1 10,3,-3389.3727052301556,1,8
model1,15,smc,6.803880826013872,9,0 1,2,-3420.70573396401,0,8
model1,16,smc,0.0,0,000000 000010 000100 001000 001010 1 10000 100000 100010 10010 100100 10100 101000 101010,14,-3341.2295928413278,0,7
model1,16,smc,0.0033736228942871094,1,000000 00010 000100 001000 001010 1 10000 100000 10010 100100 10100 101000 101010,13,-3341.245105384405,0,7
model1,16,smc,0.029366331555280567,2,000000 000100 0010 001000 001010 1 10000 100000 100100 10100 101000 101010,12,-3341.3803388174,0,7
model1,16,smc,0.042439750307746285,3,000000 000100 001000 1 10 10000 100000 100100 10100 101000,10,-3341.7712035600935,0,7
model1,16,smc,0.04557362405004883,4,000000 000100 1 10 1000 10000 100000 100100 10100,9,-3341.9810700035546,0,7
model1,16,smc,0.1488705496611165,5,000000 00100 1 10 1000 10000 100000 10100,8,-3342.6666441404896,0,7
model1,16,smc,0.18054491750228302,6,000 00100 1 10 10100,5,-3345.1608872999764,0,7
model1,16,smc,0.28213014928797175,7,000 1 10 100,4,-3346.46012801717,1,7
model1,16,smc,0.5756037233153166,8,00 1 10,3,-3349.110880372592,0,7
model1,16,smc,8.17102726504648,9,0 1,2,-3386.739827653055,0,7
model1,17,smc,0.0,0,000000 000010 000100 001000 001010 1 10000 100000 100010 10010 100100 10100 101000 101010,14,-3365.425789175039,0,7
model1,17,smc,0.004553794860839844,1,000000 000010 001000 001010 1 100 10000 100000 100010 10010 101000 101010,12,-3365.467722613898,0,7
model1,17,smc,0.04193910576830717,2,000000 000010 001000 1 100 10000 100000 100010 10010 1010 101000,11,-3365.6608526480413,0,7
model1,17,smc,0.05765621667866223,3,00000 000010 001000 1 100 10000 100010 10010 1010 101000,10,-3365.926354869682,0,7
model1,17,smc,0.0748020322296061,4,00000 000010 1 100 1000 10000 100010 10010 1010,9,-3366.2708281633054,0,7
model1,17,smc,0.11344459869682536,5,000 000010 1 100 100010 10010 1010,7,-3367.315685171093,0,7
model1,17,smc,0.17722661521340122,6,000 0010 1 100 1010,5,-3368.948000699021,0,7
model1,17,smc,0.3222762754765236,7,000 1 10 100,4,-3370.432137093998,1,7
model1,17,smc,1.1036345269234253,8,00 1 10,3,-3375.5145474860283,0,7
model1,17,smc,4.910102323414649,9,0 1,2,-3398.126388255096,0,7
model1,18,smc,0.0,0,000000 000010 000100 001000 001010 1 10000 100000 100010 10010 100100 10100 101000 101010,14,-3444.504836217007,0,7
model1,18,smc,0.007164478302001953,1,000000 000010 000100 001000 1 10000 100000 100010 10010 100100 1010 10100 101000,13,-3444.5378053580052,0,7
model1,18,smc,0.04217671825124114,2,0000 000010 000100 001000 1 100010 10010 100100 1010 10100 101000,11,-3444.926255173652,0,7
model1,18,smc,0.04490545960278844,3,0000 000010 000100 1 1000 100010 10010 100100 1010 10100,10,-3445.13304373118,0,7
model1,18,smc,0.08042616344562248,4,0000 000010 1 100 1000 100010 10010 1010,8,-3445.8737956316713,0,7
model1,18,smc,0.09250724146997708,5,0000 00010 1 100 1000 10010 1010,7,-3446.299804255048,0,7
model1,18,smc,0.11575536867590333,6,0000 1 10 100 1000,5,-3447.3659255401176,0,7
model1,18,smc,0.13569385759267616,7,00 1 10,3,-3448.6156933760267,1,7
model1,18,smc,6.701906200641131,8,0 1,2,-3479.4791096556096,0,7
model1,19,smc,0.0,0,000000 000010 000100 001000 001010 1 10000 100000 100010 10010 100100 10100 101000 101010,14,-3393.770106502787,0,5
model1,19,smc,0.004220008850097656,1,000000 00010 000100 001000 001010 1 10000 100000 10010 100100 10100 101000 101010,13,-3393.789529251003,0,5
model1,19,smc,0.029771441747072913,2,000000 00010 000100 001010 1 1000 10000 100000 10010 100100 10100 101010,12,-3393.926630962589,0,5
model1,19,smc,0.04808845468819911,3,000000 000100 1 10 1000 10000 100000 100100 10100,9,-3394.590950485934,0,5
model1,19,smc,0.0647462715557392,4,000 000100 1 10 100100 10100,6,-3395.4854520843437,0,5
model1,19,smc,0.21172103985514396,5,00 1 10,3,-3398.4104761441004,1,5
model1,19,smc,2.956841801549669,6,0 1,2,-3412.0272188492586,0,5
model1,20,smc,0.0,0,000000 000010 000100 001000 001010 1 10000 100000 100010 10010 100100 10100 101000 101010,14,-3325.6454224347885,0,6
model1,20,smc,0.00016689300537109375,1,000000 000010 000100 001000 1 10000 100000 100010 10010 100100 1010 10100 101000,13,-3325.646178529938,0,6
model1,20,smc,0.011801700247815461,2,000000 000010 00100 001000 1 10000 100000 100010 10010 1010 10100 101000,12,-3325.700505572259,0,6
model1,20,smc,0.021969052584423467,3,000000 00010 00100 001000 1 10000 100000 10010 1010 10100 101000,11,-3325.8016680211936,0,6
model1,20,smc,0.04298699233983549,4,000000 00010 001000 1 100 10000 100000 10010 1010 101000,10,-3325.9996182775535,0,6
model1,20,smc,0.11152669985985086,5,000000 001000 1 10 100 10000 100000 101000,8,-3327.0267881312016,0,6
model1,20,smc,0.14118266217850955,6,00 1 10,3,-3330.2776124963766,1,6
model1,20,smc,5.26195688304964,7,0 1,2,-3354.509809504801,0,6
model1,21,smc,0.0,0,000000 000010 000100 001000 001010 1 10000 100000 100010 10010 100100 10100 101000 101010,14,-3428.4674109451216,0,5
model1,21,smc,0.03414750099182129,1,000000 000100 0010 001000 001010 1 10000 100000 100100 10100 101000 101010,12,-3428.7819011035863,0,5
model1,21,smc,0.04108460210394682,2,000000 000100 0010 001010 1 1000 10000 100000 100100 10100 101010,11,-3428.971102164858,0,5
model1,21,smc,0.12930493975094662,3,000 000100 0010 001010 1 100100 10100 101010,8,-3430.757497191832,0,5
model1,21,smc,0.2685875551157192,4,00 0010 001010 1 101010,5,-3434.4681645253786,0,5
model1,21,smc,0.40206584304445203,5,00 1 10,3,-3438.1713252491536,1,5
model1,21,smc,5.919614687121495,6,0 1,2,-3465.4321453944913,0,5
model1,22,smc,0.0,0,000000 000010 000100 001000 001010 1 10000 100000 100010 10010 100100 10100 101000 101010,14,-3409.6686349739457,0,7
model1,22,smc,0.005060434341430664,1,000000 00010 000100 001000 001010 1 10000 100000 10010 100100 10100 101000 101010,13,-3409.6919339599162,0,7
model1,22,smc,0.009912379413257177,2,000000 000100 0010 001000 001010 1 10000 100000 100100 10100 101000 101010,12,-3409.7375816897365,0,7
model1,22,smc,0.010115015117482477,3,000000 000100 0010 001010 1 1000 10000 100000 100100 10100 101010,11,-3409.78415673966,0,7
model1,22,smc,0.012057929991146361,4,0000 000100 0010 001010 1 1000 100100 10100 101010,9,-3409.895194106236,0,7
model1,22,smc,0.013315436348385362,5,000 000100 0010 001010 1 100100 10100 101010,8,-3409.956503612383,0,7
model1,22,smc,0.015675512551325058,6,000 0010 001010 1 100 101010,6,-3410.1008803102986,0,7
model1,22,smc,0.15098366470990005,7,000 1 10 100,4,-3411.491490404541,1,7
model1,22,smc,1.454818746805921,8,00 1 10,3,-3418.1911581389622,0,7
model1,22,smc,5.670104062080649,9,0 1,2,-3444.3029318537274,0,7
model1,23,smc,0.0,0,000000 000010 000100 001000 001010 1 10000 100000 100010 10010 100100 10100 101000 101010,14,-3398.022250525093,0,7
model1,23,smc,0.00010132789611816406,1,000000 000010 00100 001000 001010 1 10000 100000 100010 10010 10100 101000 101010,13,-3398.0227051028655,0,7
model1,23,smc,0.0063121255884368566,2,000000 000010 001000 001010 1 100 10000 100000 100010 10010 101000 101010,12,-3398.051767742526,0,7
model1,23,smc,0.04813406480736006,3,000000 00010 001000 001010 1 100 10000 100000 10010 101000 101010,11,-3398.273426651538,0,7
model1,23,smc,0.06851499888869358,4,000000 00010 001000 1 100 10000 100000 10010 1010 101000,10,-3398.5889381576326,0,7
model1,23,smc,0.08421006194193961,5,0000 00010 001000 1 100 10010 1010 101000,8,-3399.3645356681945,0,7
model1,23,smc,0.16032065117249977,6,00 00010 1 10010 1010,5,-3401.579372898954,0,7
model1,23,smc,0.499656338074815,7,00 1 10,3,-3406.181371270031,1,7
model1,23,smc,4.4062740912573295,8,0 1,2,-3426.4730003401082,0,7
model1,24,smc,0.0,0,000000 000010 000100 001000 001010 1 10000 100000 100010 10010 100100 10100 101000 101010,14,-3347.9568394894377,0,8
model1,24,smc,0.02645254135131836,1,000000 000100 0010 001000 001010 1 10000 100000 100100 10100 101000 101010,12,-3348.2004597810874,0,8
model1,24,smc,0.0342050543572725,2,00000 000100 0010 001000 001010 1 10000 100100 10100 101000 101010,11,-3348.357975565781,0,8
model1,24,smc,0.05203862246966426,3,00000 000100 0010 001000 1 10000 100100 1010 10100 101000,10,-3348.597609098608,0,8
model1,24,smc,0.08792726491955508,4,00000 000100 0010 1 1000 10000 100100 1010 10100,9,-3349.0025278310195,0,8
model1,24,smc,0.08848780034129546,5,0000 000100 0010 1 1000 100100 1010 10100,8,-3349.410027579684,0,8
model1,24,smc,0.09980415050674613,6,0000 000100 1 10 1000 100100 10100,7,-3349.869639578154,0,8
model1,24,smc,0.26212424812348933,7,0000 00100 1 10 1000 10100,6,-3351.076745166022,0,8
model1,24,smc,0.27753327510084147,8,0000 1 10 100 1000,5,-3352.3548110385177,1,8
model1,24,smc,0.28731697105070486,9,000 1 10 100,4,-3353.6779349116714,0,8
model1,24,smc,0.8298962797440446,10,00 1 10,3,-3357.4997414449626,0,8
model1,24,smc,8.610053393317845,11,0 1,2,-3397.1505017607155,0,8
model1,25,smc,0.0,0,000000 000010 000100 001000 001010 1 10000 100000 100010 10010 100100 10100 101000 101010,14,-3373.212380828875,0,7
model1,25,smc,0.00040531158447265625,1,00000 000010 000100 001000 001010 1 10000 100010 10010 100100 10100 101000 101010,13,-3373.2142204091087,0,7
model1,25,smc,0.0009477116535094865,2,00000 000010 000100 001010 1 1000 10000 100010 10010 100100 10100 101010,12,-3373.2185748792413,0,7
model1,25,smc,0.014519560645652463,3,00000 000100 0010 001010 1 1000 10000 100100 10100 101010,10,-3373.3522828515856,0,7
model1,25,smc,0.05682153961186427,4,00000 0010 001010 1 100 1000 10000 101010,8,-3373.875625334107,0,7
model1,25,smc,0.09203978267780646,5,00000 1 10 100 1000 10000,6,-3374.7233388159943,0,7
model1,25,smc,0.1448961716572982,6,0000 1 10 100 1000,5,-3375.3906101330654,0,7
model1,25,smc,0.24131652911750678,7,000 1 10 100,4,-3376.501912445839,1,7
model1,25,smc,1.2378796865400439,8,00 1 10,3,-3382.2025461072617,0,7
model1,25,smc,5.495564543081649,9,0 1,2,-3407.5105527706583,0,7
model1,26,smc,0.0,0,000000 000010 000100 001000 001010 1 10000 100000 100010 10010 100100 10100 101000 101010,14,-3434.2684159537575,0,10
model1,26,smc,2.682209014892578e-05,1,000000 000010 000100 001010 1 1000 10000 100000 100010 10010 100100 10100 101010,13,-3434.268534775235,0,10
model1,26,smc,0.005847214091314612,2,000000 000010 000100 1 1000 10000 100000 100010 10010 100100 1010 10100,12,-3434.2954602676164,0,10
model1,26,smc,0.009983534565070246,3,00000 000010 000100 1 1000 10000 100010 10010 100100 1010 10100,11,-3434.34142347103,0,10
model1,26,smc,0.01693274230005424,4,0000 000010 000100 1 1000 100010 10010 100100 1010 10100,10,-3434.4193783408764,0,10
