model_name,sample_idx,method,tree_idx,tree,num_contexts,likelihood,opt,opt_idx
model1,0,smc,0,000000 1 10 100 1000 10000 100000,7,-3417.457138689183,0,2
model1,0,smc,1,00000 1 10 100 1000 10000,6,-3417.4615335302833,0,2
model1,0,smc,2,00 1 10,3,-3421.327998187772,1,2
model1,0,smc,3,0 1,2,-3442.73873553437,0,2
model1,1,smc,0,000000 1 10 100 1000 10000 100000,7,-3452.703903570001,0,2
model1,1,smc,1,0000 1 10 100 1000,5,-3454.5140959701057,0,2
model1,1,smc,2,00 1 10,3,-3455.727746618536,1,2
model1,1,smc,3,0 1,2,-3495.3437043984977,0,2
model1,2,smc,0,000000 1 10 100 1000 10000 100000,7,-3460.48971379293,0,2
model1,2,smc,1,0000 1 10 100 1000,5,-3461.857819623764,0,2
model1,2,smc,2,000 1 10 100,4,-3463.1972597844483,1,2
model1,2,smc,3,00 1 10,3,-3468.8614821603323,0,2
model1,2,smc,4,0 1,2,-3492.2663320904776,0,2
model1,3,smc,0,000000 1 10 100 1000 10000 100000,7,-3372.738777733251,0,1
model1,3,smc,1,000 1 10 100,4,-3374.1503083561856,1,1
model1,3,smc,2,00 1 10,3,-3376.558373386181,0,1
model1,3,smc,3,0 1,2,-3405.8904053093315,0,1
model1,4,smc,0,000000 1 10 100 1000 10000 100000,7,-3333.831918169631,0,2
model1,4,smc,1,000 1 10 100,4,-3335.69269317756,0,2
model1,4,smc,2,00 1 10,3,-3337.2846172305476,1,2
model1,4,smc,3,0 1,2,-3359.08191089348,0,2
model1,5,smc,0,000000 1 10 100 1000 10000 100000,7,-3360.271092536467,0,2
model1,5,smc,1,00000 1 10 100 1000 10000,6,-3360.9685937489817,0,2
model1,5,smc,2,000 1 10 100,4,-3365.667744145486,1,2
model1,5,smc,3,00 1 10,3,-3368.24657188691,0,2
model1,5,smc,4,0 1,2,-3398.109264877642,0,2
model1,6,smc,0,000000 1 10 100 1000 10000 100000,7,-3398.183162630092,0,2
model1,6,smc,1,0000 1 10 100 1000,5,-3398.574334606156,0,2
model1,6,smc,2,000 1 10 100,4,-3398.7592840866787,1,2
model1,6,smc,3,00 1 10,3,-3402.018238272127,0,2
model1,6,smc,4,0 1,2,-3436.0614801134634,0,2
model1,7,smc,0,000000 1 10 100 1000 10000 100000,7,-3316.0330269289166,0,2
model1,7,smc,1,000 1 10 100,4,-3322.8469521273446,0,2
model1,7,smc,2,00 1 10,3,-3327.340769462556,1,2
model1,7,smc,3,0 1,2,-3354.4405229091185,0,2
model1,8,smc,0,000000 1 10 100 1000 10000 100000,7,-3349.263558738224,0,3
model1,8,smc,1,00000 1 10 100 1000 10000,6,-3350.4655458982356,0,3
model1,8,smc,2,0000 1 10 100 1000,5,-3351.5930820778785,0,3
model1,8,smc,3,000 1 10 100,4,-3351.845791001718,1,3
model1,8,smc,4,00 1 10,3,-3358.0366550400586,0,3
model1,8,smc,5,0 1,2,-3387.693147828441,0,3
model1,9,smc,0,000000 1 10 100 1000 10000 100000,7,-3359.1174060589187,0,2
model1,9,smc,1,0000 1 10 100 1000,5,-3359.4291323259445,0,2
model1,9,smc,2,000 1 10 100,4,-3359.5895428418607,1,2
model1,9,smc,3,00 1 10,3,-3361.4237097119285,0,2
model1,9,smc,4,0 1,2,-3395.5152983398725,0,2
model1,10,smc,0,000000 1 10 100 1000 10000 100000,7,-3403.462174952421,0,4
model1,10,smc,1,00000 1 10 100 1000 10000,6,-3403.46567621657,0,4
model1,10,smc,2,0000 1 10 100 1000,5,-3403.9990866180497,0,4
model1,10,smc,3,000 1 10 100,4,-3404.8423777929747,0,4
model1,10,smc,4,00 1 10,3,-3407.0528425670177,1,4
model1,10,smc,5,0 1,2,-3435.1095417887473,0,4
model1,11,smc,0,000000 1 10 100 1000 10000 100000,7,-3446.9839766856567,0,2
model1,11,smc,1,00000 1 10 100 1000 10000,6,-3447.184311359511,0,2
model1,11,smc,2,00 1 10,3,-3450.1448040149794,1,2
model1,11,smc,3,0 1,2,-3473.5994882272407,0,2
model1,12,smc,0,000000 1 10 100 1000 10000 100000,7,-3373.0359791884175,0,2
model1,12,smc,1,0000 1 10 100 1000,5,-3373.7892667780093,0,2
model1,12,smc,2,000 1 10 100,4,-3373.925017409253,1,2
model1,12,smc,3,00 1 10,3,-3378.07643101209,0,2
model1,12,smc,4,0 1,2,-3393.2382611048265,0,2
model1,13,smc,0,000000 1 10 100 1000 10000 100000,7,-3444.1802060202886,0,2
model1,13,smc,1,0000 1 10 100 1000,5,-3444.5218098431133,0,2
model1,13,smc,2,000 1 10 100,4,-3444.8534204240646,1,2
model1,13,smc,3,00 1 10,3,-3449.4862901535425,0,2
model1,13,smc,4,0 1,2,-3466.0963818391874,0,2
model1,14,smc,0,000000 1 10 100 1000 10000 100000,7,-3413.8186618777104,0,3
model1,14,smc,1,0000 1 10 100 1000,5,-3414.59015358365,0,3
model1,14,smc,2,000 1 10 100,4,-3416.216639377769,0,3
model1,14,smc,3,00 1 10,3,-3418.235086304466,1,3
model1,14,smc,4,0 1,2,-3443.066470351462,0,3
model1,15,smc,0,000000 1 10 100 1000 10000 100000,7,-3390.0706173886224,0,1
model1,15,smc,1,000 1 10 100,4,-3390.7535182383363,1,1
model1,15,smc,2,00 1 10,3,-3391.150947080324,0,1
model1,15,smc,3,0 1,2,-3422.6383444134935,0,1
model1,16,smc,0,000000 1 10 100 1000 10000 100000,7,-3345.719743552836,0,1
model1,16,smc,1,000 1 10 100,4,-3348.2139867123233,1,1
model1,16,smc,2,00 1 10,3,-3350.8786770968277,0,1
model1,16,smc,3,0 1,2,-3388.6763940394358,0,1
model1,17,smc,0,000000 1 10 100 1000 10000 100000,7,-3369.474942339514,0,3
model1,17,smc,1,00000 1 10 100 1000 10000,6,-3369.7404445611555,0,3
model1,17,smc,2,0000 1 10 100 1000,5,-3370.290553711148,0,3
model1,17,smc,3,000 1 10 100,4,-3371.106937074286,1,3
model1,17,smc,4,00 1 10,3,-3377.660918041397,0,3
model1,17,smc,5,0 1,2,-3401.3566294466473,0,3
model1,18,smc,0,000000 1 10 100 1000 10000 100000,7,-3448.7462483763,0,2
model1,18,smc,1,0000 1 10 100 1000,5,-3449.1346981919464,0,2
model1,18,smc,2,00 1 10,3,-3450.39056039197,1,2
model1,18,smc,3,0 1,2,-3481.4056079553898,0,2
model1,19,smc,0,000000 1 10 100 1000 10000 100000,7,-3399.7194224804625,0,2
model1,19,smc,1,000 1 10 100,4,-3400.6139240788716,0,2
model1,19,smc,2,00 1 10,3,-3401.1131893212055,1,2
model1,19,smc,3,0 1,2,-3414.9270281538556,0,2
model1,20,smc,0,000000 1 10 100 1000 10000 100000,7,-3330.057887433584,0,1
model1,20,smc,1,00 1 10,3,-3332.0793801290774,1,1
model1,20,smc,2,0 1,2,-3356.4503997249426,0,1
model1,21,smc,0,000000 1 10 100 1000 10000 100000,7,-3436.447853227537,0,1
model1,21,smc,1,000 1 10 100,4,-3438.51301242237,1,1
model1,21,smc,2,00 1 10,3,-3441.124172743803,0,1
model1,21,smc,3,0 1,2,-3469.5535315343704,0,1
model1,22,smc,0,000000 1 10 100 1000 10000 100000,7,-3413.0829446060275,0,2
model1,22,smc,1,0000 1 10 100 1000,5,-3413.193981972603,0,2
model1,22,smc,2,000 1 10 100,4,-3413.25529147875,1,2
model1,22,smc,3,00 1 10,3,-3419.979839522991,0,2
model1,22,smc,4,0 1,2,-3446.2330041196906,0,2
model1,23,smc,0,000000 1 10 100 1000 10000 100000,7,-3404.6471572304113,0,3
model1,23,smc,1,0000 1 10 100 1000,5,-3405.4227547409737,0,3
model1,23,smc,2,000 1 10 100,4,-3406.4873208476765,0,3
model1,23,smc,3,00 1 10,3,-3408.3070134322134,1,3
model1,23,smc,4,0 1,2,-3429.6866466036645,0,3
model1,24,smc,0,000000 1 10 100 1000 10000 100000,7,-3351.78979550516,0,2
model1,24,smc,1,00000 1 10 100 1000 10000,6,-3352.2282660211754,0,2
model1,24,smc,2,0000 1 10 100 1000,5,-3353.87605021538,1,2
model1,24,smc,3,000 1 10 100,4,-3356.735509128877,0,2
model1,24,smc,4,00 1 10,3,-3362.672922823841,0,2
model1,24,smc,5,0 1,2,-3402.6512056096094,0,2
model1,25,smc,0,000000 1 10 100 1000 10000 100000,7,-3374.7214992357613,0,3
model1,25,smc,1,00000 1 10 100 1000 10000,6,-3374.7233388159943,0,3
model1,25,smc,2,0000 1 10 100 1000,5,-3375.798787749583,0,3
model1,25,smc,3,000 1 10 100,4,-3378.1082712758716,1,3
model1,25,smc,4,00 1 10,3,-3385.56915340828,0,3
model1,25,smc,5,0 1,2,-3411.704103007172,0,3
model1,26,smc,0,000000 1 10 100 1000 10000 100000,7,-3437.221691437007,0,4
model1,26,smc,1,00000 1 10 100 1000 10000,6,-3437.267654640421,0,4
model1,26,smc,2,0000 1 10 100 1000,5,-3437.345609510267,0,4
model1,26,smc,3,000 1 10 100,4,-3437.778565984152,0,4
model1,26,smc,4,00 1 10,3,-3439.1406689116375,1,4
model1,26,smc,5,0 1,2,-3460.4336534854033,0,4
model1,27,smc,0,000000 1 10 100 1000 10000 100000,7,-3370.034608680769,0,2
model1,27,smc,1,0000 1 10 100 1000,5,-3370.4383820956227,0,2
model1,27,smc,2,000 1 10 100,4,-3371.8922553591588,1,2
model1,27,smc,3,00 1 10,3,-3373.3001967238697,0,2
model1,27,smc,4,0 1,2,-3405.8904053093315,0,2
model1,28,smc,0,000000 1 10 100 1000 10000 100000,7,-3377.1110676460394,0,2
model1,28,smc,1,00000 1 10 100 1000 10000,6,-3377.1648183257385,0,2
model1,28,smc,2,000 1 10 100,4,-3377.9699806831686,1,2
model1,28,smc,3,00 1 10,3,-3382.577392474629,0,2
model1,28,smc,4,0 1,2,-3395.8344106949553,0,2
model1,29,smc,0,00000 1 10 100 1000 10000,6,-3400.637457443334,0,3
