model_name,sample_idx,method,tree_idx,tree,num_contexts,likelihood,opt
model1, 76,SeqROCTM, 1, 000000 100000 10000 001000 101000 000100 100100 10100 000010 100010 10010 1010 1 , 13, -3365.2591, 0
model1, 76,SeqROCTM, 2, 000000 100000 10000 1000 000100 100100 10100 000010 100010 10010 1010 1 , 12, -3365.4725, 0
model1, 76,SeqROCTM, 3, 000000 100000 10000 1000 000100 100100 10100 10 1 , 9, -3366.7526, 0
model1, 76,SeqROCTM, 4, 000000 100000 10000 1000 100 10 1 , 7, -3367.3746, 0
model1, 76,SeqROCTM, 5, 00000 10000 1000 100 10 1 , 6, -3368.18, 0
model1, 76,SeqROCTM, 6, 000 100 10 1 , 4, -3370.6231, 0
model1, 76,SeqROCTM, 7, 00 10 1 , 3, -3374.0865, 1
model1, 76,SeqROCTM, 8, 0 1 , 2, -3400.3815, 0
model1, 76,SeqROCTM, 9, , 0, -6805.1694, 0
model1, 77,SeqROCTM, 0, 000000 100000 10000 001000 101000 000100 100100 10100 000010 100010 10010 001010 101010 1 , 14, -3362.6661, 0
model1, 77,SeqROCTM, 1, 000000 100000 10000 001000 101000 00100 10100 000010 100010 10010 001010 101010 1 , 13, -3362.6884, 0
model1, 77,SeqROCTM, 2, 0000 001000 101000 00100 10100 000010 100010 10010 001010 101010 1 , 11, -3362.9664, 0
model1, 77,SeqROCTM, 3, 0000 001000 101000 00100 10100 0010 001010 101010 1 , 9, -3363.2452, 0
model1, 77,SeqROCTM, 4, 0000 001000 101000 00100 10100 10 1 , 7, -3365.2546, 0
model1, 77,SeqROCTM, 5, 0000 1000 00100 10100 10 1 , 6, -3366.8746, 0
model1, 77,SeqROCTM, 6, 0000 1000 100 10 1 , 5, -3370.0384, 0
model1, 77,SeqROCTM, 7, 000 100 10 1 , 4, -3371.8616, 1
model1, 77,SeqROCTM, 8, 00 10 1 , 3, -3382.4264, 0
model1, 77,SeqROCTM, 9, 0 1 , 2, -3408.1534, 0
model1, 77,SeqROCTM, 10, , 0, -6804.2078, 0
model1, 78,SeqROCTM, 0, 000000 100000 10000 001000 101000 000100 100100 10100 000010 100010 10010 001010 101010 1 , 14, -3344.5717, 0
model1, 78,SeqROCTM, 1, 000000 100000 10000 1000 000100 100100 10100 000010 100010 10010 001010 101010 1 , 13, -3344.762, 0
model1, 78,SeqROCTM, 2, 000 000100 100100 10100 000010 100010 10010 001010 101010 1 , 10, -3347.5679, 0
model1, 78,SeqROCTM, 3, 00 000010 100010 10010 001010 101010 1 , 7, -3350.4518, 0
model1, 78,SeqROCTM, 4, 00 000010 100010 10010 1010 1 , 6, -3350.8838, 0
model1, 78,SeqROCTM, 5, 00 10 1 , 3, -3352.8702, 1
model1, 78,SeqROCTM, 6, 0 1 , 2, -3385.4068, 0
model1, 78,SeqROCTM, 7, , 0, -6807.0814, 0
model1, 79,SeqROCTM, 0, 000000 100000 10000 001000 101000 000100 100100 10100 000010 100010 10010 001010 101010 1 , 14, -3426.307, 0
model1, 79,SeqROCTM, 1, 00000 10000 001000 101000 000100 100100 10100 000010 100010 10010 001010 101010 1 , 13, -3426.3127, 0
model1, 79,SeqROCTM, 2, 00000 10000 001000 101000 00100 10100 000010 100010 10010 001010 101010 1 , 12, -3426.3391, 0
model1, 79,SeqROCTM, 3, 00000 10000 001000 101000 00100 10100 00010 10010 001010 101010 1 , 11, -3426.8352, 0
model1, 79,SeqROCTM, 4, 0000 001000 101000 00100 10100 00010 10010 001010 101010 1 , 10, -3427.0175, 0
model1, 79,SeqROCTM, 5, 0000 001000 101000 100 00010 10010 001010 101010 1 , 9, -3427.2482, 0
model1, 79,SeqROCTM, 6, 000 100 00010 10010 001010 101010 1 , 7, -3428.9509, 0
model1, 79,SeqROCTM, 7, 000 100 10 1 , 4, -3431.3464, 1
model1, 79,SeqROCTM, 8, 00 10 1 , 3, -3435.9513, 0
model1, 79,SeqROCTM, 9, 0 1 , 2, -3471.7445, 0
model1, 79,SeqROCTM, 10, , 0, -6794.7223, 0
model1, 80,SeqROCTM, 0, 000000 100000 10000 001000 101000 000100 100100 10100 000010 100010 10010 001010 101010 1 , 14, -3407.5748, 0
model1, 80,SeqROCTM, 1, 000000 100000 10000 1000 000100 100100 10100 000010 100010 10010 001010 101010 1 , 13, -3407.7365, 0
model1, 80,SeqROCTM, 2, 000000 100000 10000 1000 00100 10100 000010 100010 10010 001010 101010 1 , 12, -3407.9225, 0
model1, 80,SeqROCTM, 3, 000000 100000 10000 1000 100 000010 100010 10010 001010 101010 1 , 11, -3408.1973, 0
model1, 80,SeqROCTM, 4, 000000 100000 10000 1000 100 0010 001010 101010 1 , 9, -3409.3525, 0
model1, 80,SeqROCTM, 5, 00000 10000 1000 100 0010 001010 101010 1 , 8, -3410.2475, 0
model1, 80,SeqROCTM, 6, 000 100 0010 001010 101010 1 , 6, -3414.608, 0
model1, 80,SeqROCTM, 7, 00 0010 001010 101010 1 , 5, -3417.0366, 0
model1, 80,SeqROCTM, 8, 00 10 1 , 3, -3418.8518, 1
model1, 80,SeqROCTM, 9, 0 1 , 2, -3431.923, 0
model1, 80,SeqROCTM, 10, , 0, -6800.6505, 0
model1, 81,SeqROCTM, 0, 000000 100000 10000 001000 101000 000100 100100 10100 000010 100010 10010 001010 101010 1 , 14, -3460.1521, 0
model1, 81,SeqROCTM, 1, 000000 100000 10000 001000 101000 00100 10100 000010 100010 10010 001010 101010 1 , 13, -3460.1582, 0
model1, 81,SeqROCTM, 2, 000000 100000 10000 1000 00100 10100 000010 100010 10010 001010 101010 1 , 12, -3460.1668, 0
model1, 81,SeqROCTM, 3, 000000 100000 10000 1000 100 000010 100010 10010 001010 101010 1 , 11, -3460.4252, 0
model1, 81,SeqROCTM, 4, 000 100 000010 100010 10010 001010 101010 1 , 8, -3460.903, 0
model1, 81,SeqROCTM, 5, 000 100 0010 001010 101010 1 , 6, -3461.3701, 0
model1, 81,SeqROCTM, 6, 000 100 10 1 , 4, -3463.5959, 1
model1, 81,SeqROCTM, 7, 00 10 1 , 3, -3466.7228, 0
model1, 81,SeqROCTM, 8, 0 1 , 2, -3491.0146, 0
model1, 81,SeqROCTM, 9, , 0, -6791.7083, 0
model1, 82,SeqROCTM, 0, 000000 100000 10000 001000 101000 000100 100100 10100 000010 100010 10010 001010 101010 1 , 14, -3439.369, 0
model1, 82,SeqROCTM, 1, 000000 100000 10000 001000 101000 000100 100100 10100 00010 10010 001010 101010 1 , 13, -3439.3724, 0
model1, 82,SeqROCTM, 2, 000000 100000 10000 001000 101000 000100 100100 10100 0010 001010 101010 1 , 12, -3439.3748, 0
model1, 82,SeqROCTM, 3, 000000 100000 10000 001000 101000 000100 100100 10100 0010 1010 1 , 11, -3439.4656, 0
model1, 82,SeqROCTM, 4, 00000 10000 001000 101000 000100 100100 10100 0010 1010 1 , 10, -3439.578, 0
model1, 82,SeqROCTM, 5, 00000 10000 1000 000100 100100 10100 0010 1010 1 , 9, -3439.8067, 0
model1, 82,SeqROCTM, 6, 00000 10000 1000 100 0010 1010 1 , 7, -3440.79, 0
model1, 82,SeqROCTM, 7, 000 100 0010 1010 1 , 5, -3441.9044, 0
model1, 82,SeqROCTM, 8, 000 100 10 1 , 4, -3443.7874, 1
model1, 82,SeqROCTM, 9, 00 10 1 , 3, -3448.4071, 0
model1, 82,SeqROCTM, 10, 0 1 , 2, -3469.2209, 0
model1, 82,SeqROCTM, 11, , 0, -6795.0552, 0
model1, 83,SeqROCTM, 0, 00000 10000 001000 101000 000100 100100 10100 000010 100010 10010 001010 101010 1 , 13, -3400.8997, 0
model1, 83,SeqROCTM, 1, 00000 10000 1000 000100 100100 10100 000010 100010 10010 001010 101010 1 , 12, -3401.1254, 0
model1, 83,SeqROCTM, 2, 00000 10000 1000 000100 100100 10100 10 1 , 8, -3403.2656, 0
model1, 83,SeqROCTM, 3, 000 000100 100100 10100 10 1 , 6, -3403.7447, 0
model1, 83,SeqROCTM, 4, 000 00100 10100 10 1 , 5, -3404.1154, 0
model1, 83,SeqROCTM, 5, 000 100 10 1 , 4, -3404.8466, 1
model1, 83,SeqROCTM, 6, 00 10 1 , 3, -3408.9904, 0
model1, 83,SeqROCTM, 7, 0 1 , 2, -3427.1229, 0
model1, 83,SeqROCTM, 8, , 0, -6801.301, 0
model1, 84,SeqROCTM, 0, 000000 100000 10000 001000 101000 000100 100100 10100 000010 100010 10010 001010 101010 1 , 14, -3333.7086, 0
model1, 84,SeqROCTM, 1, 000000 100000 10000 001000 101000 000100 100100 10100 00010 10010 001010 101010 1 , 13, -3334.9386, 0
model1, 84,SeqROCTM, 2, 000000 100000 10000 1000 000100 100100 10100 00010 10010 001010 101010 1 , 12, -3335.1332, 0
model1, 84,SeqROCTM, 3, 000000 100000 10000 1000 000100 100100 10100 10 1 , 9, -3336.4674, 0
model1, 84,SeqROCTM, 4, 000 000100 100100 10100 10 1 , 6, -3338.4206, 0
model1, 84,SeqROCTM, 5, 000 00100 10100 10 1 , 5, -3338.9811, 0
model1, 84,SeqROCTM, 6, 000 100 10 1 , 4, -3339.7937, 1
model1, 84,SeqROCTM, 7, 00 10 1 , 3, -3347.0117, 0
model1, 84,SeqROCTM, 8, 0 1 , 2, -3384.4212, 0
model1, 84,SeqROCTM, 9, , 0, -6807.3986, 0
model1, 85,SeqROCTM, 0, 000000 100000 10000 001000 101000 000100 100100 10100 000010 100010 10010 001010 101010 1 , 14, -3377.8166, 0
model1, 85,SeqROCTM, 1, 000000 100000 10000 001000 101000 000100 100100 10100 000010 100010 10010 1010 1 , 13, -3377.8172, 0
model1, 85,SeqROCTM, 2, 000000 100000 10000 001000 101000 000100 100100 10100 00010 10010 1010 1 , 12, -3377.9539, 0
model1, 85,SeqROCTM, 3, 00000 10000 001000 101000 000100 100100 10100 00010 10010 1010 1 , 11, -3378.2045, 0
model1, 85,SeqROCTM, 4, 00000 10000 001000 101000 000100 100100 10100 0010 1010 1 , 10, -3378.5043, 0
model1, 85,SeqROCTM, 5, 00000 10000 001000 101000 000100 100100 10100 10 1 , 9, -3380.2368, 0
model1, 85,SeqROCTM, 6, 00 10 1 , 3, -3384.9541, 1
model1, 85,SeqROCTM, 7, 0 1 , 2, -3400.0616, 0
model1, 85,SeqROCTM, 8, , 0, -6805.1694, 0
model1, 86,SeqROCTM, 0, 000000 100000 10000 001000 101000 000100 100100 10100 000010 100010 10010 001010 101010 1 , 14, -3289.0259, 0
model1, 86,SeqROCTM, 1, 000000 100000 10000 001000 101000 00100 10100 000010 100010 10010 001010 101010 1 , 13, -3289.0345, 0
model1, 86,SeqROCTM, 2, 000000 100000 10000 001000 101000 00100 10100 00010 10010 001010 101010 1 , 12, -3289.3813, 0
model1, 86,SeqROCTM, 3, 000000 100000 10000 001000 101000 100 00010 10010 001010 101010 1 , 11, -3289.6461, 0
model1, 86,SeqROCTM, 4, 000000 100000 10000 001000 101000 100 10 1 , 8, -3290.4845, 0
model1, 86,SeqROCTM, 5, 00 10 1 , 3, -3295.4333, 1
model1, 86,SeqROCTM, 6, 0 1 , 2, -3325.0373, 0
model1, 86,SeqROCTM, 7, , 0, -6815.1962, 0
model1, 87,SeqROCTM, 0, 000000 100000 10000 001000 101000 000100 100100 10100 000010 100010 10010 001010 101010 1 , 14, -3393.2862, 0
model1, 87,SeqROCTM, 1, 00000 10000 001000 101000 000100 100100 10100 000010 100010 10010 001010 101010 1 , 13, -3393.2975, 0
model1, 87,SeqROCTM, 2, 0000 001000 101000 000100 100100 10100 000010 100010 10010 001010 101010 1 , 12, -3393.3183, 0
model1, 87,SeqROCTM, 3, 0000 001000 101000 000100 100100 10100 000010 100010 10010 1010 1 , 11, -3393.3627, 0
model1, 87,SeqROCTM, 4, 000 000100 100100 10100 000010 100010 10010 1010 1 , 9, -3393.6156, 0
model1, 87,SeqROCTM, 5, 000 100 000010 100010 10010 1010 1 , 7, -3394.2152, 0
model1, 87,SeqROCTM, 6, 000 100 10 1 , 4, -3395.9733, 0
model1, 87,SeqROCTM, 7, 00 10 1 , 3, -3396.7539, 1
model1, 87,SeqROCTM, 8, 0 1 , 2, -3428.405, 0
model1, 87,SeqROCTM, 9, , 0, -6801.301, 0
model1, 88,SeqROCTM, 0, 000000 100000 10000 001000 101000 000100 100100 10100 000010 100010 10010 001010 101010 1 , 14, -3404.1333, 0
model1, 88,SeqROCTM, 1, 000000 100000 10000 1000 000100 100100 10100 000010 100010 10010 001010 101010 1 , 13, -3404.1346, 0
model1, 88,SeqROCTM, 2, 000000 100000 10000 1000 000100 100100 10100 10 1 , 9, -3405.3418, 0
model1, 88,SeqROCTM, 3, 000 000100 100100 10100 10 1 , 6, -3408.1304, 0
model1, 88,SeqROCTM, 4, 000 100 10 1 , 4, -3411.1429, 0
model1, 88,SeqROCTM, 5, 00 10 1 , 3, -3414.1996, 1
model1, 88,SeqROCTM, 6, 0 1 , 2, -3436.388, 0
model1, 88,SeqROCTM, 7, , 0, -6799.9984, 0
model1, 89,SeqROCTM, 0, 000000 100000 10000 001000 101000 000100 100100 10100 000010 100010 10010 001010 101010 1 , 14, -3395.556, 0
model1, 89,SeqROCTM, 1, 00000 10000 001000 101000 000100 100100 10100 000010 100010 10010 001010 101010 1 , 13, -3395.5591, 0
model1, 89,SeqROCTM, 2, 0000 001000 101000 000100 100100 10100 000010 100010 10010 001010 101010 1 , 12, -3395.8293, 0
model1, 89,SeqROCTM, 3, 0000 001000 101000 000100 100100 10100 000010 100010 10010 1010 1 , 11, -3396.0123, 0
model1, 89,SeqROCTM, 4, 0000 001000 101000 000100 100100 10100 0010 1010 1 , 9, -3396.8101, 0
model1, 89,SeqROCTM, 5, 0000 001000 101000 000100 100100 10100 10 1 , 8, -3397.3322, 0
model1, 89,SeqROCTM, 6, 000 000100 100100 10100 10 1 , 6, -3400.4228, 0
model1, 89,SeqROCTM, 7, 000 00100 10100 10 1 , 5, -3401.2673, 0
model1, 89,SeqROCTM, 8, 00 10 1 , 3, -3404.5643, 1
model1, 89,SeqROCTM, 9, 0 1 , 2, -3428.405, 0
model1, 89,SeqROCTM, 10, , 0, -6800.976, 0
model1, 90,SeqROCTM, 0, 000000 100000 10000 001000 101000 000100 100100 10100 000010 100010 10010 001010 101010 1 , 14, -3350.8544, 0
model1, 90,SeqROCTM, 1, 000000 100000 10000 001000 101000 100 000010 100010 10010 001010 101010 1 , 12, -3350.9648, 0
model1, 90,SeqROCTM, 2, 000000 100000 10000 1000 100 000010 100010 10010 001010 101010 1 , 11, -3351.0886, 0
model1, 90,SeqROCTM, 3, 000000 100000 10000 1000 100 000010 100010 10010 1010 1 , 10, -3351.2955, 0
model1, 90,SeqROCTM, 4, 00000 10000 1000 100 000010 100010 10010 1010 1 , 9, -3351.5461, 0
model1, 90,SeqROCTM, 5, 00000 10000 1000 100 10 1 , 6, -3353.1507, 0
model1, 90,SeqROCTM, 6, 000 100 10 1 , 4, -3356.1174, 1
model1, 90,SeqROCTM, 7, 00 10 1 , 3, -3362.186, 0
model1, 90,SeqROCTM, 8, 0 1 , 2, -3394.5366, 0
model1, 90,SeqROCTM, 9, , 0, -6805.8083, 0
model1, 91,SeqROCTM, 0, 000000 100000 10000 001000 101000 000100 100100 10100 000010 100010 10010 001010 101010 1 , 14, -3414.7685, 0
model1, 91,SeqROCTM, 1, 000000 100000 10000 001000 101000 100 000010 100010 10010 001010 101010 1 , 12, -3414.7791, 0
model1, 91,SeqROCTM, 2, 000000 100000 10000 1000 100 000010 100010 10010 001010 101010 1 , 11, -3414.8267, 0
model1, 91,SeqROCTM, 3, 000000 100000 10000 1000 100 0010 001010 101010 1 , 9, -3415.1409, 0
model1, 91,SeqROCTM, 4, 000000 100000 10000 1000 100 0010 1010 1 , 8, -3415.4882, 0
model1, 91,SeqROCTM, 5, 000 100 0010 1010 1 , 5, -3419.6837, 0
model1, 91,SeqROCTM, 6, 000 100 10 1 , 4, -3420.0667, 0
model1, 91,SeqROCTM, 7, 00 10 1 , 3, -3423.0065, 1
model1, 91,SeqROCTM, 8, 0 1 , 2, -3446.233, 0
model1, 91,SeqROCTM, 9, , 0, -6798.3609, 0
model1, 92,SeqROCTM, 0, 000000 100000 10000 001000 101000 000100 100100 10100 000010 100010 10010 001010 101010 1 , 14, -3382.3334, 0
model1, 92,SeqROCTM, 1, 000000 100000 10000 001000 101000 000100 100100 10100 00010 10010 001010 101010 1 , 13, -3382.4663, 0
model1, 92,SeqROCTM, 2, 000000 100000 10000 1000 000100 100100 10100 00010 10010 001010 101010 1 , 12, -3382.6543, 0
model1, 92,SeqROCTM, 3, 000 000100 100100 10100 00010 10010 001010 101010 1 , 9, -3383.2935, 0
model1, 92,SeqROCTM, 4, 000 100 00010 10010 001010 101010 1 , 7, -3384.2315, 0
model1, 92,SeqROCTM, 5, 00 00010 10010 001010 101010 1 , 6, -3385.1585, 0
model1, 92,SeqROCTM, 6, 00 10 1 , 3, -3391.5117, 1
model1, 92,SeqROCTM, 7, 0 1 , 2, -3413.6385, 0
model1, 92,SeqROCTM, 8, , 0, -6803.2426, 0
model1, 93,SeqROCTM, 0, 000000 100000 10000 001000 101000 000100 100100 10100 000010 100010 10010 001010 101010 1 , 14, -3393.4495, 0
model1, 93,SeqROCTM, 1, 000000 100000 10000 001000 101000 00100 10100 000010 100010 10010 001010 101010 1 , 13, -3393.4989, 0
model1, 93,SeqROCTM, 2, 000000 100000 10000 001000 101000 00100 10100 00010 10010 001010 101010 1 , 12, -3393.6288, 0
model1, 93,SeqROCTM, 3, 000000 100000 10000 001000 101000 00100 10100 0010 001010 101010 1 , 11, -3393.7564, 0
model1, 93,SeqROCTM, 4, 0000 001000 101000 00100 10100 0010 001010 101010 1 , 9, -3394.1676, 0
model1, 93,SeqROCTM, 5, 0000 1000 00100 10100 0010 001010 101010 1 , 8, -3394.9711, 0
model1, 93,SeqROCTM, 6, 0000 1000 100 0010 001010 101010 1 , 7, -3396.1598, 0
model1, 93,SeqROCTM, 7, 0000 1000 100 0010 1010 1 , 6, -3397.273, 0
model1, 93,SeqROCTM, 8, 00 0010 1010 1 , 4, -3399.8555, 0
model1, 93,SeqROCTM, 9, 00 10 1 , 3, -3402.6157, 1
model1, 93,SeqROCTM, 10, 0 1 , 2, -3420.3922, 0
model1, 93,SeqROCTM, 11, , 0, -6802.2736, 0
model1, 94,SeqROCTM, 0, 00000 10000 001000 101000 000100 100100 10100 000010 100010 10010 001010 101010 1 , 13, -3353.7118, 0
model1, 94,SeqROCTM, 1, 00000 10000 1000 000100 100100 10100 000010 100010 10010 001010 101010 1 , 12, -3353.8435, 0
model1, 94,SeqROCTM, 2, 00000 10000 1000 000100 100100 10100 0010 001010 101010 1 , 10, -3354.6355, 0
model1, 94,SeqROCTM, 3, 000 000100 100100 10100 0010 001010 101010 1 , 8, -3355.5633, 0
model1, 94,SeqROCTM, 4, 000 000100 100100 10100 10 1 , 6, -3358.5754, 0
model1, 94,SeqROCTM, 5, 000 00100 10100 10 1 , 5, -3359.8134, 0
model1, 94,SeqROCTM, 6, 000 100 10 1 , 4, -3361.8862, 1
model1, 94,SeqROCTM, 7, 00 10 1 , 3, -3364.3811, 0
model1, 94,SeqROCTM, 8, 0 1 , 2, -3383.1179, 0
model1, 94,SeqROCTM, 9, , 0, -6807.7154, 0
model1, 95,SeqROCTM, 0, 000000 100000 10000 001000 101000 000100 100100 10100 000010 100010 10010 001010 101010 1 , 14, -3419.3789, 0
model1, 95,SeqROCTM, 1, 000000 100000 10000 001000 101000 00100 10100 000010 100010 10010 001010 101010 1 , 13, -3419.3797, 0
model1, 95,SeqROCTM, 2, 000000 100000 10000 001000 101000 100 000010 100010 10010 001010 101010 1 , 12, -3420.994, 0
model1, 95,SeqROCTM, 3, 000000 100000 10000 1000 100 000010 100010 10010 001010 101010 1 , 11, -3421.3981, 0
model1, 95,SeqROCTM, 4, 000000 100000 10000 1000 100 10 1 , 7, -3424.693, 0
model1, 95,SeqROCTM, 5, 000 100 10 1 , 4, -3426.5717, 1
model1, 95,SeqROCTM, 6, 00 10 1 , 3, -3430.9925, 0
model1, 95,SeqROCTM, 7, 0 1 , 2, -3449.3932, 0
model1, 95,SeqROCTM, 8, , 0, -6798.0322, 0
model1, 96,SeqROCTM, 0, 000000 100000 10000 001000 101000 000100 100100 10100 000010 100010 10010 001010 101010 1 , 14, -3320.6082, 0
model1, 96,SeqROCTM, 1, 000000 100000 10000 001000 101000 000100 100100 10100 000010 100010 10010 1010 1 , 13, -3320.6787, 0
model1, 96,SeqROCTM, 2, 000000 100000 10000 1000 000100 100100 10100 000010 100010 10010 1010 1 , 12, -3320.9921, 0
model1, 96,SeqROCTM, 3, 000000 100000 10000 1000 100 000010 100010 10010 1010 1 , 10, -3321.6403, 0
model1, 96,SeqROCTM, 4, 00 000010 100010 10010 1010 1 , 6, -3326.8873, 0
model1, 96,SeqROCTM, 5, 00 10 1 , 3, -3331.7081, 1
model1, 96,SeqROCTM, 6, 0 1 , 2, -3348.4685, 0
model1, 96,SeqROCTM, 7, , 0, -6812.1079, 0
model1, 97,SeqROCTM, 0, 000000 100000 10000 001000 101000 000100 100100 10100 000010 100010 10010 001010 101010 1 , 14, -3367.276, 0
model1, 97,SeqROCTM, 1, 000000 100000 10000 1000 000100 100100 10100 000010 100010 10010 001010 101010 1 , 13, -3367.2997, 0
model1, 97,SeqROCTM, 2, 000000 100000 10000 1000 100 000010 100010 10010 001010 101010 1 , 11, -3367.3831, 0
model1, 97,SeqROCTM, 3, 000000 100000 10000 1000 100 0010 001010 101010 1 , 9, -3368.7752, 0
model1, 97,SeqROCTM, 4, 0000 1000 100 0010 001010 101010 1 , 7, -3369.0664, 0
model1, 97,SeqROCTM, 5, 000 100 0010 001010 101010 1 , 6, -3370.2491, 0
model1, 97,SeqROCTM, 6, 00 0010 001010 101010 1 , 5, -3372.8461, 0
model1, 97,SeqROCTM, 7, 00 10 1 , 3, -3375.425, 1
model1, 97,SeqROCTM, 8, 0 1 , 2, -3401.3566, 0
model1, 97,SeqROCTM, 9, , 0, -6804.8493, 0
model1, 98,SeqROCTM, 0, 000000 100000 10000 001000 101000 000100 100100 10100 000010 100010 10010 001010 101010 1 , 14, -3347.9557, 0
model1, 98,SeqROCTM, 1, 000000 100000 10000 001000 101000 000100 100100 10100 000010 100010 10010 1010 1 , 13, -3347.9702, 0
model1, 98,SeqROCTM, 2, 000000 100000 10000 001000 101000 000100 100100 10100 0010 1010 1 , 11, -3348.2343, 0
model1, 98,SeqROCTM, 3, 000000 100000 10000 001000 101000 100 0010 1010 1 , 9, -3348.5414, 0
model1, 98,SeqROCTM, 4, 00000 10000 001000 101000 100 0010 1010 1 , 8, -3348.6998, 0
model1, 98,SeqROCTM, 5, 000 100 0010 1010 1 , 5, -3351.1415, 0
model1, 98,SeqROCTM, 6, 000 100 10 1 , 4, -3351.4305, 1
model1, 98,SeqROCTM, 7, 00 10 1 , 3, -3355.574, 0
model1, 98,SeqROCTM, 8, 0 1 , 2, -3386.709, 0
model1, 98,SeqROCTM, 9, , 0, -6807.0814, 0
model1, 99,SeqROCTM, 0, 000000 100000 10000 001000 101000 000100 100100 10100 000010 100010 10010 001010 101010 1 , 14, -3337.7334, 0
model1, 99,SeqROCTM, 1, 000000 100000 10000 001000 101000 000100 100100 10100 000010 100010 10010 1010 1 , 13, -3337.7334, 0
model1, 99,SeqROCTM, 2, 000000 100000 10000 001000 101000 00100 10100 000010 100010 10010 1010 1 , 12, -3337.8471, 0
model1, 99,SeqROCTM, 3, 000000 100000 10000 001000 101000 100 000010 100010 10010 1010 1 , 11, -3337.9888, 0
model1, 99,SeqROCTM, 4, 000000 100000 10000 1000 100 000010 100010 10010 1010 1 , 10, -3338.173, 0
model1, 99,SeqROCTM, 5, 000000 100000 10000 1000 100 0010 1010 1 , 8, -3339.6614, 0
model1, 99,SeqROCTM, 6, 000000 100000 10000 1000 100 10 1 , 7, -3340.5901, 0
model1, 99,SeqROCTM, 7, 000 100 10 1 , 4, -3343.6484, 1
model1, 99,SeqROCTM, 8, 00 10 1 , 3, -3348.286, 0
model1, 99,SeqROCTM, 9, 0 1 , 2, -3383.1179, 0
model1, 99,SeqROCTM, 10, , 0, -6807.3986, 0
