model_name,sample_idx,method,tree_idx,tree,num_contexts,likelihood,opt,opt_idx
model1,20,smc,4,00000 00010 00100 1 1000 10000 10010 1010 10100,9,-1672.5401478096046,0,6
model1,20,smc,5,00 00010 1 10010 1010,5,-1675.7279947149018,0,6
model1,20,smc,6,00 1 10,3,-1678.7628253262087,1,6
model1,20,smc,7,0 1,2,-1685.3681488487016,0,6
model1,21,smc,0,000000 000010 000100 001000 001010 1 10000 100000 100010 10010 100100 10100 101000 101010,14,-1688.6243474421742,0,9
model1,21,smc,1,000000 000010 00100 001000 001010 1 10000 100000 100010 10010 10100 101000 101010,13,-1688.6427662198985,0,9
model1,21,smc,2,000000 00010 00100 001000 001010 1 10000 100000 10010 10100 101000 101010,12,-1688.6663359077857,0,9
model1,21,smc,3,000000 00010 00100 001000 1 10000 100000 10010 1010 10100 101000,11,-1688.7941706532783,0,9
model1,21,smc,4,0000 00010 00100 001000 1 10010 1010 10100 101000,9,-1688.9975629549267,0,9
model1,21,smc,5,0000 00010 001000 1 100 10010 1010 101000,8,-1689.1707074048797,0,9
model1,21,smc,6,0000 00010 1 100 1000 10010 1010,7,-1689.7253033536595,0,9
model1,21,smc,7,00 00010 1 10010 1010,5,-1691.111123268768,0,9
model1,21,smc,8,00 0010 1 1010,4,-1692.0947479059614,0,9
model1,21,smc,9,00 1 10,3,-1693.7970667007348,1,9
model1,21,smc,10,0 1,2,-1709.3865493549192,0,9
model1,22,smc,0,000000 000010 000100 001000 001010 1 10000 100000 100010 10010 100100 10100 101000 101010,14,-1714.028644722124,0,5
model1,22,smc,1,000000 000010 000100 001010 1 1000 10000 100000 100010 10010 100100 10100 101010,13,-1714.0377275731523,0,5
model1,22,smc,2,000000 000010 000100 1 1000 10000 100000 100010 10010 100100 1010 10100,12,-1714.1841696920164,0,5
model1,22,smc,3,000 000010 000100 1 100010 10010 100100 1010 10100,9,-1714.9172981244874,0,5
model1,22,smc,4,000 000010 1 100 100010 10010 1010,7,-1715.4819475048132,0,5
model1,22,smc,5,000 1 10 100,4,-1716.4833412273026,1,5
model1,22,smc,6,00 1 10,3,-1718.8335356094628,0,5
model1,22,smc,7,0 1,2,-1725.9183942579602,0,5
model1,23,smc,0,000000 000010 000100 001000 001010 1 10000 100000 100010 10010 100100 10100 101000 101010,14,-1706.7825518259872,0,7
model1,23,smc,1,000000 000100 0010 001000 001010 1 10000 100000 100100 10100 101000 101010,12,-1706.8912682115654,0,7
model1,23,smc,2,000000 000100 0010 001010 1 1000 10000 100000 100100 10100 101010,11,-1706.9538892097594,0,7
model1,23,smc,3,000000 0010 00100 001010 1 1000 10000 100000 10100 101010,10,-1707.0803049326419,0,7
model1,23,smc,4,000000 0010 001010 1 100 1000 10000 100000 101010,9,-1707.2673391892645,0,7
model1,23,smc,5,000000 0010 1 100 1000 10000 100000 1010,8,-1707.6174614192769,0,7
model1,23,smc,6,000 0010 1 100 1010,5,-1709.403334984085,0,7
model1,23,smc,7,000 1 10 100,4,-1710.0220426557148,1,7
model1,23,smc,8,00 1 10,3,-1712.5344022865333,0,7
model1,23,smc,9,0 1,2,-1722.7668988532919,0,7
model1,24,smc,0,000000 000010 000100 001000 001010 1 10000 100000 100010 10010 100100 10100 101000 101010,14,-1645.606214434748,0,7
model1,24,smc,1,000000 000010 00100 001000 001010 1 10000 100000 100010 10010 10100 101000 101010,13,-1645.6251372699367,0,7
model1,24,smc,2,000000 00010 00100 001000 001010 1 10000 100000 10010 10100 101000 101010,12,-1645.675070926773,0,7
model1,24,smc,3,000000 00010 00100 001010 1 1000 10000 100000 10010 10100 101010,11,-1645.8111757355368,0,7
model1,24,smc,4,000000 0010 00100 001010 1 1000 10000 100000 10100 101010,10,-1646.0524564186098,0,7
model1,24,smc,5,000 0010 00100 001010 1 10100 101010,7,-1647.4755744228594,0,7
model1,24,smc,6,00 0010 001010 1 101010,5,-1648.5324042929262,0,7
model1,24,smc,7,00 1 10,3,-1650.0153051814468,1,7
model1,24,smc,8,0 1,2,-1662.1098016632104,0,7
model1,25,smc,0,000000 000010 000100 001000 001010 1 10000 100000 100010 10010 100100 10100 101000 101010,14,-1695.7679875214926,0,6
model1,25,smc,1,00000 000010 000100 001000 001010 1 10000 100010 10010 100100 10100 101000 101010,13,-1695.7792009170603,0,6
model1,25,smc,2,00000 000010 001000 001010 1 100 10000 100010 10010 101000 101010,11,-1696.1670200694348,0,6
model1,25,smc,3,0000 000010 001000 001010 1 100 100010 10010 101000 101010,10,-1696.4096169015988,0,6
model1,25,smc,4,0000 0010 001000 001010 1 100 101000 101010,8,-1697.512195442137,0,6
model1,25,smc,5,0000 001000 1 10 100 101000,6,-1699.4022006497041,0,6
model1,25,smc,6,00 1 10,3,-1704.9624653088163,1,6
model1,25,smc,7,0 1,2,-1717.0505345492434,0,6
model1,26,smc,0,000000 000010 000100 001000 001010 1 10000 100000 100010 10010 100100 10100 101000 101010,14,-1610.1083304473323,0,5
model1,26,smc,1,000000 000010 000100 001000 1 10000 100000 100010 10010 100100 1010 10100 101000,13,-1610.2157587406962,0,5
model1,26,smc,2,00000 000010 000100 001000 1 10000 100010 10010 100100 1010 10100 101000,12,-1610.4946719655475,0,5
model1,26,smc,3,00000 000010 001000 1 100 10000 100010 10010 1010 101000,10,-1611.0751491921235,0,5
model1,26,smc,4,00000 001000 1 10 100 10000 101000,7,-1612.835423068632,0,5
model1,26,smc,5,000 1 10 100,4,-1615.606788012035,1,5
model1,26,smc,6,0 1,2,-1631.067312943003,0,5
model1,27,smc,0,000000 000010 000100 001000 001010 1 10000 100000 100010 10010 100100 10100 101000 101010,14,-1716.01904791897,0,5
model1,27,smc,1,000000 000010 000100 001000 1 10000 100000 100010 10010 100100 1010 10100 101000,13,-1716.0706601659494,0,5
model1,27,smc,2,000000 000010 00100 001000 1 10000 100000 100010 10010 1010 10100 101000,12,-1716.3111800894715,0,5
model1,27,smc,3,000000 00100 001000 1 10 10000 100000 10100 101000,9,-1717.169665079421,0,5
model1,27,smc,4,0000 00100 001000 1 10 10100 101000,7,-1718.5845306911629,0,5
model1,27,smc,5,00 1 10,3,-1723.5555771658169,1,5
model1,27,smc,6,0 1,2,-1739.0694928541784,0,5
model1,28,smc,0,000000 000010 000100 001000 001010 1 10000 100000 100010 10010 100100 10100 101000 101010,14,-1721.300897830662,0,6
model1,28,smc,1,000000 000010 000100 001010 1 1000 10000 100000 100010 10010 100100 10100 101010,13,-1721.4245590521732,0,6
model1,28,smc,2,00000 000010 000100 001010 1 1000 10000 100010 10010 100100 10100 101010,12,-1721.5498866247092,0,6
model1,28,smc,3,00000 00010 000100 001010 1 1000 10000 10010 100100 10100 101010,11,-1722.0396620167332,0,6
model1,28,smc,4,000 00010 000100 001010 1 10010 100100 10100 101010,9,-1723.0583214668268,0,6
model1,28,smc,5,000 000100 1 10 100100 10100,6,-1725.5693244351717,0,6
model1,28,smc,6,00 1 10,3,-1728.8317475591766,1,6
model1,28,smc,7,0 1,2,-1743.7501227543744,0,6
model1,29,smc,0,000000 000010 000100 001000 001010 1 10000 100000 100010 10010 100100 10100 101000 101010,14,-1705.2813121939903,0,8
model1,29,smc,1,000000 00010 000100 001000 001010 1 10000 100000 10010 100100 10100 101000 101010,13,-1705.3138131735711,0,8
model1,29,smc,2,000000 000100 0010 001000 001010 1 10000 100000 100100 10100 101000 101010,12,-1705.346765503358,0,8
model1,29,smc,3,000000 000100 0010 001010 1 1000 10000 100000 100100 10100 101010,11,-1705.4706675835757,0,8
model1,29,smc,4,0000 000100 0010 001010 1 1000 100100 10100 101010,9,-1705.6764196398613,0,8
model1,29,smc,5,0000 000100 1 10 1000 100100 10100,7,-1706.0577097746116,0,8
model1,29,smc,6,0000 00100 1 10 1000 10100,6,-1706.3188323751515,0,8
model1,29,smc,7,0000 1 10 100 1000,5,-1706.6101547972253,0,8
model1,29,smc,8,00 1 10,3,-1707.7605471502081,1,8
model1,29,smc,9,0 1,2,-1722.7668988532919,0,8
model1,30,smc,0,000000 000010 000100 001000 001010 1 10000 100000 100010 10010 100100 10100 101000 101010,14,-1714.9499508715949,0,5
model1,30,smc,1,000000 000010 001000 001010 1 100 10000 100000 100010 10010 101000 101010,12,-1714.9531040333195,0,5
model1,30,smc,2,000000 00010 001000 001010 1 100 10000 100000 10010 101000 101010,11,-1714.961968417618,0,5
model1,30,smc,3,000000 001000 1 10 100 10000 100000 101000,8,-1715.127751165845,0,5
model1,30,smc,4,000000 1 10 100 1000 10000 100000,7,-1715.2880569376034,0,5
model1,30,smc,5,00 1 10,3,-1716.8079459318947,1,5
model1,30,smc,6,0 1,2,-1731.5860102882793,0,5
model1,31,smc,0,000000 000010 000100 001000 001010 1 10000 100000 100010 10010 100100 10100 101000 101010,14,-1700.234573181668,0,6
model1,31,smc,1,000000 000010 000100 001000 1 10000 100000 100010 10010 100100 1010 10100 101000,13,-1700.2596795200811,0,6
model1,31,smc,2,000000 000100 0010 001000 1 10000 100000 100100 1010 10100 101000,11,-1700.3318273593118,0,6
model1,31,smc,3,000000 000100 0010 1 1000 10000 100000 100100 1010 10100,10,-1700.6385190109247,0,6
model1,31,smc,4,000000 000100 1 10 1000 10000 100000 100100 10100,9,-1701.0077954943888,0,6
model1,31,smc,5,000 000100 1 10 100100 10100,6,-1701.9919727583958,0,6
model1,31,smc,6,000 1 10 100,4,-1703.2265360891274,1,6
model1,31,smc,7,00 1 10,3,-1704.5871492424058,0,6
model1,31,smc,8,0 1,2,-1711.6293365376714,0,6
model1,32,smc,0,000000 000010 000100 001000 001010 1 10000 100000 100010 10010 100100 10100 101000 101010,14,-1707.2475251123617,0,7
model1,32,smc,1,000000 000010 000100 001000 1 10000 100000 100010 10010 100100 1010 10100 101000,13,-1707.4242778817884,0,7
model1,32,smc,2,000000 000100 0010 001000 1 10000 100000 100100 1010 10100 101000,11,-1707.91894237784,0,7
model1,32,smc,3,000000 0010 00100 001000 1 10000 100000 1010 10100 101000,10,-1708.2306620813174,0,7
model1,32,smc,4,000000 0010 001000 1 100 10000 100000 1010 101000,9,-1708.896491703292,0,7
