model_name,sample_idx,method,tree_idx,tree,num_contexts,likelihood,opt,opt_idx
model2,4,prune,0, 000000 000001 000010 000100 000101 001000 001001 001010 10000 100000 100001 10001 100010 10010 100100 100101 10100 101000 101001 10101 101010,22,-4974.462459439626,0,16
model2,4,prune,1, 000000 000001 000010 000100 001000 001001 00101 001010 10000 100000 100001 10001 100010 10010 100100 10100 101000 101001 10101 101010,21,-4974.462459439626,0,16
model2,4,prune,2, 000000 000001 000010 000100 001000 001001 001010 10000 100000 100001 10001 100010 10010 100100 101 10100 101000 101001 101010,20,-4974.462459439626,0,16
model2,4,prune,3, 000000 000001 000010 000100 001000 001010 10000 100000 100001 10001 100010 1001 10010 100100 101 10100 101000 101010,19,-4974.462459439626,0,16
model2,4,prune,4, 000000 00001 000010 000100 001000 001010 10000 100000 10001 100010 1001 10010 100100 101 10100 101000 101010,18,-4974.462459439626,0,16
model2,4,prune,5, 000000 000010 0001 000100 001000 001010 10000 100000 100010 1001 10010 100100 101 10100 101000 101010,17,-4974.462459439626,0,16
model2,4,prune,6, 000000 000010 000100 001 001000 001010 10000 100000 100010 10010 100100 101 10100 101000 101010,16,-4974.462459439626,0,16
model2,4,prune,7,000000 000010 000100 001000 001010 1 10000 100000 100010 10010 100100 10100 101000 101010,14,-1543.5467342839652,0,16
model2,4,prune,8,000000 00010 000100 001000 001010 1 10000 100000 10010 100100 10100 101000 101010,13,-1543.5535864574879,0,16
model2,4,prune,9,000000 00010 00100 001000 001010 1 10000 100000 10010 10100 101000 101010,12,-1543.6279460467601,0,16
model2,4,prune,10,000000 00010 00100 001010 1 1000 10000 100000 10010 10100 101010,11,-1543.7126562107194,0,16
model2,4,prune,11,00000 00010 00100 001010 1 1000 10000 10010 10100 101010,10,-1543.7987435613143,0,16
model2,4,prune,12,00000 00010 00100 1 1000 10000 10010 1010 10100,9,-1543.9428025745983,0,16
model2,4,prune,13,00000 00010 1 100 1000 10000 10010 1010,8,-1544.6290470364324,0,16
model2,4,prune,14,0000 00010 1 100 1000 10010 1010,7,-1544.8939242917108,0,16
model2,4,prune,15,0000 0010 1 100 1000 1010,6,-1545.1936440498077,0,16
model2,4,prune,16,0000 1 10 100 1000,5,-1546.7902226965912,1,16
model2,4,prune,17,000 1 10 100,4,-1547.868286620213,0,16
model2,4,prune,18,00 1 10,3,-1549.476532907107,0,16
model2,4,prune,19,0 1,2,-1592.0160590844293,0,16
model2,5,prune,0, 000000 000001 000010 000100 000101 001000 001001 001010 10000 100000 100001 10001 100010 10010 100100 100101 10100 101000 101001 10101 101010,22,-4917.230022912569,0,16
model2,5,prune,1, 000000 00001 000010 000100 000101 001000 001001 001010 10000 100000 10001 100010 10010 100100 100101 10100 101000 101001 10101 101010,21,-4917.230022912569,0,16
model2,5,prune,2, 000000 000010 0001 000100 000101 001000 001001 001010 10000 100000 100010 10010 100100 100101 10100 101000 101001 10101 101010,20,-4917.2300229125685,0,16
model2,5,prune,3, 000000 000010 0001 000100 000101 001000 001010 10000 100000 100010 1001 10010 100100 100101 10100 101000 10101 101010,19,-4917.2300229125685,0,16
model2,5,prune,4, 000000 000010 000100 000101 001 001000 001010 10000 100000 100010 10010 100100 100101 10100 101000 10101 101010,18,-4917.2300229125685,0,16
model2,5,prune,5, 000000 000010 000100 001 001000 00101 001010 10000 100000 100010 10010 100100 10100 101000 10101 101010,17,-4917.2300229125685,0,16
model2,5,prune,6, 000000 000010 000100 001 001000 001010 10000 100000 100010 10010 100100 101 10100 101000 101010,16,-4917.2300229125685,0,16
model2,5,prune,7,000000 000010 000100 001000 001010 1 10000 100000 100010 10010 100100 10100 101000 101010,14,-1480.3095199889806,0,16
model2,5,prune,8,000000 00010 000100 001000 001010 1 10000 100000 10010 100100 10100 101000 101010,13,-1480.3134096947056,0,16
model2,5,prune,9,00000 00010 000100 001000 001010 1 10000 10010 100100 10100 101000 101010,12,-1480.5243265275283,0,16
model2,5,prune,10,00000 00010 000100 001010 1 1000 10000 10010 100100 10100 101010,11,-1480.826433143376,0,16
model2,5,prune,11,00000 00010 00100 001010 1 1000 10000 10010 10100 101010,10,-1481.1318682824476,0,16
model2,5,prune,12,00000 0010 00100 001010 1 1000 10000 10100 101010,9,-1481.658125747123,0,16
model2,5,prune,13,00000 0010 001010 1 100 1000 10000 101010,8,-1482.2840339877769,0,16
model2,5,prune,14,00000 0010 1 100 1000 10000 1010,7,-1482.9528443483332,0,16
model2,5,prune,15,00000 1 10 100 1000 10000,6,-1483.8077119666389,0,16
model2,5,prune,16,0000 1 10 100 1000,5,-1487.3320526099483,1,16
model2,5,prune,17,000 1 10 100,4,-1489.5565495350395,0,16
model2,5,prune,18,00 1 10,3,-1492.0236660101418,0,16
model2,5,prune,19,0 1,2,-1512.5179542951532,0,16
model2,6,prune,0, 000000 000001 000010 000100 000101 001000 001001 001010 10000 100000 100001 10001 100010 10010 100100 100101 10100 101000 101001 10101 101010,22,-4889.719032214534,0,12
model2,6,prune,1, 000000 000001 000010 000100 001000 001001 00101 001010 10000 100000 100001 10001 100010 10010 100100 10100 101000 101001 10101 101010,21,-4889.719032214534,0,12
model2,6,prune,2, 000000 000001 000010 000100 001000 001001 001010 10000 100000 100001 10001 100010 10010 100100 101 10100 101000 101001 101010,20,-4889.719032214534,0,12
model2,6,prune,3, 000000 000001 000010 000100 001000 001010 10000 100000 100001 10001 100010 1001 10010 100100 101 10100 101000 101010,19,-4889.719032214534,0,12
model2,6,prune,4, 000000 00001 000010 000100 001000 001010 10000 100000 10001 100010 1001 10010 100100 101 10100 101000 101010,18,-4889.719032214534,0,12
