model_name,sample_idx,method,tree_idx,tree,num_contexts,likelihood,opt,opt_idx
model2,0,prune,0, 000000 000001 000010 000100 000101 001000 001001 001010 10000 100000 100001 10001 100010 10010 100100 100101 10100 101000 101001 10101 101010,22,-9904.963419778565,0,8
model2,0,prune,1, 000000 000001 000010 000100 001000 001001 00101 001010 10000 100000 100001 10001 100010 10010 100100 10100 101000 101001 10101 101010,21,-9904.963419778565,0,8
model2,0,prune,2, 000000 000001 000010 000100 001000 001001 001010 10000 100000 100001 10001 100010 10010 100100 101 10100 101000 101001 101010,20,-9904.963419778567,0,8
model2,0,prune,3, 000000 000001 000010 000100 001000 001010 10000 100000 100001 10001 100010 1001 10010 100100 101 10100 101000 101010,19,-9904.963419778565,0,8
model2,0,prune,4, 000000 00001 000010 000100 001000 001010 10000 100000 10001 100010 1001 10010 100100 101 10100 101000 101010,18,-9904.963419778567,0,8
model2,0,prune,5, 000000 000010 0001 000100 001000 001010 10000 100000 100010 1001 10010 100100 101 10100 101000 101010,17,-9904.963419778567,0,8
model2,0,prune,6, 000000 000010 000100 001 001000 001010 10000 100000 100010 10010 100100 101 10100 101000 101010,16,-9904.963419778567,0,8
model2,0,prune,7,000000 000010 000100 001000 001010 1 10000 100000 100010 10010 100100 10100 101000 101010,14,-3052.3705045771394,0,8
model2,0,prune,8,000000 000010 000100 001000 1 10000 100000 100010 10010 100100 1010 10100 101000,13,-3052.4165227743633,1,8
model2,0,prune,9,000000 000010 00100 001000 1 10000 100000 100010 10010 1010 10100 101000,12,-3052.4698001527486,0,8
model2,0,prune,10,000000 000010 001000 1 100 10000 100000 100010 10010 1010 101000,11,-3052.6034932732728,0,8
model2,0,prune,11,000000 000010 1 100 1000 10000 100000 100010 10010 1010,10,-3053.1694654422286,0,8
model2,0,prune,12,00000 000010 1 100 1000 10000 100010 10010 1010,9,-3053.9543556020362,0,8
model2,0,prune,13,0000 000010 1 100 1000 100010 10010 1010,8,-3054.603929517164,0,8
model2,0,prune,14,000 000010 1 100 100010 10010 1010,7,-3055.1898297915254,0,8
model2,0,prune,15,000 00010 1 100 10010 1010,6,-3056.0504985605794,0,8
model2,0,prune,16,000 0010 1 100 1010,5,-3056.0591414028086,0,8
model2,0,prune,17,000 1 10 100,4,-3056.113417312572,0,8
model2,0,prune,18,00 1 10,3,-3062.7658889960803,0,8
model2,0,prune,19,0 1,2,-3109.2700358626453,0,8
model2,1,prune,0, 000000 000001 000010 000100 000101 001000 001001 001010 10000 100000 100001 10001 100010 10010 100100 100101 10100 101000 101001 10101 101010,22,-9806.592957188623,0,13
model2,1,prune,1, 000000 000001 000010 000100 001000 001001 00101 001010 10000 100000 100001 10001 100010 10010 100100 10100 101000 101001 10101 101010,21,-9806.592957188623,0,13
model2,1,prune,2, 000000 000001 000010 000100 001000 001001 001010 10000 100000 100001 10001 100010 10010 100100 101 10100 101000 101001 101010,20,-9806.592957188623,0,13
model2,1,prune,3, 000000 000001 000010 000100 001000 001010 10000 100000 100001 10001 100010 1001 10010 100100 101 10100 101000 101010,19,-9806.592957188623,0,13
model2,1,prune,4, 000000 00001 000010 000100 001000 001010 10000 100000 10001 100010 1001 10010 100100 101 10100 101000 101010,18,-9806.592957188623,0,13
model2,1,prune,5, 000000 000010 0001 000100 001000 001010 10000 100000 100010 1001 10010 100100 101 10100 101000 101010,17,-9806.592957188623,0,13
model2,1,prune,6, 000000 000010 000100 001 001000 001010 10000 100000 100010 10010 100100 101 10100 101000 101010,16,-9806.592957188624,0,13
model2,1,prune,7,000000 000010 000100 001000 001010 1 10000 100000 100010 10010 100100 10100 101000 101010,14,-2942.6404831834648,0,13
model2,1,prune,8,00000 000010 000100 001000 001010 1 10000 100010 10010 100100 10100 101000 101010,13,-2942.6489622409854,0,13
model2,1,prune,9,00000 000010 00100 001000 001010 1 10000 100010 10010 10100 101000 101010,12,-2942.6603235963535,0,13
model2,1,prune,10,00000 00010 00100 001000 001010 1 10000 10010 10100 101000 101010,11,-2942.705560930467,0,13
model2,1,prune,11,00000 00010 00100 001010 1 1000 10000 10010 10100 101010,10,-2942.76766519371,0,13
model2,1,prune,12,00000 0010 00100 001010 1 1000 10000 10100 101010,9,-2942.8712575561476,0,13
model2,1,prune,13,00000 0010 00100 1 1000 10000 1010 10100,8,-2943.0272074688955,1,13
model2,1,prune,14,00000 0010 1 100 1000 10000 1010,7,-2943.7374945880274,0,13
model2,1,prune,15,0000 0010 1 100 1000 1010,6,-2944.2715775258516,0,13
model2,1,prune,16,000 0010 1 100 1010,5,-2944.775882313369,0,13
model2,1,prune,17,000 1 10 100,4,-2947.6861078117213,0,13
model2,1,prune,18,00 1 10,3,-2950.5343678506033,0,13
model2,1,prune,19,0 1,2,-3011.95922444824,0,13
model2,2,prune,0, 000000 000001 000010 000100 000101 001000 001001 001010 10000 100000 100001 10001 100010 10010 100100 100101 10100 101000 101001 10101 101010,22,-9871.307086752877,0,6
model2,2,prune,1, 000000 000001 000010 000100 001000 001001 00101 001010 10000 100000 100001 10001 100010 10010 100100 10100 101000 101001 10101 101010,21,-9871.307086752877,0,6
model2,2,prune,2, 000000 000001 000010 000100 001000 001001 001010 10000 100000 100001 10001 100010 10010 100100 101 10100 101000 101001 101010,20,-9871.307086752877,0,6
model2,2,prune,3, 000000 00001 000010 000100 001000 001001 001010 10000 100000 10001 100010 10010 100100 101 10100 101000 101001 101010,19,-9871.307086752877,0,6
model2,2,prune,4, 000000 000010 0001 000100 001000 001001 001010 10000 100000 100010 10010 100100 101 10100 101000 101001 101010,18,-9871.307086752877,0,6
model2,2,prune,5, 000000 000010 0001 000100 001000 001010 10000 100000 100010 1001 10010 100100 101 10100 101000 101010,17,-9871.307086752877,0,6
model2,2,prune,6, 000000 000010 000100 001 001000 001010 10000 100000 100010 10010 100100 101 10100 101000 101010,16,-9871.307086752879,1,6
model2,2,prune,7,000000 000010 000100 001000 001010 1 10000 100000 100010 10010 100100 10100 101000 101010,14,-3012.808480233203,0,6
model2,2,prune,8,00000 000010 000100 001000 001010 1 10000 100010 10010 100100 10100 101000 101010,13,-3012.81070863304,0,6
model2,2,prune,9,00000 000010 000100 001010 1 1000 10000 100010 10010 100100 10100 101010,12,-3012.8188522805585,0,6
model2,2,prune,10,00000 000010 000100 1 1000 10000 100010 10010 100100 1010 10100,11,-3012.837017095573,0,6
model2,2,prune,11,0000 000010 000100 1 1000 100010 10010 100100 1010 10100,10,-3012.8876447541124,0,6
model2,2,prune,12,0000 000010 00100 1 1000 100010 10010 1010 10100,9,-3013.03762851834,0,6
model2,2,prune,13,0000 000010 1 100 1000 100010 10010 1010,8,-3013.435931615347,0,6
model2,2,prune,14,000 000010 1 100 100010 10010 1010,7,-3013.5861071512263,0,6
model2,2,prune,15,000 00010 1 100 10010 1010,6,-3014.2953851981747,0,6
model2,2,prune,16,000 0010 1 100 1010,5,-3015.0466308522173,0,6
model2,2,prune,17,00 0010 1 1010,4,-3015.816249852014,0,6
model2,2,prune,18,00 1 10,3,-3018.235851177571,0,6
model2,2,prune,19,0 1,2,-3068.3735427521747,0,6
model2,3,prune,0, 000000 000001 000010 000100 000101 001000 001001 001010 10000 100000 100001 10001 100010 10010 100100 100101 10100 101000 101001 10101 101010,22,-9956.487721984546,0,13
model2,3,prune,1, 000000 000001 000010 000100 001000 001001 00101 001010 10000 100000 100001 10001 100010 10010 100100 10100 101000 101001 10101 101010,21,-9956.487721984546,0,13
model2,3,prune,2, 000000 000001 000010 000100 001000 001001 001010 10000 100000 100001 10001 100010 10010 100100 101 10100 101000 101001 101010,20,-9956.487721984546,0,13
model2,3,prune,3, 000000 000001 000010 000100 001000 001010 10000 100000 100001 10001 100010 1001 10010 100100 101 10100 101000 101010,19,-9956.487721984546,0,13
