model_name,sample_idx,method,c,tree_idx,tree,num_contexts,likelihood,opt,opt_idx
model2,7,smc,0.0,0,000000 000010 000100 001000 001010 1 10000 100000 100010 10010 100100 10100 101000 101010,14,-5919.1766735664105,0,8
model2,7,smc,0.013964250683784485,1,000000 000010 001000 001010 1 100 10000 100000 100010 10010 101000 101010,12,-5919.314963377941,0,8
model2,7,smc,0.017197712354588557,2,00000 000010 001000 001010 1 100 10000 100010 10010 101000 101010,11,-5919.400107084676,0,8
model2,7,smc,0.023336779603365405,3,0000 000010 001000 001010 1 100 100010 10010 101000 101010,10,-5919.515657020142,0,8
model2,7,smc,0.03433425457174228,4,0000 000010 001000 1 100 100010 10010 1010 101000,9,-5919.685670154673,0,8
model2,7,smc,0.0781862918269968,5,0000 00010 001000 1 100 10010 1010 101000,8,-5920.072826425961,0,8
model2,7,smc,0.15469178932406275,6,0000 001000 1 10 100 101000,6,-5921.604752056884,0,8
model2,7,smc,0.1622890303438912,7,0000 1 10 100 1000,5,-5922.408332943506,0,8
model2,7,smc,0.26153206893586,8,000 1 10 100,4,-5923.70336730167,1,8
model2,7,smc,4.00474899980866,9,00 1 10,3,-5943.533854691185,0,8
model2,7,smc,24.47137017887441,10,0 1,2,-6064.709808276048,0,8
model2,8,smc,0.0,0,000000 000010 000100 001000 001010 1 10000 100000 100010 10010 100100 10100 101000 101010,14,-5977.074348298143,0,7
model2,8,smc,5.9604644775390625e-05,1,000000 000010 000100 001000 1 10000 100000 100010 10010 100100 1010 10100 101000,13,-5977.074619333304,0,7
model2,8,smc,0.0006780027606012595,2,000000 000010 000100 1 1000 10000 100000 100010 10010 100100 1010 10100,12,-5977.077967866756,0,7
model2,8,smc,0.03250683991052242,3,0000 000010 000100 1 1000 100010 10010 100100 1010 10100,10,-5977.399843573848,0,7
model2,8,smc,0.041701189892310156,4,000 000010 000100 1 100010 10010 100100 1010 10100,9,-5977.606336032401,0,7
model2,8,smc,0.04216681234235836,5,000 000100 0010 1 100100 1010 10100,7,-5978.0239309053195,0,7
model2,8,smc,0.13645340817600254,6,000 000100 1 10 100100 10100,6,-5978.6995767233175,0,7
model2,8,smc,0.17347641244462883,7,000 1 10 100,4,-5980.417583100735,1,7
model2,8,smc,2.02266475925256,8,00 1 10,3,-5990.43328366483,0,7
model2,8,smc,19.586283571774416,9,0 1,2,-6087.41950914697,0,7
model2,9,smc,0.0,0,000000 000010 000100 001000 001010 1 10000 100000 100010 10010 100100 10100 101000 101010,14,-6060.985772385436,0,7
model2,9,smc,0.012502074241638184,1,000000 000010 000100 001000 1 10000 100000 100010 10010 100100 1010 10100 101000,13,-6061.047645618412,0,7
model2,9,smc,0.037490696728870176,2,000000 000010 00100 001000 1 10000 100000 100010 10010 1010 10100 101000,12,-6061.233256677303,0,7
model2,9,smc,0.05261796628211864,3,000000 00010 00100 001000 1 10000 100000 10010 1010 10100 101000,11,-6061.4938024321045,0,7
model2,9,smc,0.05500190117111914,4,000000 0010 00100 001000 1 10000 100000 1010 10100 101000,10,-6061.766151551558,0,7
model2,9,smc,0.08101646659963109,5,000 0010 00100 1 1010 10100,6,-6063.370775496461,0,7
model2,9,smc,0.14955070148859126,6,000 00100 1 10 10100,5,-6064.1112987883125,0,7
model2,9,smc,0.27294010267230284,7,000 1 10 100,4,-6065.46281151675,1,7
model2,9,smc,1.3729837519045804,8,00 1 10,3,-6072.2614432452465,0,7
model2,9,smc,23.40352446576775,9,0 1,2,-6188.149697858129,0,7
model2,10,smc,0.0,0,000000 000010 000100 001000 001010 1 10000 100000 100010 10010 100100 10100 101000 101010,14,-5922.340505507009,0,5
model2,10,smc,7.450580596923828e-06,1,00000 000010 000100 001000 001010 1 10000 100010 10010 100100 10100 101000 101010,13,-5922.3405250784,0,5
model2,10,smc,0.06428360843246939,2,00000 000100 0010 001000 001010 1 10000 100100 10100 101000 101010,11,-5922.977149525934,0,5
model2,10,smc,0.08840548672377671,3,00000 0010 001000 001010 1 100 10000 101000 101010,9,-5923.852636409571,0,5
model2,10,smc,0.09040188927545093,4,000 0010 001010 1 100 101010,6,-5925.195476542807,0,5
model2,10,smc,0.11674237894488598,5,000 1 10 100,4,-5926.351594181944,1,5
model2,10,smc,1.0561308479027023,6,00 1 10,3,-5931.581283052026,0,5
model2,10,smc,21.728704432720612,7,0 1,2,-6039.1762455147,0,5
model2,11,smc,0.0,0,000000 000010 000100 001000 001010 1 10000 100000 100010 10010 100100 10100 101000 101010,14,-6129.417617265766,0,8
model2,11,smc,0.0035315752029418945,1,000000 000010 00100 001000 001010 1 10000 100000 100010 10010 10100 101000 101010,13,-6129.435075243149,0,8
model2,11,smc,0.005170691356859436,2,000000 000010 00100 001000 1 10000 100000 100010 10010 1010 10100 101000,12,-6129.460670690177,0,8
model2,11,smc,0.007539951485002099,3,000000 00010 00100 001000 1 10000 100000 10010 1010 10100 101000,11,-6129.49797520163,0,8
model2,11,smc,0.0702877950266331,4,0000 00010 00100 001000 1 10010 1010 10100 101000,9,-6130.194066951923,0,8
model2,11,smc,0.08795063830822987,5,0000 00010 00100 1 1000 10010 1010 10100,8,-6130.6295662390885,0,8
model2,11,smc,0.09925118094417265,6,000 00010 00100 1 10010 1010 10100,7,-6131.121017125033,0,8
model2,11,smc,0.10291986350141852,7,000 00010 1 100 10010 1010,6,-6131.630648000791,0,8
model2,11,smc,0.3042527050457082,8,000 1 10 100,4,-6134.643793103478,1,8
model2,11,smc,0.44538507757742873,9,00 1 10,3,-6136.849210387918,0,8
model2,11,smc,22.744545134323033,10,0 1,2,-6249.474357648455,0,8
model2,12,smc,0.0,0,000000 000010 000100 001000 001010 1 10000 100000 100010 10010 100100 10100 101000 101010,14,-5997.552793812676,0,6
model2,12,smc,0.0168532133102417,1,000000 000010 00100 001000 001010 1 10000 100000 100010 10010 10100 101000 101010,13,-5997.636230880644,0,6
model2,12,smc,0.023051887424685447,2,000000 00010 00100 001000 001010 1 10000 100000 10010 10100 101000 101010,12,-5997.750367352693,0,6
model2,12,smc,0.04546965084965922,3,00000 00010 00100 001000 001010 1 10000 10010 10100 101000 101010,11,-5997.975519536056,0,6
model2,12,smc,0.0749712669131145,4,00000 00010 001000 001010 1 100 10000 10010 101000 101010,10,-5998.34672461789,0,6
model2,12,smc,0.08853673983369546,5,000 00010 001010 1 100 10010 101010,7,-5999.661956663001,0,6
model2,12,smc,0.15784466693811772,6,000 1 10 100,4,-6002.006700860326,1,6
model2,12,smc,2.1061969746892117,7,00 1 10,3,-6012.436045084807,0,6
model2,12,smc,17.898239053919454,8,0 1,2,-6101.063536531536,0,6
model2,13,smc,0.0,0,000000 000010 000100 001000 001010 1 10000 100000 100010 10010 100100 10100 101000 101010,14,-6014.99046696589,0,8
model2,13,smc,0.005155801773071289,1,000000 00010 000100 001000 001010 1 10000 100000 10010 100100 10100 101000 101010,13,-6015.015980983308,0,8
model2,13,smc,0.0071674377908337306,2,00000 00010 000100 001000 001010 1 10000 10010 100100 10100 101000 101010,12,-6015.051440118676,0,8
model2,13,smc,0.012144354285077407,3,00000 000100 0010 001000 001010 1 10000 100100 10100 101000 101010,11,-6015.111575050252,0,8
model2,13,smc,0.015340575727180969,4,00000 0010 00100 001000 001010 1 10000 10100 101000 101010,10,-6015.187520567351,0,8
model2,13,smc,0.05619830612003507,5,00000 0010 00100 001010 1 1000 10000 10100 101010,9,-6015.46576616233,0,8
model2,13,smc,0.06151835396624272,6,000 0010 00100 001010 1 10100 101010,7,-6016.075010658677,0,8
model2,13,smc,0.1980110959789615,7,000 00100 1 10 10100,5,-6018.036000769413,0,8
model2,13,smc,0.9288917138223064,8,000 1 10 100,4,-6022.635611134539,1,8
model2,13,smc,2.696381479501783,9,00 1 10,3,-6035.987375658493,0,8
model2,13,smc,17.396713347952257,10,0 1,2,-6122.13143839002,0,8
model2,14,smc,0.0,0,000000 000010 000100 001000 001010 1 10000 100000 100010 10010 100100 10100 101000 101010,14,-5939.655096630047,0,8
model2,14,smc,0.001214444637298584,1,000000 000010 000100 001000 1 10000 100000 100010 10010 100100 1010 10100 101000,13,-5939.661097398135,0,8
model2,14,smc,0.004719934293684336,2,000000 00010 000100 001000 1 10000 100000 10010 100100 1010 10100 101000,12,-5939.684461360725,0,8
model2,14,smc,0.007104097578299405,3,00000 00010 000100 001000 1 10000 10010 100100 1010 10100 101000,11,-5939.719628940812,0,8
model2,14,smc,0.04650220799083755,4,00000 00010 00100 001000 1 10000 10010 1010 10100 101000,10,-5939.949859105776,0,8
model2,14,smc,0.0564850574552733,5,0000 00010 00100 001000 1 10010 1010 10100 101000,9,-5940.229555803575,0,8
model2,14,smc,0.07691224152998,6,0000 00010 001000 1 100 10010 1010 101000,8,-5940.610369952966,0,8
model2,14,smc,0.08153089092941332,7,0000 001000 1 10 100 101000,6,-5941.417779364182,0,8
model2,14,smc,0.1294899072543536,8,000 1 10 100,4,-5942.700146285451,1,8
model2,14,smc,2.6759602406727074,9,00 1 10,3,-5955.9507887003965,0,8
model2,14,smc,18.447053537883228,10,0 1,2,-6047.295865760465,0,8
model2,15,smc,0.0,0,000000 000010 000100 001000 001010 1 10000 100000 100010 10010 100100 10100 101000 101010,14,-5924.753721349103,0,6
model2,15,smc,0.004589557647705078,1,000000 000010 000100 001010 1 1000 10000 100000 100010 10010 100100 10100 101010,13,-5924.7764249851325,0,6
model2,15,smc,0.033527347060413604,2,000000 00010 000100 001010 1 1000 10000 100000 10010 100100 10100 101010,12,-5924.942430612707,0,6
model2,15,smc,0.03620960903563239,3,000000 00010 001010 1 100 1000 10000 100000 10010 101010,10,-5925.301031675605,0,6
model2,15,smc,0.044095477467689825,4,000000 00010 1 100 1000 10000 100000 10010 1010,9,-5925.519380392277,0,6
model2,15,smc,0.17576542581506815,5,000 00010 1 100 10010 1010,6,-5928.130397185801,0,6
model2,15,smc,0.29265373340744905,6,000 1 10 100,4,-5931.028663393576,1,6
model2,15,smc,1.4443344751846001,7,00 1 10,3,-5938.180632629928,0,6
model2,15,smc,20.395970011899305,8,0 1,2,-6039.1762455147,0,6
model2,16,smc,0.0,0,000000 000010 000100 001000 001010 1 10000 100000 100010 10010 100100 10100 101000 101010,14,-6011.372774868846,0,6
model2,16,smc,0.009909272193908691,1,000000 000010 00100 001000 001010 1 10000 100000 100010 10010 10100 101000 101010,13,-6011.4218347676215,0,6
model2,16,smc,0.029258046531976944,2,000000 000010 00100 001010 1 1000 10000 100000 100010 10010 10100 101010,12,-6011.566707302221,0,6
model2,16,smc,0.06454938158770934,3,000000 000010 00100 1 1000 10000 100000 100010 10010 1010 10100,11,-6011.886329693218,0,6
model2,16,smc,0.07048672772044785,4,000 000010 00100 1 100010 10010 1010 10100,8,-6012.933402171173,0,6
model2,16,smc,0.10465027350579557,5,000 00100 1 10 10100,5,-6014.488004976956,0,6
model2,16,smc,0.434321604149173,6,000 1 10 100,4,-6016.638648746515,1,6
model2,16,smc,1.253932860312591,7,00 1 10,3,-6022.847770209537,0,6
model2,16,smc,19.80822676106837,8,0 1,2,-6120.933033427414,0,6
model2,17,smc,0.0,0,000000 000010 000100 001000 001010 1 10000 100000 100010 10010 100100 10100 101000 101010,14,-6006.719958019028,0,6
model2,17,smc,0.00014901161193847656,1,000000 000010 00100 001000 001010 1 10000 100000 100010 10010 10100 101000 101010,13,-6006.720690930364,0,6
model2,17,smc,0.02107023569308808,2,000000 000010 00100 001010 1 1000 10000 100000 100010 10010 10100 101010,12,-6006.825005968034,0,6
model2,17,smc,0.026546181663157926,3,000000 0010 00100 001010 1 1000 10000 100000 10100 101010,10,-6007.087895775992,0,6
model2,17,smc,0.07216366458955162,4,000 0010 00100 001010 1 10100 101010,7,-6008.159892848883,0,6
model2,17,smc,0.26015937969747566,5,000 00100 1 10 10100,5,-6010.736337156642,0,6
model2,17,smc,0.5141217701875724,6,000 1 10 100,4,-6013.28212408186,1,6
model2,17,smc,1.9814489415530692,7,00 1 10,3,-6023.093751056335,0,6
model2,17,smc,27.783892157107122,8,0 1,2,-6160.672432217059,0,6
model2,18,smc,0.0,0,000000 000010 000100 001000 001010 1 10000 100000 100010 10010 100100 10100 101000 101010,14,-5923.914240293588,0,5
model2,18,smc,0.0002980232238769531,1,000000 000010 000100 001010 1 1000 10000 100000 100010 10010 100100 10100 101010,13,-5923.91568230279,0,5
model2,18,smc,0.012878321063336529,2,000000 00010 000100 001010 1 1000 10000 100000 10010 100100 10100 101010,12,-5923.97944869108,0,5
model2,18,smc,0.03134783463820623,3,000000 00010 001010 1 100 1000 10000 100000 10010 101010,10,-5924.289869394618,0,5
model2,18,smc,0.04399812732348822,4,000 00010 001010 1 100 10010 101010,7,-5924.94338272931,0,5
model2,18,smc,0.07040159267103156,5,000 1 10 100,4,-5925.989209463768,1,5
model2,18,smc,0.9756835634350645,6,00 1 10,3,-5930.820541607734,0,5
model2,18,smc,24.314801220604636,7,0 1,2,-6051.221174044205,0,5
model2,19,smc,0.0,0,000000 000010 000100 001000 001010 1 10000 100000 100010 10010 100100 10100 101000 101010,14,-6012.163145751236,0,8
model2,19,smc,0.001521781086921692,1,000000 000010 00100 001000 001010 1 10000 100000 100010 10010 10100 101000 101010,13,-6012.170677933273,0,8
model2,19,smc,0.0025872108695701446,2,000000 000010 00100 001010 1 1000 10000 100000 100010 10010 10100 101010,12,-6012.1834856083115,0,8
model2,19,smc,0.07275641584446037,3,000000 0010 00100 001010 1 1000 10000 100000 10100 101010,10,-6012.904007158164,0,8
model2,19,smc,0.08767030772103093,4,00000 0010 00100 001010 1 1000 10000 10100 101010,9,-6013.338117006021,0,8
model2,19,smc,0.12134102713909621,5,00000 0010 001010 1 100 1000 10000 101010,8,-6013.938936267932,0,8
model2,19,smc,0.14341918875416332,6,000 0010 001010 1 100 101010,6,-6015.359244941009,0,8
model2,19,smc,0.23169814093214813,7,000 0010 1 100 1010,5,-6016.506518796052,0,8
model2,19,smc,0.546495689701334,8,000 1 10 100,4,-6019.212608579839,1,8
model2,19,smc,2.6605385757960995,9,00 1 10,3,-6032.386909231,0,8
model2,19,smc,18.177080989693415,10,0 1,2,-6122.395134516266,0,8
model2,20,smc,0.0,0,000000 000010 000100 001000 001010 1 10000 100000 100010 10010 100100 10100 101000 101010,14,-6103.2986010327495,0,7
model2,20,smc,0.0003650784492492676,1,000000 000010 00100 001000 001010 1 10000 100000 100010 10010 10100 101000 101010,13,-6103.300404265755,0,7
model2,20,smc,0.04015114978672685,2,000000 000010 00100 001000 1 10000 100000 100010 10010 1010 10100 101000,12,-6103.49920062129,0,7
model2,20,smc,0.051892321888640784,3,000000 0010 00100 001000 1 10000 100000 1010 10100 101000,10,-6104.013110660155,0,7
model2,20,smc,0.09829344691249928,4,0000 0010 00100 001000 1 1010 10100 101000,8,-6104.986551560042,0,7
model2,20,smc,0.1209871785336154,5,0000 0010 001000 1 100 1010 101000,7,-6105.585641713752,0,7
model2,20,smc,0.12572460118100892,6,0000 001000 1 10 100 101000,6,-6106.208195506682,0,7
model2,20,smc,0.36612417588132695,7,000 1 10 100,4,-6109.834076535517,1,7
model2,20,smc,3.1369502600018526,8,00 1 10,3,-6125.367450248619,0,7
model2,20,smc,23.729092349918055,9,0 1,2,-6242.867821353673,0,7
model2,21,smc,0.0,0,000000 000010 000100 001000 001010 1 10000 100000 100010 10010 100100 10100 101000 101010,14,-5977.073378686039,0,6
model2,21,smc,0.0005103647708892822,1,000000 000010 00100 001000 001010 1 10000 100000 100010 10010 10100 101000 101010,13,-5977.075904369824,0,6
model2,21,smc,0.05618849673932891,2,000000 000010 00100 001000 1 10000 100000 100010 10010 1010 10100 101000,12,-5977.354129684565,0,6
model2,21,smc,0.09370540411434305,3,000000 000010 00100 1 1000 10000 100000 100010 10010 1010 10100,11,-5977.818112234626,0,6
model2,21,smc,0.15319831434733464,4,000000 00100 1 10 1000 10000 100000 10100,8,-5980.0939035346055,0,6
model2,21,smc,0.22976681536276694,5,000 00100 1 10 10100,5,-5983.507118218193,0,6
model2,21,smc,0.3396049310733863,6,000 1 10 100,4,-5985.188737919231,1,6
model2,21,smc,2.3173472640618624,7,00 1 10,3,-5996.663639224846,0,6
model2,21,smc,21.030539189151582,8,0 1,2,-6100.801468696198,0,6
model2,22,smc,0.0,0,000000 000010 000100 001000 001010 1 10000 100000 100010 10010 100100 10100 101000 101010,14,-5983.108587870758,0,6
model2,22,smc,0.0008065253496170044,1,000000 000010 000100 001000 1 10000 100000 100010 10010 100100 1010 10100 101000,13,-5983.11257700766,0,6
model2,22,smc,0.020446224123227275,2,000000 000010 000100 1 1000 10000 100000 100010 10010 100100 1010 10100,12,-5983.213790274187,0,6
model2,22,smc,0.04357188059269637,3,000000 000010 1 100 1000 10000 100000 100010 10010 1010,10,-5983.645245769013,0,6
model2,22,smc,0.06166031385054323,4,000000 1 10 100 1000 10000 100000,7,-5984.561209138309,0,6
model2,22,smc,0.30569633465755447,5,00000 1 10 100 1000 10000,6,-5986.074912259519,0,6
model2,22,smc,0.32371943905732425,6,000 1 10 100,4,-5989.280852495315,1,6
model2,22,smc,2.4057205702514417,7,00 1 10,3,-6001.1933602256595,0,6
model2,22,smc,20.708277024206524,8,0 1,2,-6103.735441236702,0,6
model2,23,smc,0.0,0,000000 000010 000100 001000 001010 1 10000 100000 100010 10010 100100 10100 101000 101010,14,-6019.258895103896,0,6
model2,23,smc,0.00432133674621582,1,000000 000010 000100 001000 1 10000 100000 100010 10010 100100 1010 10100 101000,13,-6019.2802613665835,0,6
model2,23,smc,0.024176962429844906,2,000000 000010 001000 1 100 10000 100000 100010 10010 1010 101000,11,-6019.519661958508,0,6
model2,23,smc,0.04956731332167402,3,000000 00010 001000 1 100 10000 100000 10010 1010 101000,10,-6019.765090972859,0,6
model2,23,smc,0.07474032939371311,4,00000 00010 001000 1 100 10000 10010 1010 101000,9,-6020.135173904536,0,6
model2,23,smc,0.09887660208241135,5,000 00010 1 100 10010 1010,6,-6021.603914930807,0,6
model2,23,smc,0.10708551823966453,6,000 1 10 100,4,-6022.664381101172,1,6
model2,23,smc,2.387763571523714,7,00 1 10,3,-6034.487967853807,0,6
model2,23,smc,17.69951648311087,8,0 1,2,-6122.13143839002,0,6
model2,24,smc,0.0,0,000000 000010 000100 001000 001010 1 10000 100000 100010 10010 100100 10100 101000 101010,14,-5999.99870873187,0,4
model2,24,smc,0.0079423189163208,1,000000 000010 001000 001010 1 100 10000 100000 100010 10010 101000 101010,12,-6000.077339001801,0,4
model2,24,smc,0.06650295217891511,2,000000 001000 1 10 100 10000 100000 101000,8,-6001.394430606944,0,4
model2,24,smc,0.079079721864526,3,0000 001000 1 10 100 101000,6,-6002.177588918809,0,4
model2,24,smc,0.092548241073298,4,000 1 10 100,4,-6003.094116276415,1,4
model2,24,smc,4.552951330811236,5,00 1 10,3,-6025.639150588537,0,4
model2,24,smc,19.24451173646236,6,0 1,2,-6120.933033427414,0,4
model2,25,smc,0.0,0,000000 000010 000100 001000 001010 1 10000 100000 100010 10010 100100 10100 101000 101010,14,-6008.474940490654,0,5
model2,25,smc,0.009492039680480957,1,000000 000010 000100 001010 1 1000 10000 100000 100010 10010 100100 10100 101010,13,-6008.5219095720395,0,5
model2,25,smc,0.013463123749835049,2,000000 000010 001010 1 100 1000 10000 100000 100010 10010 101010,11,-6008.655209122063,0,5
model2,25,smc,0.08953895373323918,3,000000 0010 001010 1 100 1000 10000 100000 101010,9,-6009.541925711308,0,5
model2,25,smc,0.10271667054857442,4,000000 1 10 100 1000 10000 100000,7,-6010.559150146746,0,5
model2,25,smc,0.1320584784956544,5,000 1 10 100,4,-6012.520873631709,1,5
model2,25,smc,2.9259139515618036,6,00 1 10,3,-6027.009237694141,0,5
model2,25,smc,16.27706401378137,7,0 1,2,-6107.6090870353255,0,5
