model_name,sample_idx,method,c,tree_idx,tree,num_contexts,likelihood,opt,opt_idx
model1,26,smc,0.06815553102472258,3,00000 000010 001000 1 100 10000 100010 10010 1010 101000,10,-1611.0751491921235,0,5
model1,26,smc,0.13778289030067872,4,00000 001000 1 10 100 10000 101000,7,-1612.835423068632,0,5
model1,26,smc,0.21692349468925182,5,000 1 10 100,4,-1615.606788012035,1,5
model1,26,smc,1.8152137833604733,6,0 1,2,-1631.067312943003,0,5
model1,26,smc,417.1264970381055,7,,1,-3407.440789912506,0,5
model1,27,smc,0.0,0,000000 000010 000100 001000 001010 1 10000 100000 100010 10010 100100 10100 101000 101010,14,-1716.01904791897,0,5
model1,27,smc,0.012122094631195068,1,000000 000010 000100 001000 1 10000 100000 100010 10010 100100 1010 10100 101000,13,-1716.0706601659494,0,5
model1,27,smc,0.05648177601469406,2,000000 000010 00100 001000 1 10000 100000 100010 10010 1010 10100 101000,12,-1716.3111800894715,0,5
model1,27,smc,0.06719636306366643,3,000000 00100 001000 1 10 10000 100000 10100 101000,9,-1717.169665079421,0,5
model1,27,smc,0.16611932649655775,4,0000 00100 001000 1 10 10100 101000,7,-1718.5845306911629,0,5
model1,27,smc,0.2918284465020371,5,00 1 10,3,-1723.5555771658169,1,5
model1,27,smc,3.6429679333333747,6,0 1,2,-1739.0694928541784,0,5
model1,27,smc,388.2849081516391,7,,1,-3392.61825998344,0,5
model1,28,smc,0.0,0,000000 000010 000100 001000 001010 1 10000 100000 100010 10010 100100 10100 101000 101010,14,-1721.300897830662,0,6
model1,28,smc,0.029042363166809082,1,000000 000010 000100 001010 1 1000 10000 100000 100010 10010 100100 10100 101010,13,-1721.4245590521732,0,6
model1,28,smc,0.0294297708540725,2,00000 000010 000100 001010 1 1000 10000 100010 10010 100100 10100 101010,12,-1721.5498866247092,0,6
model1,28,smc,0.11500955268769436,3,00000 00010 000100 001010 1 1000 10000 10010 100100 10100 101010,11,-1722.0396620167332,0,6
model1,28,smc,0.11960177908286576,4,000 00010 000100 001010 1 10010 100100 10100 101010,9,-1723.0583214668268,0,6
model1,28,smc,0.19654786646741867,5,000 000100 1 10 100100 10100,6,-1725.5693244351717,0,6
model1,28,smc,0.25536197277532025,6,00 1 10,3,-1728.8317475591766,1,6
model1,28,smc,3.5031241310322905,7,0 1,2,-1743.7501227543744,0,6
model1,28,smc,386.9491582995727,8,,1,-3391.6104907626905,0,6
model1,29,smc,0.0,0,000000 000010 000100 001000 001010 1 10000 100000 100010 10010 100100 10100 101000 101010,14,-1705.2813121939903,0,8
model1,29,smc,0.007633119821548462,1,000000 00010 000100 001000 001010 1 10000 100000 10010 100100 10100 101000 101010,13,-1705.3138131735711,0,8
model1,29,smc,0.007737892011690922,2,000000 000100 0010 001000 001010 1 10000 100000 100100 10100 101000 101010,12,-1705.346765503358,0,8
model1,29,smc,0.024158717518229164,3,0000 000100 0010 001000 001010 1 100100 10100 101000 101010,10,-1705.5525175596435,0,8
model1,29,smc,0.02909821377866781,4,0000 000100 0010 001010 1 1000 100100 10100 101010,9,-1705.6764196398613,0,8
model1,29,smc,0.04477332306614151,5,0000 000100 1 10 1000 100100 10100,7,-1706.0577097746116,0,8
model1,29,smc,0.061319580777335514,6,0000 00100 1 10 1000 10100,6,-1706.3188323751515,0,8
model1,29,smc,0.06841166363183146,7,0000 1 10 100 1000,5,-1706.6101547972253,0,8
model1,29,smc,0.13507033710354785,8,00 1 10,3,-1707.7605471502081,1,8
model1,29,smc,3.5237814024596146,9,0 1,2,-1722.7668988532919,0,8
model1,29,smc,392.65847095386073,10,,1,-3394.9409006661745,0,8
model1,30,smc,0.0,0,000000 000010 000100 001000 001010 1 10000 100000 100010 10010 100100 10100 101000 101010,14,-1714.9499508715949,0,5
model1,30,smc,0.0003725290298461914,1,000000 000010 001000 001010 1 100 10000 100000 100010 10010 101000 101010,12,-1714.9531040333195,0,5
model1,30,smc,0.0020861612903821936,2,000000 00010 001000 001010 1 100 10000 100000 10010 101000 101010,11,-1714.961968417618,0,5
model1,30,smc,0.012978864675022909,3,000000 001000 1 10 100 10000 100000 101000,8,-1715.127751165845,0,5
model1,30,smc,0.037643371489927316,4,000000 1 10 100 1000 10000 100000,7,-1715.2880569376034,0,5
model1,30,smc,0.08922730766407869,5,00 1 10,3,-1716.8079459318947,1,5
model1,30,smc,3.4701741664461667,6,0 1,2,-1731.5860102882793,0,5
model1,30,smc,390.2770741251637,7,,1,-3393.6186167897804,0,5
model1,31,smc,0.0,0,000000 000010 000100 001000 001010 1 10000 100000 100010 10010 100100 10100 101000 101010,14,-1700.234573181668,0,6
model1,31,smc,0.005900859832763672,1,000000 000010 000100 001000 1 10000 100000 100010 10010 100100 1010 10100 101000,13,-1700.2596795200811,0,6
model1,31,smc,0.008471279802968468,2,000000 000100 0010 001000 1 10000 100000 100100 1010 10100 101000,11,-1700.3318273593118,0,6
model1,31,smc,0.07202365553657171,3,000000 000100 0010 1 1000 10000 100000 100100 1010 10100,10,-1700.6385190109247,0,6
model1,31,smc,0.07703717399040554,4,000 000100 0010 1 100100 1010 10100,7,-1701.6226962749315,0,6
model1,31,smc,0.0867139870074011,5,000 000100 1 10 100100 10100,6,-1701.9919727583958,0,6
model1,31,smc,0.14495252417068222,6,000 1 10 100,4,-1703.2265360891274,1,6
model1,31,smc,0.3194988133546055,7,00 1 10,3,-1704.5871492424058,0,6
model1,31,smc,1.6536407860547113,8,0 1,2,-1711.6293365376714,0,6
model1,31,smc,395.6575532855868,9,,1,-3396.575242843356,0,6
model1,32,smc,0.0,0,000000 000010 000100 001000 001010 1 10000 100000 100010 10010 100100 10100 101000 101010,14,-1707.2475251123617,0,8
model1,32,smc,0.041507184505462646,1,000000 000010 000100 001000 1 10000 100000 100010 10010 100100 1010 10100 101000,13,-1707.4242778817884,0,8
model1,32,smc,0.05807962517839771,2,000000 000100 0010 001000 1 10000 100000 100100 1010 10100 101000,11,-1707.91894237784,0,8
model1,32,smc,0.07320254691882365,3,000000 0010 00100 001000 1 10000 100000 1010 10100 101000,10,-1708.2306620813174,0,8
model1,32,smc,0.0858666795685767,4,00000 0010 00100 001000 1 10000 1010 10100 101000,9,-1708.596328922779,0,8
model1,32,smc,0.15635196642245522,5,00000 0010 001000 1 100 10000 1010 101000,8,-1709.2621585447541,0,8
model1,32,smc,0.17674527703364268,6,000 0010 1 100 1010,5,-1711.520201980044,0,8
model1,32,smc,0.2547774165693755,7,000 1 10 100,4,-1712.6051939159927,0,8
model1,32,smc,0.350930293095452,8,00 1 10,3,-1714.0996367810485,1,8
model1,32,smc,4.106142142428373,9,0 1,2,-1731.5860102882793,0,8
model1,32,smc,390.27707113705344,10,,1,-3393.6186167897804,0,8
model1,33,smc,0.0,0,000000 000010 000100 001000 001010 1 10000 100000 100010 10010 100100 10100 101000 101010,14,-1694.7580457081822,0,8
model1,33,smc,5.21540641784668e-05,1,000000 00010 000100 001000 001010 1 10000 100000 10010 100100 10100 101000 101010,13,-1694.7582604290096,0,8
model1,33,smc,0.005409120954591451,2,00000 00010 000100 001000 001010 1 10000 10010 100100 10100 101000 101010,12,-1694.7812936406112,0,8
model1,33,smc,0.047161722925117604,3,00000 00010 000100 001010 1 1000 10000 10010 100100 10100 101010,11,-1694.9821064508437,0,8
model1,33,smc,0.053561167983225084,4,00000 000100 0010 001010 1 1000 10000 100100 10100 101010,10,-1695.21019854117,0,8
model1,33,smc,0.06682178078574533,5,00000 0010 001010 1 100 1000 10000 101010,8,-1695.7793300114786,0,8
model1,33,smc,0.122231793084486,6,00000 0010 1 100 1000 10000 1010,7,-1696.2998644919476,0,8
model1,33,smc,0.15413482874353424,7,00000 1 10 100 1000 10000,6,-1696.9562603459983,0,8
model1,33,smc,0.20076108538784376,8,000 1 10 100,4,-1698.6661647107398,1,8
model1,33,smc,1.15159477603456,9,00 1 10,3,-1703.5703140777496,0,8
model1,33,smc,2.4178630909488463,10,0 1,2,-1713.8670162104672,0,8
model1,33,smc,395.05574120052734,11,,1,-3396.250019391885,0,8
model1,34,smc,0.0,0,000000 000010 000100 001000 001010 1 10000 100000 100010 10010 100100 10100 101000 101010,14,-1667.331299926068,0,8
model1,34,smc,0.0070855021476745605,1,000000 000010 000100 001000 1 10000 100000 100010 10010 100100 1010 10100 101000,13,-1667.361471844813,0,8
model1,34,smc,0.03366134652516006,2,00000 000010 000100 001000 1 10000 100010 10010 100100 1010 10100 101000,12,-1667.5048189068457,0,8
model1,34,smc,0.03496138531131848,3,0000 000010 000100 001000 1 100010 10010 100100 1010 10100 101000,11,-1667.653700002862,0,8
model1,34,smc,0.062289135297795756,4,0000 000010 000100 1 1000 100010 10010 100100 1010 10100,10,-1667.9189627842281,0,8
model1,34,smc,0.06525409695955406,5,0000 000010 1 100 1000 100010 10010 1010,8,-1668.4747258047446,0,8
model1,34,smc,0.06898635068534241,6,00 000010 1 100010 10010 1010,6,-1669.0622755293984,0,8
model1,34,smc,0.12617656615055708,7,00 0010 1 1010,4,-1670.1369245856824,0,8
model1,34,smc,0.6829855442646677,8,00 1 10,3,-1673.0454767635365,1,8
model1,34,smc,1.2682327885491071,9,0 1,2,-1678.4463600209783,0,8
model1,34,smc,404.57192820581815,10,,1,-3401.3549821220604,0,8
model1,35,smc,0.0,0,000000 000010 000100 001000 001010 1 10000 100000 100010 10010 100100 10100 101000 101010,14,-1662.451223392913,0,6
model1,35,smc,0.004205852746963501,1,00000 000010 000100 001000 001010 1 10000 100010 10010 100100 10100 101000 101010,13,-1662.4691284582464,0,6
model1,35,smc,0.04193900077728574,2,00000 000010 000100 001010 1 1000 10000 100010 10010 100100 10100 101010,12,-1662.6477286598033,0,6
model1,35,smc,0.06749234868118309,3,00000 000010 000100 1 1000 10000 100010 10010 100100 1010 10100,11,-1662.9351364439026,0,6
model1,35,smc,0.07568688105199553,4,00000 000010 00100 1 1000 10000 100010 10010 1010 10100,10,-1663.257437793056,0,6
model1,35,smc,0.08129259426481357,5,00000 00100 1 10 1000 10000 10100,7,-1664.296014858185,0,6
model1,35,smc,0.08196676218129356,6,00 1 10,3,-1665.692251620038,1,6
model1,35,smc,1.3583697644300101,7,0 1,2,-1671.4769723558534,0,6
model1,35,smc,406.4277457369352,8,,1,-3402.2887603723,0,6
model1,36,smc,0.0,0,000000 000010 000100 001000 001010 1 10000 100000 100010 10010 100100 10100 101000 101010,14,-1683.154693627818,0,6
model1,36,smc,0.009655952453613281,1,000000 00010 000100 001000 001010 1 10000 100000 10010 100100 10100 101000 101010,13,-1683.1958017508202,0,6
model1,36,smc,0.02533260260029202,2,000000 00010 000100 001000 1 10000 100000 10010 100100 1010 10100 101000,12,-1683.3036820059071,0,6
model1,36,smc,0.07687683282878927,3,000000 000100 001000 1 10 10000 100000 100100 10100 101000,10,-1683.9584413068956,0,6
model1,36,smc,0.14411915824303662,4,0000 000100 001000 1 10 100100 10100 101000,8,-1685.185924481979,0,6
model1,36,smc,0.15356563346391888,5,000 000100 1 10 100100 10100,6,-1686.4938707733947,0,6
model1,36,smc,0.22459254874770745,6,00 1 10,3,-1689.3631302396789,1,6
model1,36,smc,5.228537955641281,7,0 1,2,-1711.6293365376714,0,6
model1,36,smc,395.6575529500774,8,,1,-3396.575242843356,0,6
model1,37,smc,0.0,0,000000 000010 000100 001000 001010 1 10000 100000 100010 10010 100100 10100 101000 101010,14,-1712.347983697182,0,7
model1,37,smc,0.011704862117767334,1,000000 000010 00100 001000 001010 1 10000 100000 100010 10010 10100 101000 101010,13,-1712.3978251315702,0,7
model1,37,smc,0.0144186725691553,2,000000 00010 00100 001000 001010 1 10000 100000 10010 10100 101000 101010,12,-1712.4592256153428,0,7
model1,37,smc,0.03902164284054163,3,000000 00010 00100 001000 1 10000 100000 10010 1010 10100 101000,11,-1712.6254019459404,0,7
model1,37,smc,0.06710068955824697,4,000000 00100 001000 1 10 10000 100000 10100 101000,9,-1713.1968902829892,0,7
model1,37,smc,0.1194880035675536,5,000000 001000 1 10 100 10000 100000 101000,8,-1713.7057411523228,0,7
model1,37,smc,0.13559230935547878,6,000000 1 10 100 1000 10000 100000,7,-1714.2831646427187,0,7
model1,37,smc,0.38018905745117515,7,000 1 10 100,4,-1719.140378673579,1,7
model1,37,smc,0.5890412674419645,8,00 1 10,3,-1721.6488678009619,0,7
model1,37,smc,4.385536703351659,9,0 1,2,-1740.3250934914656,0,7
model1,37,smc,387.91138013500756,10,,1,-3392.283160661512,0,7
model1,38,smc,0.0,0,000000 000010 000100 001000 001010 1 10000 100000 100010 10010 100100 10100 101000 101010,14,-1660.2536035509322,0,7
model1,38,smc,0.010006129741668701,1,000000 000010 000100 001000 1 10000 100000 100010 10010 100100 1010 10100 101000,13,-1660.296212001442,0,7
model1,38,smc,0.029779574926669383,2,000000 000100 0010 001000 1 10000 100000 100100 1010 10100 101000,11,-1660.5497932201629,0,7
model1,38,smc,0.04805476061156945,3,000000 0010 00100 001000 1 10000 100000 1010 10100 101000,10,-1660.7544352010557,0,7
model1,38,smc,0.08268173092465178,4,000000 00100 001000 1 10 10000 100000 10100 101000,9,-1661.1065130358768,0,7
model1,38,smc,0.08587005210110865,5,00000 00100 001000 1 10 10000 10100 101000,8,-1661.4721798773385,0,7
model1,38,smc,0.09863815407241751,6,000 00100 1 10 10100,5,-1662.732358752488,0,7
model1,38,smc,0.20551799545619312,7,000 1 10 100,4,-1663.6075720699773,1,7
model1,38,smc,0.8961784852188477,8,00 1 10,3,-1667.4240338943646,0,7
model1,38,smc,2.04398424354505,9,0 1,2,-1676.1285368814997,0,7
model1,38,smc,405.18947664052394,10,,1,-3401.667062074236,0,7
model1,39,smc,0.0,0,000000 000010 000100 001000 001010 1 10000 100000 100010 10010 100100 10100 101000 101010,14,-1681.926094061209,0,7
model1,39,smc,0.004090368747711182,1,00000 000010 000100 001000 001010 1 10000 100010 10010 100100 10100 101000 101010,13,-1681.9435023042317,0,7
model1,39,smc,0.0076889697365745135,2,00000 000010 00100 001000 001010 1 10000 100010 10010 10100 101000 101010,12,-1681.9762341347134,0,7
model1,39,smc,0.028550274599144346,3,00000 0010 00100 001000 001010 1 10000 10100 101000 101010,10,-1682.2193651208438,0,7
model1,39,smc,0.0290308096072662,4,0000 0010 00100 001000 001010 1 10100 101000 101010,9,-1682.342989147714,0,7
model1,39,smc,0.09115386873987334,5,0000 0010 001000 001010 1 100 101000 101010,8,-1682.731173278355,0,7
model1,39,smc,0.1918301081031858,6,0000 001000 1 10 100 101000,6,-1684.3650186039035,0,7
model1,39,smc,0.23113918537633754,7,000 1 10 100,4,-1686.333660904289,1,7
model1,39,smc,2.024171311216157,8,00 1 10,3,-1694.9537767336715,0,7
model1,39,smc,2.861239922272447,9,0 1,2,-1707.1386426021402,0,7
model1,39,smc,396.8642145493015,10,,1,-3397.22322303442,0,7
model1,40,smc,0.0,0,000000 000010 000100 001000 001010 1 10000 100000 100010 10010 100100 10100 101000 101010,14,-1712.5641652099662,0,8
model1,40,smc,0.010870397090911865,1,000000 00010 000100 001000 001010 1 10000 100000 10010 100100 10100 101000 101010,13,-1712.61044829505,0,8
model1,40,smc,0.029913667071834737,2,000000 00010 000100 001000 1 10000 100000 10010 100100 1010 10100 101000,12,-1712.7378158248262,0,8
model1,40,smc,0.0520033168977822,3,000000 00010 001000 1 100 10000 100000 10010 1010 101000,10,-1713.1807355380895,0,8
model1,40,smc,0.0636995118265545,4,000000 0010 001000 1 100 10000 100000 1010 101000,9,-1713.451977842465,0,8
model1,40,smc,0.07441394418793548,5,000000 001000 1 10 100 10000 100000 101000,8,-1713.768874807923,0,8
model1,40,smc,0.1355443093089126,6,0000 001000 1 10 100 101000,6,-1714.923330013792,0,8
model1,40,smc,0.14451237654741617,7,000 1 10 100,4,-1716.1541272773009,0,8
model1,40,smc,0.5310000910399386,8,00 1 10,3,-1718.4154351289703,1,8
model1,40,smc,4.633533634528948,9,0 1,2,-1738.1477852659095,0,8
model1,40,smc,388.5013442888576,10,,1,-3392.61825998344,0,8
model1,41,smc,0.0,0,000000 000010 000100 001000 001010 1 10000 100000 100010 10010 100100 10100 101000 101010,14,-1665.080475964267,0,6
model1,41,smc,0.0005438923835754395,1,000000 00010 000100 001000 001010 1 10000 100000 10010 100100 10100 101000 101010,13,-1665.0827785441352,0,6
model1,41,smc,0.048689491828790565,2,000000 00010 001000 001010 1 100 10000 100000 10010 101000 101010,11,-1665.4974555457297,0,6
model1,41,smc,0.05615424660588212,3,000000 00010 001010 1 100 1000 10000 100000 10010 101010,10,-1665.7365843812522,0,6
model1,41,smc,0.0654235903706441,4,000000 00010 1 100 1000 10000 100000 10010 1010,9,-1666.0151968455393,0,6
model1,41,smc,0.09628171962064581,5,000000 1 10 100 1000 10000 100000,7,-1666.8352431902658,0,6
model1,41,smc,0.1291324529845197,6,000 1 10 100,4,-1668.4849486120602,1,6
model1,41,smc,1.0002081239185139,7,00 1 10,3,-1672.7444234997156,0,6
model1,41,smc,2.423740474361167,8,0 1,2,-1683.066153098654,0,6
model1,41,smc,403.3399677438437,9,,1,-3400.72836009024,0,6
model1,42,smc,0.0,0,000000 000010 000100 001000 001010 1 10000 100000 100010 10010 100100 10100 101000 101010,14,-1658.2977965727114,0,6
model1,42,smc,0.012323260307312012,1,000000 000010 00100 001000 001010 1 10000 100000 100010 10010 10100 101000 101010,13,-1658.350272238075,0,6
model1,42,smc,0.01269578015561379,2,000000 000010 00100 001000 1 10000 100000 100010 10010 1010 10100 101000,12,-1658.404316302116,0,6
model1,42,smc,0.017627939272381685,3,000000 00100 001000 1 10 10000 100000 10100 101000,9,-1658.629459530975,0,6
model1,42,smc,0.035449099737402526,4,000000 00100 1 10 1000 10000 100000 10100,8,-1658.7804053296488,0,6
model1,42,smc,0.05383769148527616,5,000 00100 1 10 10100,5,-1659.4682143198127,0,6
model1,42,smc,0.1101617407216561,6,000 1 10 100,4,-1659.9373429546902,1,6
model1,42,smc,0.22804865027046528,7,00 1 10,3,-1660.9084939564013,0,6
model1,42,smc,4.1182333243331675,8,0 1,2,-1678.4463600209783,0,6
model1,42,smc,404.5719275076866,9,,1,-3401.3549821220604,0,6
model1,43,smc,0.0,0,000000 000010 000100 001000 001010 1 10000 100000 100010 10010 100100 10100 101000 101010,14,-1712.174518742074,0,5
model1,43,smc,0.021383166313171387,1,00000 000010 000100 001000 001010 1 10000 100010 10010 100100 10100 101000 101010,13,-1712.2655534679063,0,5
model1,43,smc,0.11492865551954168,2,00000 000010 001000 001010 1 100 10000 100010 10010 101000 101010,11,-1713.244359796582,0,5
model1,43,smc,0.1732756387711329,3,00000 000010 001010 1 100 1000 10000 100010 10010 101010,10,-1713.982255179668,0,5
model1,43,smc,0.17593457426729864,4,000 000010 001010 1 100 100010 10010 101010,8,-1715.4807112261883,0,5
model1,43,smc,0.24421746208109205,5,000 1 10 100,4,-1719.6407273944087,1,5
model1,43,smc,0.4397182931050938,6,00 1 10,3,-1721.5133059425139,0,5
model1,43,smc,2.3652650892648754,7,0 1,2,-1731.5860102882793,0,5
model1,43,smc,390.2770765890434,8,,1,-3393.6186167897804,0,5
model1,44,smc,0.0,0,00000 000010 000100 001000 001010 1 10000 100010 10010 100100 10100 101000 101010,13,-1681.3698255670324,0,9
model1,44,smc,0.0017955899238586426,1,00000 000010 00100 001000 001010 1 10000 100010 10010 10100 101000 101010,12,-1681.3774610957,0,9
model1,44,smc,0.007793285765500535,2,00000 00010 00100 001000 001010 1 10000 10010 10100 101000 101010,11,-1681.4106367142838,0,9
model1,44,smc,0.015467264167454434,3,00000 00010 001000 001010 1 100 10000 10010 101000 101010,10,-1681.4764749947626,0,9
model1,44,smc,0.040679248962459426,4,00000 0010 001000 001010 1 100 10000 101000 101010,9,-1681.6496962714516,0,9
model1,44,smc,0.1980376088492162,5,00000 0010 001010 1 100 1000 10000 101010,8,-1682.493058347807,0,9
model1,44,smc,0.23828832305804226,6,00000 0010 1 100 1000 10000 1010,7,-1683.5078298936994,0,9
model1,44,smc,0.25401645004677653,7,00000 1 10 100 1000 10000,6,-1684.5895684531022,0,9
model1,44,smc,0.3045355104260862,8,0000 1 10 100 1000,5,-1685.886435692601,0,9
model1,44,smc,0.3697479520790948,9,00 1 10,3,-1689.035622081317,1,9
model1,44,smc,2.127454746311131,10,0 1,2,-1698.0955765035874,0,9
model1,44,smc,399.2896971045616,11,,1,-3398.50931960225,0,9
model1,45,smc,0.0,0,000000 000010 000100 001000 001010 1 10000 100000 100010 10010 100100 10100 101000 101010,14,-1640.45956621484,0,7
model1,45,smc,0.00772625207901001,1,000000 000010 000100 001000 1 10000 100000 100010 10010 100100 1010 10100 101000,13,-1640.4924642991311,0,7
model1,45,smc,0.04136510366159474,2,0000 000010 000100 001000 1 100010 10010 100100 1010 10100 101000,11,-1640.844766491796,0,7
model1,45,smc,0.05276354890112968,3,0000 000010 000100 1 1000 100010 10010 100100 1010 10100,10,-1641.069441987311,0,7
model1,45,smc,0.057754911121509926,4,0000 00010 000100 1 1000 10010 100100 1010 10100,9,-1641.315368996251,0,7
model1,45,smc,0.19609807361136736,5,0000 00010 1 100 1000 10010 1010,7,-1642.985571183889,0,7
model1,45,smc,0.29003166654249757,6,0000 1 10 100 1000,5,-1645.4558134178785,0,7
model1,45,smc,0.4648474841156365,7,000 1 10 100,4,-1647.4353993927507,1,7
model1,45,smc,1.0244688226812348,8,00 1 10,3,-1651.7981839034405,0,7
model1,45,smc,4.072947899643417,9,0 1,2,-1669.1432047429626,0,7
model1,45,smc,407.04845824349684,10,,1,-3402.5983789257716,0,7
model1,46,smc,0.0,0,000000 000010 000100 001000 001010 1 10000 100000 100010 10010 100100 10100 101000 101010,14,-1640.443458047971,0,7
model1,46,smc,0.00038743019104003906,1,000000 00010 000100 001000 001010 1 10000 100000 10010 100100 10100 101000 101010,13,-1640.4450831085546,0,7
model1,46,smc,0.02236709158207062,2,000000 00010 00100 001000 001010 1 10000 100000 10010 10100 101000 101010,12,-1640.5403354356317,0,7
model1,46,smc,0.023067414828391572,3,00000 00010 00100 001000 001010 1 10000 10010 10100 101000 101010,11,-1640.6385609414108,0,7
model1,46,smc,0.02844648584539603,4,00000 00010 001000 001010 1 100 10000 10010 101000 101010,10,-1640.7596763525064,0,7
model1,46,smc,0.07692465556551831,5,00000 0010 001000 001010 1 100 10000 101000 101010,9,-1641.0872600953294,0,7
model1,46,smc,0.11724844359506123,6,00 0010 001010 1 101010,5,-1643.0844787887036,0,7
model1,46,smc,0.14500279706316888,7,00 1 10,3,-1644.3194352027008,1,7
model1,46,smc,2.2720331673172125,8,0 1,2,-1653.9950865903586,0,7
model1,46,smc,411.0377078267942,9,,1,-3404.4388684011105,0,7
model1,47,smc,0.0,0,000000 000010 000100 001000 001010 1 10000 100000 100010 10010 100100 10100 101000 101010,14,-1684.6675398895054,0,8
model1,47,smc,0.0165402889251709,1,000000 000010 000100 001010 1 1000 10000 100000 100010 10010 100100 10100 101010,13,-1684.7379695563395,0,8
model1,47,smc,0.033661156749964505,2,00000 000010 000100 001010 1 1000 10000 100010 10010 100100 10100 101010,12,-1684.8813166183722,0,8
model1,47,smc,0.04500390203751471,3,0000 000010 000100 001010 1 1000 100010 10010 100100 10100 101010,11,-1685.0729700453494,0,8
model1,47,smc,0.07148460708461857,4,000 000010 000100 001010 1 100010 10010 100100 10100 101010,10,-1685.3773902317766,0,8
model1,47,smc,0.08297175982104213,5,000 000010 001010 1 100 100010 10010 101010,8,-1686.0840755874824,0,8
model1,47,smc,0.13858949494571515,6,000 000010 1 100 100010 10010 1010,7,-1686.6742709108444,0,8
model1,47,smc,0.24522244216398958,7,00 000010 1 100010 10010 1010,6,-1687.7185667052345,0,8
model1,47,smc,0.25627554281832665,8,00 1 10,3,-1690.99267860067,1,8
model1,47,smc,3.489108453291948,9,0 1,2,-1705.8513706836584,0,8
model1,47,smc,397.242279703796,10,,1,-3397.54597999112,0,8
model1,48,smc,0.0,0,000000 000010 000100 001000 001010 1 10000 100000 100010 10010 100100 10100 101000 101010,14,-1699.5653000295647,0,5
model1,48,smc,0.006798654794692993,1,000000 000010 000100 001000 1 10000 100000 100010 10010 100100 1010 10100 101000,13,-1699.5942473869645,0,5
model1,48,smc,0.035304188554685645,2,000000 000010 001000 1 100 10000 100000 100010 10010 1010 101000,11,-1699.8949310808903,0,5
model1,48,smc,0.06366654612572384,3,0000 000010 001000 1 100 100010 10010 1010 101000,9,-1700.4371627787154,0,5
model1,48,smc,0.0642215437016374,4,0000 001000 1 10 100 101000,6,-1701.2576386592682,0,5
model1,48,smc,0.14516915397121577,5,000 1 10 100,4,-1702.4940138084708,1,5
model1,48,smc,1.3233151290579008,6,00 1 10,3,-1708.1294597332935,0,5
model1,48,smc,2.6172065146194816,7,0 1,2,-1719.2750864620018,0,5
model1,48,smc,393.6324999830415,8,,1,-3395.5971052320497,0,5
model1,49,smc,0.0,0,000000 000010 000100 001000 001010 1 10000 100000 100010 10010 100100 10100 101000 101010,14,-1670.3009335319794,0,7
model1,49,smc,0.0005438923835754395,1,000000 00010 000100 001000 001010 1 10000 100000 10010 100100 10100 101000 101010,13,-1670.3032361118476,0,7
model1,49,smc,0.0020191057370499976,2,000000 00010 00100 001000 001010 1 10000 100000 10010 10100 101000 101010,12,-1670.311810321116,0,7
model1,49,smc,0.0041350620818626695,3,000000 0010 00100 001000 001010 1 10000 100000 10100 101000 101010,11,-1670.329392141679,0,7
model1,49,smc,0.034998836955258315,4,00000 0010 00100 001000 001010 1 10000 10100 101000 101010,10,-1670.4784349409856,0,7
model1,49,smc,0.036809201310146214,5,000 0010 00100 001010 1 10100 101010,7,-1670.948685877227,0,7
model1,49,smc,0.07356765967714726,6,000 0010 001010 1 100 101010,6,-1671.2619635996489,0,7
model1,49,smc,0.18601017650688875,7,000 1 10 100,4,-1672.8462448631544,1,7
model1,49,smc,0.8900664407582767,8,00 1 10,3,-1676.636668560497,0,7
model1,49,smc,2.3572112038310724,9,0 1,2,-1686.6750801168957,0,7
model1,49,smc,402.3446072730495,10,,1,-3400.0984545234305,0,7
model1,50,smc,0.0,0,00000 000010 000100 001000 001010 1 10000 100010 10010 100100 10100 101000 101010,13,-1696.6144719281065,0,6
model1,50,smc,0.0050514936447143555,1,00000 000010 000100 001010 1 1000 10000 100010 10010 100100 10100 101010,12,-1696.6359542735704,0,6
model1,50,smc,0.005647534070618576,2,00000 000010 000100 1 1000 10000 100010 10010 100100 1010 10100,11,-1696.6599928214678,0,6
model1,50,smc,0.00672040555828217,3,00000 000010 00100 1 1000 10000 100010 10010 1010 10100,10,-1696.6886107043547,0,6
model1,50,smc,0.019304267046907755,4,00000 00010 00100 1 1000 10000 10010 1010 10100,9,-1696.7708153822718,0,6
model1,50,smc,0.16540451161852218,5,00 00010 1 10010 1010,5,-1699.5883043538565,0,6
model1,50,smc,0.3996924446653777,6,00 1 10,3,-1702.9925332092862,1,6
model1,50,smc,1.8029967588893978,7,0 1,2,-1710.6707662004346,0,6
model1,50,smc,395.88264336661285,8,,1,-3396.575242843356,0,6
model1,51,smc,0.0,0,000000 000010 000100 001000 001010 1 10000 100000 100010 10010 100100 10100 101000 101010,14,-1710.2133073178625,0,4
model1,51,smc,0.010259449481964111,1,000000 000010 001000 001010 1 100 10000 100000 100010 10010 101000 101010,12,-1710.3006859539819,0,4
model1,51,smc,0.20496892749588547,2,00 000010 001010 1 100010 10010 101010,7,-1714.6649991953245,0,4
model1,51,smc,0.22320047193188564,3,00 0010 001010 1 101010,5,-1716.5660184152407,0,4
model1,51,smc,0.4060156790975892,4,00 1 10,3,-1720.0240951695082,1,4
model1,51,smc,4.255790843283048,5,0 1,2,-1738.1477852659095,0,4
model1,51,smc,388.50133961783456,6,,1,-3392.61825998344,0,4
