model_name,sample_idx,method,c,tree_idx,tree,num_contexts,likelihood,opt,opt_idx
model1,6,smc,0.048226911016448215,2,000000 000100 0010 001010 1 1000 10000 100000 100100 10100 101010,11,-6837.673955516844,0,6
model1,6,smc,0.06498910042633321,3,000000 000100 1 10 1000 10000 100000 100100 10100,9,-6838.317542979836,0,6
model1,6,smc,0.06928380185032995,4,00000 000100 1 10 1000 10000 100100 10100,8,-6838.660618095579,0,6
model1,6,smc,0.07348907180235678,5,000 000100 1 10 100100 10100,6,-6839.388406818981,0,6
model1,6,smc,0.11928850880648426,6,000 1 10 100,4,-6840.569768950281,1,6
model1,6,smc,1.5932166898283562,7,00 1 10,3,-6848.458967775826,0,6
model1,6,smc,12.3297125570093,8,0 1,2,-6909.512541392625,0,6
model1,7,smc,0.0,0,000000 000010 000100 001000 001010 1 10000 100000 100010 10010 100100 10100 101000 101010,14,-6726.521199821126,0,7
model1,7,smc,0.0077858567237854,1,000000 000010 000100 001000 1 10000 100000 100010 10010 100100 1010 10100 101000,13,-6726.559752559608,0,7
model1,7,smc,0.061101381248374054,2,000000 000010 000100 1 1000 10000 100000 100010 10010 100100 1010 10100,12,-6726.862287517271,0,7
model1,7,smc,0.08641536030047837,3,000000 000100 0010 1 1000 10000 100000 100100 1010 10100,10,-6727.718028196795,0,7
model1,7,smc,0.092006054627715,4,000 000100 0010 1 100100 1010 10100,7,-6729.08479900952,0,7
model1,7,smc,0.19248099371080218,5,000 000100 1 10 100100 10100,6,-6730.037909947569,0,7
model1,7,smc,0.29672662426611945,6,000 00100 1 10 10100,5,-6731.5072109447865,0,7
model1,7,smc,0.3923650907917624,7,000 1 10 100,4,-6733.450084797197,1,7
model1,7,smc,0.752083465809414,8,00 1 10,3,-6737.17420688136,0,7
model1,7,smc,8.510807139737999,9,0 1,2,-6779.317536518671,0,7
model1,8,smc,0.0,0,000000 000010 000100 001000 001010 1 10000 100000 100010 10010 100100 10100 101000 101010,14,-6596.587186518,0,5
model1,8,smc,0.03867596387863159,1,0000 000010 000100 001000 001010 1 100010 10010 100100 10100 101000 101010,12,-6596.9701944951785,0,5
model1,8,smc,0.03921981419108267,2,0000 000010 000100 001000 1 100010 10010 100100 1010 10100 101000,11,-6597.164397472892,0,5
model1,8,smc,0.2625036495864915,3,0000 000010 001000 1 100 100010 10010 1010 101000,9,-6599.764082905506,0,5
model1,8,smc,0.31400481230561406,4,0000 001000 1 10 100 101000,6,-6604.428625749628,0,5
model1,8,smc,0.38940201150824993,5,000 1 10 100,4,-6608.2850319085455,1,5
model1,8,smc,0.7458058713247873,6,00 1 10,3,-6611.9780544144705,0,5
model1,8,smc,9.47079815201251,7,0 1,2,-6658.875014697078,0,5
model1,9,smc,0.0,0,000000 000010 000100 001000 001010 1 10000 100000 100010 10010 100100 10100 101000 101010,14,-6727.18478079228,0,7
model1,9,smc,0.0010132789611816406,1,000000 000010 00100 001000 001010 1 10000 100000 100010 10010 10100 101000 101010,13,-6727.189790975599,0,7
model1,9,smc,0.006221224244207235,2,000000 000010 00100 001000 1 10000 100000 100010 10010 1010 10100 101000,12,-6727.220590681967,0,7
model1,9,smc,0.031079777100731662,3,00000 000010 00100 001000 1 10000 100010 10010 1010 10100 101000,11,-6727.374489621501,0,7
model1,9,smc,0.03261450129999567,4,00000 000010 00100 1 1000 10000 100010 10010 1010 10100,10,-6727.535974230297,0,7
model1,9,smc,0.07790362639152751,5,000 000010 00100 1 100010 10010 1010 10100,8,-6728.307469997359,0,7
model1,9,smc,0.1336476343241266,6,000 000010 1 100 100010 10010 1010,7,-6728.969244001186,0,7
model1,9,smc,0.1728868016606856,7,000 1 10 100,4,-6731.5374176267,1,7
model1,9,smc,1.014392128849672,8,00 1 10,3,-6736.560397666267,0,7
model1,9,smc,11.395163749699027,9,0 1,2,-6792.986322252407,0,7
model1,10,smc,0.0,0,000000 000010 000100 001000 001010 1 10000 100000 100010 10010 100100 10100 101000 101010,14,-6742.836339779285,0,5
model1,10,smc,0.015474855899810791,1,000000 000010 00100 001000 001010 1 10000 100000 100010 10010 10100 101000 101010,13,-6742.9129516273715,0,5
model1,10,smc,0.12615725555331636,2,00000 000010 00100 001000 001010 1 10000 100010 10010 10100 101000 101010,12,-6743.537635578907,0,5
model1,10,smc,0.15467134740474323,3,000 000010 00100 001010 1 100010 10010 10100 101010,9,-6745.835312055665,0,5
model1,10,smc,0.20737907120424148,4,000 00100 1 10 10100,5,-6749.942829231877,0,5
model1,10,smc,0.2113709260629057,5,000 1 10 100,4,-6750.989483239355,1,5
model1,10,smc,1.6639811567759129,6,00 1 10,3,-6759.229086880129,0,5
model1,10,smc,7.079108881618651,7,0 1,2,-6794.283018028382,0,5
model1,11,smc,0.0,0,000000 000010 000100 001000 001010 1 10000 100000 100010 10010 100100 10100 101000 101010,14,-6783.231055612072,0,6
model1,11,smc,0.004023313522338867,1,000000 00010 000100 001000 001010 1 10000 100000 10010 100100 10100 101000 101010,13,-6783.2509442487935,0,6
model1,11,smc,0.017627964219890657,2,000000 00010 000100 001010 1 1000 10000 100000 10010 100100 10100 101010,12,-6783.33823315538,0,6
model1,11,smc,0.021382924451463538,3,000 00010 000100 001010 1 10010 100100 10100 101010,9,-6783.655853964643,0,6
model1,11,smc,0.030040128856559524,4,000 00010 00100 001010 1 10010 10100 101010,8,-6783.804592915863,0,6
model1,11,smc,0.07074765537251915,5,000 0010 001010 1 100 101010,6,-6784.505227115831,0,6
model1,11,smc,0.2440832350592025,6,000 1 10 100,4,-6786.922474699553,1,6
model1,11,smc,0.7542891571694207,7,00 1 10,3,-6790.657520609362,0,6
model1,11,smc,6.614272793940852,8,0 1,2,-6823.409688227863,0,6
model1,12,smc,0.0,0,000000 000010 000100 001000 001010 1 10000 100000 100010 10010 100100 10100 101000 101010,14,-6797.186603140893,0,8
model1,12,smc,0.019297003746032715,1,0000 000010 000100 001000 001010 1 100010 10010 100100 10100 101000 101010,12,-6797.377710420787,0,8
model1,12,smc,0.022113214518615365,2,0000 00010 000100 001000 001010 1 10010 100100 10100 101000 101010,11,-6797.487188196922,0,8
model1,12,smc,0.035063613465986354,3,000 00010 000100 001010 1 10010 100100 10100 101010,9,-6797.834437950572,0,8
model1,12,smc,0.045702296444735196,4,000 00010 00100 001010 1 10010 10100 101010,8,-6798.0607322496535,0,8
model1,12,smc,0.05762586072194514,5,000 00010 00100 1 10010 1010 10100,7,-6798.346077174183,0,8
model1,12,smc,0.10107263887006385,6,000 00010 1 100 10010 1010,6,-6798.846549063266,0,8
model1,12,smc,0.26623351862286326,7,000 0010 1 100 1010,5,-6800.164862939687,0,8
model1,12,smc,0.37185628320686603,8,000 1 10 100,4,-6802.006195167067,1,8
model1,12,smc,0.4801518278685142,9,00 1 10,3,-6804.383774363952,0,8
model1,12,smc,10.649256847063484,10,0 1,2,-6857.116163560494,0,8
model1,13,smc,0.0,0,00000 000010 000100 001000 001010 1 10000 100010 10010 100100 10100 101000 101010,13,-6771.340407617158,0,7
model1,13,smc,0.010676681995391846,1,00000 000100 0010 001000 001010 1 10000 100100 10100 101000 101010,11,-6771.446125898157,0,7
model1,13,smc,0.07957072962405665,2,00000 000100 0010 001010 1 1000 10000 100100 10100 101010,10,-6771.840124468043,0,7
model1,13,smc,0.08012943424160582,3,0000 000100 0010 001010 1 1000 100100 10100 101010,9,-6772.236889596508,0,7
model1,13,smc,0.08228975634844507,4,0000 000100 0010 1 1000 100100 1010 10100,8,-6772.6443382757025,0,7
model1,13,smc,0.1686277736590037,5,0000 0010 1 100 1000 1010,6,-6774.31432761244,0,7
model1,13,smc,0.219386356038263,6,0000 1 10 100 1000,5,-6775.400655963449,0,7
model1,13,smc,0.33768689898493454,7,000 1 10 100,4,-6777.072776632849,1,7
model1,13,smc,0.5396585749819336,8,00 1 10,3,-6779.7450237253515,0,7
model1,13,smc,9.27364933736634,9,0 1,2,-6825.665756936552,0,7
model1,14,smc,0.0,0,000000 000010 000100 001000 001010 1 10000 100000 100010 10010 100100 10100 101000 101010,14,-6695.474734857543,0,9
model1,14,smc,5.21540641784668e-05,1,00000 000010 000100 001000 001010 1 10000 100010 10010 100100 10100 101000 101010,13,-6695.474992328213,0,9
model1,14,smc,0.023208556144016512,2,00000 000010 00100 001000 001010 1 10000 100010 10010 10100 101000 101010,12,-6695.589912834428,0,9
model1,14,smc,0.028650952638013743,3,00000 000010 001000 001010 1 100 10000 100010 10010 101000 101010,11,-6695.731783568204,0,9
model1,14,smc,0.03431306942300351,4,00000 000010 001000 1 100 10000 100010 10010 1010 101000,10,-6695.901692382298,0,9
model1,14,smc,0.054877123187199624,5,00000 001000 1 10 100 10000 101000,7,-6696.716891765953,0,9
model1,14,smc,0.05899684205102777,6,00000 1 10 100 1000 10000,6,-6697.009015063988,0,9
model1,14,smc,0.07419795791172532,7,0000 1 10 100 1000,5,-6697.376422623991,0,9
model1,14,smc,0.23211192813908882,8,000 1 10 100,4,-6698.525751620125,0,9
model1,14,smc,0.3323203998827762,9,00 1 10,3,-6700.171294636746,1,9
model1,14,smc,10.634404898545506,10,0 1,2,-6752.830112692623,0,9
model1,15,smc,0.0,0,000000 000010 000100 001000 001010 1 10000 100000 100010 10010 100100 10100 101000 101010,14,-6800.857718276112,0,7
model1,15,smc,0.0001043081283569336,1,000000 00010 000100 001000 001010 1 10000 100000 10010 100100 10100 101000 101010,13,-6800.8582106449485,0,7
model1,15,smc,0.01271068786845575,2,000000 00010 000100 001010 1 1000 10000 100000 10010 100100 10100 101010,12,-6800.921135184179,0,7
model1,15,smc,0.016063363905267504,3,000000 00010 00100 001010 1 1000 10000 100000 10010 10100 101010,11,-6801.000656463127,0,7
model1,15,smc,0.032472740473480574,4,000000 00010 001010 1 100 1000 10000 100000 10010 101010,10,-6801.161446991377,0,7
model1,15,smc,0.05930892010438182,5,000000 00010 1 100 1000 10000 100000 10010 1010,9,-6801.455127295607,0,7
model1,15,smc,0.11489855781361472,6,000 00010 1 100 10010 1010,6,-6803.161863846086,0,7
model1,15,smc,0.142950996490438,7,000 1 10 100,4,-6804.577574701378,1,7
model1,15,smc,1.911498039181513,8,00 1 10,3,-6814.042819414987,0,7
model1,15,smc,7.7943857639264875,9,0 1,2,-6852.638586765803,0,7
model1,16,smc,0.0,0,000000 000010 000100 001000 001010 1 10000 100000 100010 10010 100100 10100 101000 101010,14,-6784.901118991597,0,7
model1,16,smc,0.002160901203751564,1,00000 000010 000100 001000 001010 1 10000 100010 10010 100100 10100 101000 101010,13,-6784.91181892049,0,7
model1,16,smc,0.0025706813655858307,2,00000 00010 000100 001000 001010 1 10000 10010 100100 10100 101000 101010,12,-6784.924531177897,0,7
model1,16,smc,0.002965560106997511,3,00000 00010 001000 001010 1 100 10000 10010 101000 101010,10,-6784.953899467241,0,7
model1,16,smc,0.012964179964701202,4,00000 00010 001010 1 100 1000 10000 10010 101010,9,-6785.01808027483,0,7
model1,16,smc,0.05355389060482696,5,000 00010 001010 1 100 10010 101010,7,-6785.548393985935,0,7
model1,16,smc,0.21391884168277406,6,000 0010 001010 1 100 101010,6,-6786.60766321478,0,7
model1,16,smc,0.3958893721373273,7,000 1 10 100,4,-6790.528347857676,1,7
model1,16,smc,1.029699766579613,8,00 1 10,3,-6795.6271206869715,0,7
model1,16,smc,11.31998023715986,9,0 1,2,-6851.680759672585,0,7
model1,17,smc,0.0,0,000000 000010 000100 001000 001010 1 10000 100000 100010 10010 100100 10100 101000 101010,14,-6756.876680701993,0,9
model1,17,smc,0.01615285873413086,1,00000 000010 000100 001000 001010 1 10000 100010 10010 100100 10100 101000 101010,13,-6756.956643665222,0,9
model1,17,smc,0.023759655772614963,2,0000 000010 000100 001000 001010 1 100010 10010 100100 10100 101000 101010,12,-6757.074287292541,0,9
model1,17,smc,0.056361847157442135,3,0000 000100 0010 001000 001010 1 100100 10100 101000 101010,10,-6757.632434658629,0,9
model1,17,smc,0.060504834226449145,4,0000 0010 001000 001010 1 100 101000 101010,8,-6758.231642865451,0,9
model1,17,smc,0.09911652050747759,5,0000 0010 001000 1 100 1010 101000,7,-6758.722429574761,0,9
model1,17,smc,0.11140754152284095,6,0000 0010 1 100 1000 1010,6,-6759.2740611633635,0,9
model1,17,smc,0.13966874588158948,7,0000 1 10 100 1000,5,-6759.965644281452,0,9
model1,17,smc,0.20110396868887714,8,000 1 10 100,4,-6760.96145315127,0,9
model1,17,smc,0.7807568723203999,9,00 1 10,3,-6764.827547488282,1,9
model1,17,smc,9.35252092288828,10,0 1,2,-6811.138827256029,0,9
model1,18,smc,0.0,0,000000 000010 000100 001000 001010 1 10000 100000 100010 10010 100100 10100 101000 101010,14,-6810.9982507651275,0,7
model1,18,smc,0.0005066394805908203,1,000000 000010 000100 001000 1 10000 100000 100010 10010 100100 1010 10100 101000,13,-6811.000751060506,0,7
model1,18,smc,0.006377691041947742,2,000000 00010 000100 001000 1 10000 100000 10010 100100 1010 10100 101000,12,-6811.032324591339,0,7
model1,18,smc,0.008031698836694329,3,000000 000100 0010 001000 1 10000 100000 100100 1010 10100 101000,11,-6811.072077467286,0,7
model1,18,smc,0.020690031931763206,4,000000 000100 0010 1 1000 10000 100000 100100 1010 10100,10,-6811.174513958376,0,7
model1,18,smc,0.028706524917334254,5,000000 000100 1 10 1000 10000 100000 100100 10100,9,-6811.316627599263,0,7
model1,18,smc,0.04977555713858499,6,000 000100 1 10 100100 10100,6,-6812.056026454282,0,7
model1,18,smc,0.2029181701436223,7,000 1 10 100,4,-6814.065608167543,1,7
model1,18,smc,1.6783536637516332,8,00 1 10,3,-6822.376369786638,0,7
model1,18,smc,5.6589202008085255,9,0 1,2,-6850.397885205681,0,7
model1,19,smc,0.0,0,000000 000010 000100 001000 001010 1 10000 100000 100010 10010 100100 10100 101000 101010,14,-6776.083187749782,0,6
model1,19,smc,0.0003203749656677246,1,00000 000010 000100 001000 001010 1 10000 100010 10010 100100 10100 101000 101010,13,-6776.084758516041,0,6
model1,19,smc,0.001601874007217674,2,0000 000010 000100 001000 001010 1 100010 10010 100100 10100 101000 101010,12,-6776.092686934502,0,6
model1,19,smc,0.012412631818299312,3,0000 000010 000100 001000 1 100010 10010 100100 1010 10100 101000,11,-6776.1541476320235,0,6
model1,19,smc,0.03274476150429381,4,000 000010 000100 1 100010 10010 100100 1010 10100,9,-6776.478433277612,0,6
model1,19,smc,0.1325052272941942,5,000 000100 1 10 100100 10100,6,-6778.446810950891,0,6
model1,19,smc,0.1560800656487164,6,000 1 10 100,4,-6779.992540384084,1,6
model1,19,smc,1.3029772397587007,7,00 1 10,3,-6786.444534061832,0,6
model1,19,smc,8.441183155924474,8,0 1,2,-6828.243104852314,0,6
model1,20,smc,0.0,0,000000 000010 000100 001000 001010 1 10000 100000 100010 10010 100100 10100 101000 101010,14,-6731.19971358424,0,7
model1,20,smc,0.002868473529815674,1,000000 000010 00100 001000 001010 1 10000 100000 100010 10010 10100 101000 101010,13,-6731.213904787481,0,7
model1,20,smc,0.018592833669284214,2,000000 000010 00100 001000 1 10000 100000 100010 10010 1010 10100 101000,12,-6731.305966272441,0,7
model1,20,smc,0.047768222340195864,3,00000 000010 00100 001000 1 10000 100010 10010 1010 10100 101000,11,-6731.542496932236,0,7
model1,20,smc,0.05804904127721691,4,0000 000010 00100 001000 1 100010 10010 1010 10100 101000,10,-6731.829921343781,0,7
model1,20,smc,0.0888685147094633,5,0000 00100 001000 1 10 10100 101000,7,-6733.150063565931,0,7
model1,20,smc,0.12964574398502485,6,000 00100 1 10 10100,5,-6734.434007742004,0,7
model1,20,smc,0.24911462088200567,7,000 1 10 100,4,-6735.667556587496,1,7
model1,20,smc,1.607051091820959,8,00 1 10,3,-6743.625228384595,0,7
model1,20,smc,9.246992533635852,9,0 1,2,-6789.413964705409,0,7
model1,21,smc,0.0,0,000000 000010 000100 001000 001010 1 10000 100000 100010 10010 100100 10100 101000 101010,14,-6828.165273677565,0,6
model1,21,smc,0.0012973323464393616,1,00000 000010 000100 001000 001010 1 10000 100010 10010 100100 10100 101000 101010,13,-6828.171697491807,0,6
model1,21,smc,0.008122046465330879,2,00000 000010 001000 001010 1 100 10000 100010 10010 101000 101010,11,-6828.252068290434,0,6
model1,21,smc,0.015826287313400172,3,0000 000010 001000 001010 1 100 100010 10010 101000 101010,10,-6828.330435048852,0,6
model1,21,smc,0.016141064379800237,4,0000 000010 001010 1 100 1000 100010 10010 101010,9,-6828.410357774952,0,6
model1,21,smc,0.08718005700752732,5,0000 1 10 100 1000,5,-6830.137113679569,0,6
model1,21,smc,0.21074873874254163,6,000 1 10 100,4,-6831.180657165658,1,6
model1,21,smc,0.8638147695294682,7,00 1 10,3,-6835.45801914634,0,6
model1,21,smc,9.137315590840275,8,0 1,2,-6880.703660987236,0,6
model1,22,smc,0.0,0,000000 000010 000100 001000 001010 1 10000 100000 100010 10010 100100 10100 101000 101010,14,-6747.048878425969,0,6
model1,22,smc,0.01154094934463501,1,000000 00010 000100 001000 001010 1 10000 100000 10010 100100 10100 101000 101010,13,-6747.106009255007,0,6
model1,22,smc,0.03369846459055914,2,00000 00010 000100 001000 001010 1 10000 10010 100100 10100 101000 101010,12,-6747.272869360746,0,6
model1,22,smc,0.04127519437489152,3,00000 00010 000100 001010 1 1000 10000 10010 100100 10100 101010,11,-6747.477243754693,0,6
model1,22,smc,0.1713739427500783,4,00 00010 001010 1 10010 101010,6,-6751.720167507014,0,6
model1,22,smc,0.17389137585112668,5,00 0010 001010 1 101010,5,-6752.581209174106,0,6
model1,22,smc,0.3199799642022626,6,00 1 10,3,-6755.750123187159,1,6
model1,22,smc,11.642760056981917,7,0 1,2,-6813.402078471982,0,6
model1,23,smc,0.0,0,000000 000010 000100 001000 001010 1 10000 100000 100010 10010 100100 10100 101000 101010,14,-6786.099773864568,0,5
model1,23,smc,0.014185905456542969,1,000000 000010 000100 001000 1 10000 100000 100010 10010 100100 1010 10100 101000,13,-6786.170005889555,0,5
model1,23,smc,0.03285653069795558,2,000000 000010 000100 1 1000 10000 100000 100010 10010 100100 1010 10100,12,-6786.332699348284,0,5
model1,23,smc,0.06592096580163571,3,000000 000010 1 100 1000 10000 100000 100010 10010 1010,10,-6786.985545642578,0,5
model1,23,smc,0.09414004415440805,4,000000 1 10 100 1000 10000 100000,7,-6788.383925469107,0,5
model1,23,smc,0.2576271493518816,5,0000 1 10 100 1000,5,-6790.935306051659,1,5
model1,23,smc,0.2612909462452774,6,000 1 10 100,4,-6792.229124873272,0,5
model1,23,smc,1.3793961146922231,7,00 1 10,3,-6799.059519420982,0,5
model1,23,smc,10.367736319339125,8,0 1,2,-6850.397885205681,0,5
model1,24,smc,0.0,0,000000 000010 000100 001000 001010 1 10000 100000 100010 10010 100100 10100 101000 101010,14,-6744.629420719053,0,9
model1,24,smc,0.004537403583526611,1,000000 00010 000100 001000 001010 1 10000 100000 10010 100100 10100 101000 101010,13,-6744.651886387881,0,9
model1,24,smc,0.030509891846941528,2,000000 00010 00100 001000 001010 1 10000 100000 10010 10100 101000 101010,12,-6744.802947903403,0,9
model1,24,smc,0.062329379839644275,3,000000 00010 00100 001010 1 1000 10000 100000 10010 10100 101010,11,-6745.11157793008,0,9
model1,24,smc,0.06618829948074031,4,000000 0010 00100 001010 1 1000 10000 100000 10100 101010,10,-6745.439298758496,0,9
model1,24,smc,0.12183676900933908,5,000000 0010 00100 1 1000 10000 100000 1010 10100,9,-6746.0425696137645,0,9
model1,24,smc,0.14903221034412828,6,00000 0010 00100 1 1000 10000 1010 10100,8,-6746.780537208529,0,9
model1,24,smc,0.21341583283509738,7,000 0010 00100 1 1010 10100,6,-6748.8940557511305,0,9
model1,24,smc,0.25063794030017816,8,000 0010 1 100 1010,5,-6750.13514720859,0,9
model1,24,smc,0.3398213656078538,9,000 1 10 100,4,-6751.817825191134,1,9
model1,24,smc,0.8576794000481012,10,00 1 10,3,-6756.06483145524,0,9
model1,24,smc,11.7751948888228,11,0 1,2,-6814.372550461363,0,9
model1,25,smc,0.0,0,000000 000010 000100 001000 001010 1 10000 100000 100010 10010 100100 10100 101000 101010,14,-6783.237125084559,0,7
model1,25,smc,0.013239681720733643,1,00000 000010 000100 001000 001010 1 10000 100010 10010 100100 10100 101000 101010,13,-6783.302682211181,0,7
model1,25,smc,0.016998400100776134,2,00000 000010 000100 001000 1 10000 100010 10010 100100 1010 10100 101000,12,-6783.386850509911,0,7
model1,25,smc,0.025052203913182962,3,0000 000010 000100 001000 1 100010 10010 100100 1010 10100 101000,11,-6783.510886596585,0,7
model1,25,smc,0.034845501395881474,4,0000 000100 001000 1 10 100100 10100 101000,8,-6784.028512662413,0,7
model1,25,smc,0.062220751857655354,5,000 000100 1 10 100100 10100,6,-6784.6447023065475,0,7
model1,25,smc,0.1460926750609033,6,000 00100 1 10 10100,5,-6785.368111037044,0,7
model1,25,smc,0.22693019983553758,7,000 1 10 100,4,-6786.4917941916065,1,7
model1,25,smc,0.555306995779639,8,00 1 10,3,-6789.24150722975,0,7
model1,25,smc,8.266287558144185,9,0 1,2,-6830.17404081588,0,7
