model_name,sample_idx,method,tree_idx,tree,num_contexts,likelihood,opt
model1, 61, seqROCTM, 7, 00000 10000 1000 100 10 1 , 6, -6804.9839, 0
model1, 61, seqROCTM, 8, 000 100 10 1 , 4, -6808.003, 1
model1, 61, seqROCTM, 9, 00 10 1 , 3, -6811.406, 0
model1, 61, seqROCTM, 10, 0 1 , 2, -6855.853, 0
model1, 61, seqROCTM, 11, , 0, -13602.2771, 0
model1, 62, seqROCTM, 0, 000000 100000 10000 001000 101000 000100 100100 10100 000010 100010 10010 001010 101010 1 , 14, -6748.3681, 0
model1, 62, seqROCTM, 1, 000000 100000 10000 001000 101000 00100 10100 000010 100010 10010 001010 101010 1 , 13, -6748.3696, 0
model1, 62, seqROCTM, 2, 000000 100000 10000 1000 00100 10100 000010 100010 10010 001010 101010 1 , 12, -6748.3805, 0
model1, 62, seqROCTM, 3, 000000 100000 10000 1000 00100 10100 0010 001010 101010 1 , 10, -6749.7359, 0
model1, 62, seqROCTM, 4, 000000 100000 10000 1000 00100 10100 10 1 , 8, -6750.8284, 0
model1, 62, seqROCTM, 5, 000000 100000 10000 1000 100 10 1 , 7, -6751.9278, 0
model1, 62, seqROCTM, 6, 000 100 10 1 , 4, -6759.6264, 1
model1, 62, seqROCTM, 7, 00 10 1 , 3, -6769.2657, 0
model1, 62, seqROCTM, 8, 0 1 , 2, -6808.5432, 0
model1, 62, seqROCTM, 9, , 0, -13609.0575, 0
model1, 63, seqROCTM, 0, 000000 100000 10000 001000 101000 000100 100100 10100 000010 100010 10010 001010 101010 1 , 14, -6831.8803, 0
model1, 63, seqROCTM, 1, 000000 100000 10000 001000 101000 000100 100100 10100 00010 10010 001010 101010 1 , 13, -6831.8853, 0
model1, 63, seqROCTM, 2, 000000 100000 10000 001000 101000 000100 100100 10100 0010 001010 101010 1 , 12, -6831.8925, 0
model1, 63, seqROCTM, 3, 000000 100000 10000 001000 101000 00100 10100 0010 001010 101010 1 , 11, -6831.9706, 0
model1, 63, seqROCTM, 4, 000000 100000 10000 001000 101000 100 0010 001010 101010 1 , 10, -6832.2893, 0
model1, 63, seqROCTM, 5, 000000 100000 10000 1000 100 0010 001010 101010 1 , 9, -6832.7471, 0
model1, 63, seqROCTM, 6, 000000 100000 10000 1000 100 10 1 , 7, -6835.2231, 0
model1, 63, seqROCTM, 7, 000 100 10 1 , 4, -6838.638, 1
model1, 63, seqROCTM, 8, 00 10 1 , 3, -6850.3501, 0
model1, 63, seqROCTM, 9, 0 1 , 2, -6895.9565, 0
model1, 63, seqROCTM, 10, , 0, -13596.7219, 0
model1, 64, seqROCTM, 0, 000000 100000 10000 001000 101000 000100 100100 10100 000010 100010 10010 001010 101010 1 , 14, -6841.3759, 0
model1, 64, seqROCTM, 1, 000000 100000 10000 001000 101000 000100 100100 10100 000010 100010 10010 1010 1 , 13, -6841.3799, 0
model1, 64, seqROCTM, 2, 000000 100000 10000 001000 101000 00100 10100 000010 100010 10010 1010 1 , 12, -6841.4469, 0
model1, 64, seqROCTM, 3, 000000 100000 10000 001000 101000 00100 10100 00010 10010 1010 1 , 11, -6841.9633, 0
model1, 64, seqROCTM, 4, 0000 001000 101000 00100 10100 00010 10010 1010 1 , 9, -6842.3069, 0
model1, 64, seqROCTM, 5, 0000 001000 101000 00100 10100 0010 1010 1 , 8, -6843.0008, 0
model1, 64, seqROCTM, 6, 000 00100 10100 0010 1010 1 , 6, -6844.8367, 0
model1, 64, seqROCTM, 7, 000 100 0010 1010 1 , 5, -6845.6955, 0
model1, 64, seqROCTM, 8, 000 100 10 1 , 4, -6847.4812, 1
model1, 64, seqROCTM, 9, 00 10 1 , 3, -6856.4518, 0
model1, 64, seqROCTM, 10, 0 1 , 2, -6909.2332, 0
model1, 64, seqROCTM, 11, , 0, -13594.4172, 0
model1, 65, seqROCTM, 0, 000000 100000 10000 001000 101000 000100 100100 10100 000010 100010 10010 001010 101010 1 , 14, -6719.2373, 0
model1, 65, seqROCTM, 1, 000000 100000 10000 001000 101000 000100 100100 10100 000010 100010 10010 1010 1 , 13, -6719.2487, 0
model1, 65, seqROCTM, 2, 00000 10000 001000 101000 000100 100100 10100 000010 100010 10010 1010 1 , 12, -6719.3428, 0
model1, 65, seqROCTM, 3, 00000 10000 1000 000100 100100 10100 000010 100010 10010 1010 1 , 11, -6720.8794, 0
model1, 65, seqROCTM, 4, 00000 10000 1000 100 000010 100010 10010 1010 1 , 9, -6722.9071, 0
model1, 65, seqROCTM, 5, 000 100 000010 100010 10010 1010 1 , 7, -6723.8763, 0
model1, 65, seqROCTM, 6, 000 100 0010 1010 1 , 5, -6724.8884, 0
model1, 65, seqROCTM, 7, 000 100 10 1 , 4, -6726.8045, 1
model1, 65, seqROCTM, 8, 00 10 1 , 3, -6732.0863, 0
model1, 65, seqROCTM, 9, 0 1 , 2, -6776.6875, 0
model1, 65, seqROCTM, 10, , 0, -13613.8452, 0
model1, 66, seqROCTM, 0, 000000 100000 10000 001000 101000 000100 100100 10100 000010 100010 10010 001010 101010 1 , 14, -6766.1808, 0
model1, 66, seqROCTM, 1, 000000 100000 10000 1000 000100 100100 10100 000010 100010 10010 001010 101010 1 , 13, -6766.207, 0
model1, 66, seqROCTM, 2, 000000 100000 10000 1000 100 000010 100010 10010 001010 101010 1 , 11, -6766.7778, 0
model1, 66, seqROCTM, 3, 000 100 000010 100010 10010 001010 101010 1 , 8, -6767.4783, 0
model1, 66, seqROCTM, 4, 000 100 0010 001010 101010 1 , 6, -6769.2186, 0
model1, 66, seqROCTM, 5, 000 100 10 1 , 4, -6773.3433, 0
model1, 66, seqROCTM, 6, 00 10 1 , 3, -6775.232, 1
model1, 66, seqROCTM, 7, 0 1 , 2, -6824.376, 0
model1, 66, seqROCTM, 8, , 0, -13607.1295, 0
model1, 67, seqROCTM, 0, 000000 100000 10000 001000 101000 000100 100100 10100 000010 100010 10010 001010 101010 1 , 14, -6714.825, 0
model1, 67, seqROCTM, 1, 000000 100000 10000 001000 101000 000100 100100 10100 00010 10010 001010 101010 1 , 13, -6716.158, 0
model1, 67, seqROCTM, 2, 000000 100000 10000 001000 101000 00100 10100 00010 10010 001010 101010 1 , 12, -6716.2968, 0
model1, 67, seqROCTM, 3, 000000 100000 10000 001000 101000 100 00010 10010 001010 101010 1 , 11, -6716.5865, 0
model1, 67, seqROCTM, 4, 00000 10000 001000 101000 100 00010 10010 001010 101010 1 , 10, -6716.9903, 0
model1, 67, seqROCTM, 5, 0000 001000 101000 100 00010 10010 001010 101010 1 , 9, -6717.5849, 0
model1, 67, seqROCTM, 6, 000 100 00010 10010 001010 101010 1 , 7, -6719.1753, 0
model1, 67, seqROCTM, 7, 000 100 10 1 , 4, -6722.9391, 1
model1, 67, seqROCTM, 8, 00 10 1 , 3, -6727.4051, 0
model1, 67, seqROCTM, 9, 0 1 , 2, -6782.5538, 0
model1, 67, seqROCTM, 10, , 0, -13612.8914, 0
model1, 68, seqROCTM, 0, 000000 100000 10000 001000 101000 000100 100100 10100 000010 100010 10010 001010 101010 1 , 14, -6729.5123, 0
model1, 68, seqROCTM, 1, 000000 100000 10000 1000 000100 100100 10100 000010 100010 10010 001010 101010 1 , 13, -6729.5179, 0
model1, 68, seqROCTM, 2, 00000 10000 1000 000100 100100 10100 000010 100010 10010 001010 101010 1 , 12, -6729.5236, 0
model1, 68, seqROCTM, 3, 00000 10000 1000 00100 10100 000010 100010 10010 001010 101010 1 , 11, -6729.539, 0
model1, 68, seqROCTM, 4, 0000 1000 00100 10100 000010 100010 10010 001010 101010 1 , 10, -6729.6592, 0
model1, 68, seqROCTM, 5, 00 000010 100010 10010 001010 101010 1 , 7, -6731.8671, 0
model1, 68, seqROCTM, 6, 00 000010 100010 10010 1010 1 , 6, -6732.6103, 0
model1, 68, seqROCTM, 7, 00 0010 1010 1 , 4, -6734.4727, 0
model1, 68, seqROCTM, 8, 00 10 1 , 3, -6735.3832, 1
model1, 68, seqROCTM, 9, 0 1 , 2, -6793.9443, 0
model1, 68, seqROCTM, 10, , 0, -13611.2975, 0
model1, 69, seqROCTM, 0, 000000 100000 10000 001000 101000 000100 100100 10100 000010 100010 10010 001010 101010 1 , 14, -6713.3103, 0
model1, 69, seqROCTM, 1, 000000 100000 10000 001000 101000 000100 100100 10100 000010 100010 10010 1010 1 , 13, -6713.3398, 0
model1, 69, seqROCTM, 2, 000000 100000 10000 001000 101000 000100 100100 10100 10 1 , 10, -6713.8589, 0
model1, 69, seqROCTM, 3, 000000 100000 10000 001000 101000 00100 10100 10 1 , 9, -6714.0399, 0
model1, 69, seqROCTM, 4, 000000 100000 10000 1000 00100 10100 10 1 , 8, -6714.3007, 0
model1, 69, seqROCTM, 5, 000000 100000 10000 1000 100 10 1 , 7, -6714.7477, 0
model1, 69, seqROCTM, 6, 0000 1000 100 10 1 , 5, -6716.3572, 1
model1, 69, seqROCTM, 7, 000 100 10 1 , 4, -6719.5041, 0
model1, 69, seqROCTM, 8, 00 10 1 , 3, -6730.1969, 0
model1, 69, seqROCTM, 9, 0 1 , 2, -6798.4914, 0
model1, 69, seqROCTM, 10, , 0, -13610.6585, 0
model1, 70, seqROCTM, 0, 000000 100000 10000 001000 101000 000100 100100 10100 000010 100010 10010 001010 101010 1 , 14, -6786.8943, 0
model1, 70, seqROCTM, 1, 000000 100000 10000 001000 101000 000100 100100 10100 00010 10010 001010 101010 1 , 13, -6787.2816, 0
model1, 70, seqROCTM, 2, 000000 100000 10000 001000 101000 00100 10100 00010 10010 001010 101010 1 , 12, -6787.3984, 0
model1, 70, seqROCTM, 3, 0000 001000 101000 00100 10100 00010 10010 001010 101010 1 , 10, -6788.319, 0
model1, 70, seqROCTM, 4, 0000 001000 101000 00100 10100 10 1 , 7, -6789.7566, 0
model1, 70, seqROCTM, 5, 0000 001000 101000 100 10 1 , 6, -6790.7038, 0
model1, 70, seqROCTM, 6, 000 100 10 1 , 4, -6793.265, 1
model1, 70, seqROCTM, 7, 00 10 1 , 3, -6801.6288, 0
model1, 70, seqROCTM, 8, 0 1 , 2, -6848.1694, 0
model1, 70, seqROCTM, 9, , 0, -13603.5756, 0
model1, 71, seqROCTM, 0, 000000 100000 10000 001000 101000 000100 100100 10100 000010 100010 10010 001010 101010 1 , 14, -6817.9193, 0
model1, 71, seqROCTM, 1, 000000 100000 10000 001000 101000 000100 100100 10100 00010 10010 001010 101010 1 , 13, -6817.9232, 0
model1, 71, seqROCTM, 2, 000000 100000 10000 001000 101000 00100 10100 00010 10010 001010 101010 1 , 12, -6817.9326, 0
model1, 71, seqROCTM, 3, 000000 100000 10000 001000 101000 100 00010 10010 001010 101010 1 , 11, -6818.2508, 0
model1, 71, seqROCTM, 4, 000000 100000 10000 001000 101000 100 10 1 , 8, -6819.8455, 0
model1, 71, seqROCTM, 5, 000000 100000 10000 1000 100 10 1 , 7, -6820.0066, 0
model1, 71, seqROCTM, 6, 00000 10000 1000 100 10 1 , 6, -6820.4164, 0
model1, 71, seqROCTM, 7, 000 100 10 1 , 4, -6821.928, 0
model1, 71, seqROCTM, 8, 00 10 1 , 3, -6824.0708, 1
model1, 71, seqROCTM, 9, 0 1 , 2, -6872.4495, 0
model1, 71, seqROCTM, 10, , 0, -13599.9968, 0
model1, 72, seqROCTM, 0, 000000 100000 10000 001000 101000 000100 100100 10100 000010 100010 10010 001010 101010 1 , 14, -6695.1753, 0
model1, 72, seqROCTM, 1, 000000 100000 10000 001000 101000 000100 100100 10100 0010 001010 101010 1 , 12, -6695.184, 0
model1, 72, seqROCTM, 2, 000000 100000 10000 1000 000100 100100 10100 0010 001010 101010 1 , 11, -6695.1906, 0
model1, 72, seqROCTM, 3, 000000 100000 10000 1000 000100 100100 10100 0010 1010 1 , 10, -6695.2061, 0
model1, 72, seqROCTM, 4, 000000 100000 10000 1000 00100 10100 0010 1010 1 , 9, -6695.4245, 0
model1, 72, seqROCTM, 5, 000000 100000 10000 1000 100 0010 1010 1 , 8, -6696.0131, 0
model1, 72, seqROCTM, 6, 000000 100000 10000 1000 100 10 1 , 7, -6697.8188, 0
model1, 72, seqROCTM, 7, 000 100 10 1 , 4, -6699.9231, 1
model1, 72, seqROCTM, 8, 00 10 1 , 3, -6704.4767, 0
model1, 72, seqROCTM, 9, 0 1 , 2, -6750.1719, 0
model1, 72, seqROCTM, 10, , 0, -13617.3269, 0
model1, 73, seqROCTM, 0, 000000 100000 10000 001000 101000 000100 100100 10100 000010 100010 10010 001010 101010 1 , 14, -6769.4598, 0
model1, 73, seqROCTM, 1, 00000 10000 001000 101000 000100 100100 10100 000010 100010 10010 001010 101010 1 , 13, -6769.6515, 0
model1, 73, seqROCTM, 2, 0000 001000 101000 000100 100100 10100 000010 100010 10010 001010 101010 1 , 12, -6769.852, 0
model1, 73, seqROCTM, 3, 0000 001000 101000 000100 100100 10100 0010 001010 101010 1 , 10, -6770.9062, 0
model1, 73, seqROCTM, 4, 000 000100 100100 10100 0010 001010 101010 1 , 8, -6772.2087, 0
model1, 73, seqROCTM, 5, 000 100 0010 001010 101010 1 , 6, -6775.6825, 0
model1, 73, seqROCTM, 6, 000 100 10 1 , 4, -6780.2737, 1
model1, 73, seqROCTM, 7, 00 10 1 , 3, -6788.0004, 0
model1, 73, seqROCTM, 8, 0 1 , 2, -6852.3301, 0
model1, 73, seqROCTM, 9, , 0, -13602.9267, 0
model1, 74, seqROCTM, 0, 000000 100000 10000 001000 101000 000100 100100 10100 000010 100010 10010 001010 101010 1 , 14, -6799.1148, 0
model1, 74, seqROCTM, 1, 000000 100000 10000 1000 000100 100100 10100 000010 100010 10010 001010 101010 1 , 13, -6799.1368, 0
model1, 74, seqROCTM, 2, 000000 100000 10000 1000 000100 100100 10100 00010 10010 001010 101010 1 , 12, -6799.1987, 0
model1, 74, seqROCTM, 3, 0000 1000 000100 100100 10100 00010 10010 001010 101010 1 , 10, -6799.3518, 0
model1, 74, seqROCTM, 4, 0000 1000 100 00010 10010 001010 101010 1 , 8, -6799.7845, 0
model1, 74, seqROCTM, 5, 000 100 00010 10010 001010 101010 1 , 7, -6800.2025, 0
model1, 74, seqROCTM, 6, 000 100 0010 001010 101010 1 , 6, -6800.6936, 0
model1, 74, seqROCTM, 7, 000 100 10 1 , 4, -6802.9942, 1
model1, 74, seqROCTM, 8, 00 10 1 , 3, -6807.1625, 0
model1, 74, seqROCTM, 9, 0 1 , 2, -6853.613, 0
model1, 74, seqROCTM, 10, , 0, -13602.9267, 0
model1, 75, seqROCTM, 0, 000000 100000 10000 001000 101000 000100 100100 10100 000010 100010 10010 001010 101010 1 , 14, -6766.1186, 0
model1, 75, seqROCTM, 1, 000000 100000 10000 001000 101000 000100 100100 10100 0010 001010 101010 1 , 12, -6766.5736, 0
model1, 75, seqROCTM, 2, 000000 100000 10000 001000 101000 100 0010 001010 101010 1 , 10, -6766.6862, 0
model1, 75, seqROCTM, 3, 00000 10000 001000 101000 100 0010 001010 101010 1 , 9, -6766.7503, 0
model1, 75, seqROCTM, 4, 00000 10000 1000 100 0010 001010 101010 1 , 8, -6766.82, 0
model1, 75, seqROCTM, 5, 00000 10000 1000 100 10 1 , 6, -6767.1226, 0
model1, 75, seqROCTM, 6, 0000 1000 100 10 1 , 5, -6767.5222, 0
model1, 75, seqROCTM, 7, 000 100 10 1 , 4, -6768.8583, 1
model1, 75, seqROCTM, 8, 00 10 1 , 3, -6774.6812, 0
model1, 75, seqROCTM, 9, 0 1 , 2, -6833.3951, 0
model1, 75, seqROCTM, 10, , 0, -13605.5171, 0
model1, 76, seqROCTM, 0, 000000 100000 10000 001000 101000 000100 100100 10100 000010 100010 10010 001010 101010 1 , 14, -6746.1573, 0
model1, 76, seqROCTM, 1, 000000 100000 10000 001000 101000 000100 100100 10100 000010 100010 10010 1010 1 , 13, -6746.1682, 0
model1, 76, seqROCTM, 2, 000000 100000 10000 1000 000100 100100 10100 000010 100010 10010 1010 1 , 12, -6746.2254, 0
model1, 76, seqROCTM, 3, 000000 100000 10000 1000 100 000010 100010 10010 1010 1 , 10, -6746.635, 0
model1, 76, seqROCTM, 4, 00000 10000 1000 100 000010 100010 10010 1010 1 , 9, -6746.7788, 0
model1, 76, seqROCTM, 5, 00000 10000 1000 100 10 1 , 6, -6748.7532, 0
model1, 76, seqROCTM, 6, 000 100 10 1 , 4, -6749.2652, 0
model1, 76, seqROCTM, 7, 00 10 1 , 3, -6751.8729, 1
model1, 76, seqROCTM, 8, 0 1 , 2, -6804.9821, 0
model1, 76, seqROCTM, 9, , 0, -13609.6985, 0
model1, 77, seqROCTM, 0, 000000 100000 10000 001000 101000 000100 100100 10100 000010 100010 10010 001010 101010 1 , 14, -6764.9346, 0
model1, 77, seqROCTM, 1, 00000 10000 001000 101000 000100 100100 10100 000010 100010 10010 001010 101010 1 , 13, -6764.9753, 0
model1, 77, seqROCTM, 2, 00000 10000 001000 101000 100 000010 100010 10010 001010 101010 1 , 11, -6765.2626, 0
model1, 77, seqROCTM, 3, 000 100 000010 100010 10010 001010 101010 1 , 8, -6766.7932, 0
model1, 77, seqROCTM, 4, 000 100 0010 001010 101010 1 , 6, -6768.8944, 0
model1, 77, seqROCTM, 5, 000 100 0010 1010 1 , 5, -6770.0888, 0
model1, 77, seqROCTM, 6, 000 100 10 1 , 4, -6773.8346, 1
model1, 77, seqROCTM, 7, 00 10 1 , 3, -6781.4681, 0
model1, 77, seqROCTM, 8, 0 1 , 2, -6844.64, 0
model1, 77, seqROCTM, 9, , 0, -13603.8997, 0
model1, 78, seqROCTM, 0, 000000 100000 10000 001000 101000 000100 100100 10100 000010 100010 10010 001010 101010 1 , 14, -6708.2099, 0
model1, 78, seqROCTM, 1, 000000 100000 10000 001000 101000 000100 100100 10100 000010 100010 10010 1010 1 , 13, -6708.2997, 0
model1, 78, seqROCTM, 2, 000000 100000 10000 001000 101000 000100 100100 10100 0010 1010 1 , 11, -6708.8229, 0
model1, 78, seqROCTM, 3, 000000 100000 10000 001000 101000 100 0010 1010 1 , 9, -6709.1904, 0
model1, 78, seqROCTM, 4, 000000 100000 10000 1000 100 0010 1010 1 , 8, -6709.4713, 0
model1, 78, seqROCTM, 5, 000 100 0010 1010 1 , 5, -6714.2406, 0
model1, 78, seqROCTM, 6, 000 100 10 1 , 4, -6717.8102, 1
model1, 78, seqROCTM, 7, 00 10 1 , 3, -6723.6155, 0
model1, 78, seqROCTM, 8, 0 1 , 2, -6768.8424, 0
model1, 78, seqROCTM, 9, , 0, -13614.7972, 0
model1, 79, seqROCTM, 0, 000000 100000 10000 001000 101000 000100 100100 10100 000010 100010 10010 001010 101010 1 , 14, -6780.6617, 0
model1, 79, seqROCTM, 1, 000000 100000 10000 001000 101000 000100 100100 10100 000010 100010 10010 1010 1 , 13, -6780.6624, 0
model1, 79, seqROCTM, 2, 000000 100000 10000 001000 101000 000100 100100 10100 00010 10010 1010 1 , 12, -6780.7439, 0
model1, 79, seqROCTM, 3, 000000 100000 10000 001000 101000 000100 100100 10100 10 1 , 10, -6782.2403, 0
model1, 79, seqROCTM, 4, 000000 100000 10000 001000 101000 00100 10100 10 1 , 9, -6782.4174, 0
model1, 79, seqROCTM, 5, 000000 100000 10000 001000 101000 100 10 1 , 8, -6784.3587, 0
model1, 79, seqROCTM, 6, 000 100 10 1 , 4, -6787.8183, 1
model1, 79, seqROCTM, 7, 00 10 1 , 3, -6794.5287, 0
model1, 79, seqROCTM, 8, 0 1 , 2, -6845.6007, 0
model1, 79, seqROCTM, 9, , 0, -13603.8997, 0
model1, 80, seqROCTM, 0, 000000 100000 10000 001000 101000 000100 100100 10100 000010 100010 10010 001010 101010 1 , 14, -6820.0918, 0
model1, 80, seqROCTM, 1, 00000 10000 001000 101000 000100 100100 10100 000010 100010 10010 001010 101010 1 , 13, -6820.2093, 0
model1, 80, seqROCTM, 2, 00000 10000 1000 000100 100100 10100 000010 100010 10010 001010 101010 1 , 12, -6820.3483, 0
model1, 80, seqROCTM, 3, 0000 1000 000100 100100 10100 000010 100010 10010 001010 101010 1 , 11, -6820.5516, 0
model1, 80, seqROCTM, 4, 000 000100 100100 10100 000010 100010 10010 001010 101010 1 , 10, -6821.0942, 0
model1, 80, seqROCTM, 5, 000 000100 100100 10100 000010 100010 10010 1010 1 , 9, -6821.8359, 0
model1, 80, seqROCTM, 6, 000 000100 100100 10100 10 1 , 6, -6826.8263, 0
model1, 80, seqROCTM, 7, 000 100 10 1 , 4, -6829.4436, 1
model1, 80, seqROCTM, 8, 00 10 1 , 3, -6836.9199, 0
model1, 80, seqROCTM, 9, 0 1 , 2, -6875.0053, 0
model1, 80, seqROCTM, 10, , 0, -13599.6703, 0
model1, 81, seqROCTM, 0, 000000 100000 10000 001000 101000 000100 100100 10100 000010 100010 10010 001010 101010 1 , 14, -6783.6756, 0
model1, 81, seqROCTM, 1, 000000 100000 10000 001000 101000 000100 100100 10100 0010 001010 101010 1 , 12, -6783.8771, 0
model1, 81, seqROCTM, 2, 000000 100000 10000 1000 000100 100100 10100 0010 001010 101010 1 , 11, -6784.5078, 0
model1, 81, seqROCTM, 3, 000 000100 100100 10100 0010 001010 101010 1 , 8, -6786.238, 0
model1, 81, seqROCTM, 4, 000 100 0010 001010 101010 1 , 6, -6790.1173, 0
model1, 81, seqROCTM, 5, 000 100 10 1 , 4, -6793.86, 1
model1, 81, seqROCTM, 6, 00 10 1 , 3, -6796.667, 0
model1, 81, seqROCTM, 7, 0 1 , 2, -6851.3716, 0
model1, 81, seqROCTM, 8, , 0, -13603.2512, 0
model1, 82, seqROCTM, 0, 000000 100000 10000 001000 101000 000100 100100 10100 000010 100010 10010 001010 101010 1 , 14, -6829.3441, 0
model1, 82, seqROCTM, 1, 000000 100000 10000 001000 101000 00100 10100 000010 100010 10010 001010 101010 1 , 13, -6829.3442, 0
model1, 82, seqROCTM, 2, 000000 100000 10000 001000 101000 00100 10100 00010 10010 001010 101010 1 , 12, -6829.386, 0
model1, 82, seqROCTM, 3, 000000 100000 10000 001000 101000 00100 10100 0010 001010 101010 1 , 11, -6829.433, 0
model1, 82, seqROCTM, 4, 000000 100000 10000 001000 101000 00100 10100 0010 1010 1 , 10, -6829.5547, 0
model1, 82, seqROCTM, 5, 000000 100000 10000 001000 101000 00100 10100 10 1 , 9, -6829.7966, 0
model1, 82, seqROCTM, 6, 000000 100000 10000 1000 00100 10100 10 1 , 8, -6830.1313, 0
model1, 82, seqROCTM, 7, 000 00100 10100 10 1 , 5, -6833.8462, 0
model1, 82, seqROCTM, 8, 000 100 10 1 , 4, -6835.7358, 1
model1, 82, seqROCTM, 9, 00 10 1 , 3, -6844.0507, 0
model1, 82, seqROCTM, 10, 0 1 , 2, -6881.6857, 0
model1, 82, seqROCTM, 11, , 0, -13598.6893, 0
model1, 83, seqROCTM, 0, 000000 100000 10000 001000 101000 000100 100100 10100 000010 100010 10010 001010 101010 1 , 14, -6731.8544, 0
model1, 83, seqROCTM, 1, 000000 100000 10000 1000 000100 100100 10100 000010 100010 10010 001010 101010 1 , 13, -6732.0473, 0
model1, 83, seqROCTM, 2, 000000 100000 10000 1000 000100 100100 10100 000010 100010 10010 1010 1 , 12, -6732.3155, 0
model1, 83, seqROCTM, 3, 000 000100 100100 10100 000010 100010 10010 1010 1 , 9, -6733.6692, 0
model1, 83, seqROCTM, 4, 000 100 000010 100010 10010 1010 1 , 7, -6734.5038, 0
model1, 83, seqROCTM, 5, 000 100 00010 10010 1010 1 , 6, -6736.2939, 0
model1, 83, seqROCTM, 6, 000 100 10 1 , 4, -6739.8801, 0
model1, 83, seqROCTM, 7, 00 10 1 , 3, -6744.8342, 1
model1, 83, seqROCTM, 8, 0 1 , 2, -6783.5352, 0
model1, 83, seqROCTM, 9, , 0, -13612.573, 0
model1, 84, seqROCTM, 0, 000000 100000 10000 001000 101000 000100 100100 10100 000010 100010 10010 001010 101010 1 , 14, -6726.9881, 0
model1, 84, seqROCTM, 1, 00000 10000 001000 101000 000100 100100 10100 000010 100010 10010 001010 101010 1 , 13, -6726.9898, 0
model1, 84, seqROCTM, 2, 00000 10000 1000 000100 100100 10100 000010 100010 10010 001010 101010 1 , 12, -6726.9932, 0
model1, 84, seqROCTM, 3, 00000 10000 1000 000100 100100 10100 000010 100010 10010 1010 1 , 11, -6727.0036, 0
model1, 84, seqROCTM, 4, 0000 1000 000100 100100 10100 000010 100010 10010 1010 1 , 10, -6727.0297, 0
model1, 84, seqROCTM, 5, 0000 1000 00100 10100 000010 100010 10010 1010 1 , 9, -6727.1086, 0
model1, 84, seqROCTM, 6, 000 00100 10100 000010 100010 10010 1010 1 , 8, -6727.5902, 0
model1, 84, seqROCTM, 7, 000 00100 10100 00010 10010 1010 1 , 7, -6729.1656, 0
model1, 84, seqROCTM, 8, 000 100 00010 10010 1010 1 , 6, -6729.5956, 0
model1, 84, seqROCTM, 9, 000 100 10 1 , 4, -6730.6636, 1
model1, 84, seqROCTM, 10, 00 10 1 , 3, -6739.1607, 0
model1, 84, seqROCTM, 11, 0 1 , 2, -6788.0937, 0
model1, 84, seqROCTM, 12, , 0, -13611.9357, 0
model1, 85, seqROCTM, 0, 000000 100000 10000 001000 101000 000100 100100 10100 000010 100010 10010 001010 101010 1 , 14, -6746.3661, 0
model1, 85, seqROCTM, 1, 00000 10000 001000 101000 000100 100100 10100 000010 100010 10010 001010 101010 1 , 13, -6746.5808, 0
model1, 85, seqROCTM, 2, 00000 10000 001000 101000 00100 10100 000010 100010 10010 001010 101010 1 , 12, -6746.8218, 0
model1, 85, seqROCTM, 3, 0000 001000 101000 00100 10100 000010 100010 10010 001010 101010 1 , 11, -6747.4417, 0
model1, 85, seqROCTM, 4, 000 00100 10100 000010 100010 10010 001010 101010 1 , 9, -6749.818, 0
model1, 85, seqROCTM, 5, 000 00100 10100 00010 10010 001010 101010 1 , 8, -6750.5034, 0
model1, 85, seqROCTM, 6, 000 100 00010 10010 001010 101010 1 , 7, -6751.1961, 0
model1, 85, seqROCTM, 7, 000 100 10 1 , 4, -6759.1952, 0
model1, 85, seqROCTM, 8, 00 10 1 , 3, -6764.6901, 1
model1, 85, seqROCTM, 9, 0 1 , 2, -6841.4317, 0
model1, 85, seqROCTM, 10, , 0, -13604.5473, 0
model1, 86, seqROCTM, 0, 000000 100000 10000 001000 101000 000100 100100 10100 000010 100010 10010 001010 101010 1 , 14, -6772.5341, 0
model1, 86, seqROCTM, 1, 000000 100000 10000 001000 101000 000100 100100 10100 000010 100010 10010 1010 1 , 13, -6772.5342, 0
model1, 86, seqROCTM, 2, 000000 100000 10000 1000 000100 100100 10100 000010 100010 10010 1010 1 , 12, -6772.5605, 0
model1, 86, seqROCTM, 3, 0000 1000 000100 100100 10100 000010 100010 10010 1010 1 , 10, -6772.6896, 0
model1, 86, seqROCTM, 4, 000 000100 100100 10100 000010 100010 10010 1010 1 , 9, -6772.9345, 0
model1, 86, seqROCTM, 5, 000 000100 100100 10100 10 1 , 6, -6775.6234, 0
model1, 86, seqROCTM, 6, 000 100 10 1 , 4, -6776.858, 1
model1, 86, seqROCTM, 7, 00 10 1 , 3, -6779.1536, 0
model1, 86, seqROCTM, 8, 0 1 , 2, -6834.3595, 0
model1, 86, seqROCTM, 9, , 0, -13605.5171, 0
model1, 87, seqROCTM, 0, 000000 100000 10000 001000 101000 000100 100100 10100 000010 100010 10010 001010 101010 1 , 14, -6763.217, 0
model1, 87, seqROCTM, 1, 00000 10000 001000 101000 000100 100100 10100 000010 100010 10010 001010 101010 1 , 13, -6763.2278, 0
model1, 87, seqROCTM, 2, 0000 001000 101000 000100 100100 10100 000010 100010 10010 001010 101010 1 , 12, -6763.2863, 0
model1, 87, seqROCTM, 3, 0000 001000 101000 00100 10100 000010 100010 10010 001010 101010 1 , 11, -6763.4611, 0
