model_name,sample_idx,method,tree_idx,tree,num_contexts,likelihood,opt,opt_idx
model2,0,smc,0,000000 1 10 100 1000 10000 100000,7,-1401.320561426597,0,4
model2,0,smc,1,00000 1 10 100 1000 10000,6,-1401.3418480436933,0,4
model2,0,smc,2,0000 1 10 100 1000,5,-1401.3700541917292,0,4
model2,0,smc,3,000 1 10 100,4,-1401.387426470511,0,4
model2,0,smc,4,00 1 10,3,-1403.0789766715545,1,4
model2,0,smc,5,0 1,2,-1441.8571851535462,0,4
model2,1,smc,0,000000 1 10 100 1000 10000 100000,7,-1500.5277670249964,0,3
model2,1,smc,1,00000 1 10 100 1000 10000,6,-1500.5804229298824,0,3
model2,1,smc,2,000 1 10 100,4,-1502.03799036049,0,3
model2,1,smc,3,00 1 10,3,-1505.7397214249704,1,3
model2,1,smc,4,0 1,2,-1534.4162115943031,0,3
model2,2,smc,0,000000 1 10 100 1000 10000 100000,7,-1515.194404104488,0,2
model2,2,smc,1,0000 1 10 100 1000,5,-1515.673208300824,0,2
model2,2,smc,2,000 1 10 100,4,-1516.2434798074917,1,2
model2,2,smc,3,00 1 10,3,-1521.0719271797198,0,2
model2,2,smc,4,0 1,2,-1560.6319995917966,0,2
model2,3,smc,0,000000 1 10 100 1000 10000 100000,7,-1524.7882729517848,0,3
model2,3,smc,1,00000 1 10 100 1000 10000,6,-1524.8029056012956,0,3
model2,3,smc,2,0000 1 10 100 1000,5,-1524.890938184533,0,3
model2,3,smc,3,000 1 10 100,4,-1525.04053375447,1,3
model2,3,smc,4,00 1 10,3,-1528.4082765776775,0,3
model2,3,smc,5,0 1,2,-1547.331457552156,0,3
model2,4,smc,0,000000 1 10 100 1000 10000 100000,7,-1546.439258090718,0,4
model2,4,smc,1,00000 1 10 100 1000 10000,6,-1546.525345441313,0,4
model2,4,smc,2,0000 1 10 100 1000,5,-1546.7902226965912,0,4
model2,4,smc,3,000 1 10 100,4,-1547.868286620213,0,4
model2,4,smc,4,00 1 10,3,-1549.476532907107,1,4
model2,4,smc,5,0 1,2,-1591.0162344819987,0,4
model2,5,smc,0,000000 1 10 100 1000 10000 100000,7,-1483.596795133816,0,2
model2,5,smc,1,00000 1 10 100 1000 10000,6,-1483.8077119666389,0,2
model2,5,smc,2,00 1 10,3,-1492.0236660101418,1,2
model2,5,smc,3,0 1,2,-1511.5181315582129,0,2
model2,6,smc,0,000000 1 10 100 1000 10000 100000,7,-1459.8961650756019,0,2
model2,6,smc,1,000 1 10 100,4,-1464.218792281617,0,2
model2,6,smc,2,00 1 10,3,-1466.7090548641343,1,2
model2,6,smc,3,0 1,2,-1495.1729063986259,0,2
model2,7,smc,0,000000 1 10 100 1000 10000 100000,7,-1467.9618088687293,0,3
model2,7,smc,1,00000 1 10 100 1000 10000,6,-1468.236168875241,0,3
model2,7,smc,2,0000 1 10 100 1000,5,-1468.922398639228,0,3
model2,7,smc,3,000 1 10 100,4,-1469.8507008820688,1,3
model2,7,smc,4,00 1 10,3,-1477.3456887013788,0,3
model2,7,smc,5,0 1,2,-1500.6469512888682,0,3
model2,8,smc,0,000000 1 10 100 1000 10000 100000,7,-1439.3041444147975,0,1
model2,8,smc,1,0000 1 10 100 1000,5,-1440.6540579057232,1,1
model2,8,smc,2,000 1 10 100,4,-1443.041667249928,0,1
model2,8,smc,3,00 1 10,3,-1448.3638866158758,0,1
model2,8,smc,4,0 1,2,-1468.692819960701,0,1
model2,9,smc,0,000000 1 10 100 1000 10000 100000,7,-1485.0673027364453,0,3
model2,9,smc,1,00000 1 10 100 1000 10000,6,-1485.282721424028,0,3
